1910 4719
18/16 18.0 16.0
32/3 32.0 3.0
3/17 3.0 17.0
6/30 6.0 30.0
26/24 26.0 24.0
35/37 35.0 37.0
21/4 21.0 4.0
8/29 8.0 29.0
33/35 33.0 35.0
24/14 24.0 14.0
28/9 28.0 9.0
13/8 13.0 8.0
31/8 31.0 8.0
25/6 25.0 6.0
20/42 20.0 42.0
27/14 27.0 14.0
5/19 5.0 19.0
45/8 45.0 8.0
19/36 19.0 36.0
21/36 21.0 36.0
3/7 3.0 7.0
22/26 22.0 26.0
31/38 31.0 38.0
20/10 20.0 10.0
37/42 37.0 42.0
39/21 39.0 21.0
22/21 22.0 21.0
27/5 27.0 5.0
6/28 6.0 28.0
21/1 21.0 1.0
4/8 4.0 8.0
36/38 36.0 38.0
2/17 2.0 17.0
36/40 36.0 40.0
36/22 36.0 22.0
40/29 40.0 29.0
39/33 39.0 33.0
15/33 15.0 33.0
22/9 22.0 9.0
27/18 27.0 18.0
34/44 34.0 44.0
34/11 34.0 11.0
15/44 15.0 44.0
43/44 43.0 44.0
29/26 29.0 26.0
31/36 31.0 36.0
36/27 36.0 27.0
30/23 30.0 23.0
30/42 30.0 42.0
26/10 26.0 10.0
15/36 15.0 36.0
16/42 16.0 42.0
24/7 24.0 7.0
15/19 15.0 19.0
35/29 35.0 29.0
9/44 9.0 44.0
33/3 33.0 3.0
40/1 40.0 1.0
27/38 27.0 38.0
42/43 42.0 43.0
43/24 43.0 24.0
16/9 16.0 9.0
43/27 43.0 27.0
17/26 17.0 26.0
33/6 33.0 6.0
1/8 1.0 8.0
4/42 4.0 42.0
17/15 17.0 15.0
24/22 24.0 22.0
44/41 44.0 41.0
32/41 32.0 41.0
15/43 15.0 43.0
2/25 2.0 25.0
25/13 25.0 13.0
2/19 2.0 19.0
17/39 17.0 39.0
24/20 24.0 20.0
29/37 29.0 37.0
42/40 42.0 40.0
31/25 31.0 25.0
5/37 5.0 37.0
27/11 27.0 11.0
13/40 13.0 40.0
30/28 30.0 28.0
32/32 32.0 32.0
19/37 19.0 37.0
33/15 33.0 15.0
38/45 38.0 45.0
20/12 20.0 12.0
34/26 34.0 26.0
16/1 16.0 1.0
8/9 8.0 9.0
42/4 42.0 4.0
4/43 4.0 43.0
5/5 5.0 5.0
43/39 43.0 39.0
41/38 41.0 38.0
43/12 43.0 12.0
32/45 32.0 45.0
3/41 3.0 41.0
39/34 39.0 34.0
38/16 38.0 16.0
8/42 8.0 42.0
30/10 30.0 10.0
17/24 17.0 24.0
23/44 23.0 44.0
37/35 37.0 35.0
7/5 7.0 5.0
38/8 38.0 8.0
8/34 8.0 34.0
13/42 13.0 42.0
17/35 17.0 35.0
33/30 33.0 30.0
42/7 42.0 7.0
1/25 1.0 25.0
37/37 37.0 37.0
27/16 27.0 16.0
22/20 22.0 20.0
8/24 8.0 24.0
31/29 31.0 29.0
42/22 42.0 22.0
21/45 21.0 45.0
32/28 32.0 28.0
37/23 37.0 23.0
37/21 37.0 21.0
15/12 15.0 12.0
45/33 45.0 33.0
5/31 5.0 31.0
19/10 19.0 10.0
28/37 28.0 37.0
18/39 18.0 39.0
17/13 17.0 13.0
34/37 34.0 37.0
12/6 12.0 6.0
1/28 1.0 28.0
21/27 21.0 27.0
28/31 28.0 31.0
16/45 16.0 45.0
15/20 15.0 20.0
36/29 36.0 29.0
34/4 34.0 4.0
26/2 26.0 2.0
35/24 35.0 24.0
39/11 39.0 11.0
22/19 22.0 19.0
8/8 8.0 8.0
20/9 20.0 9.0
1/31 1.0 31.0
33/2 33.0 2.0
37/8 37.0 8.0
7/9 7.0 9.0
14/40 14.0 40.0
12/7 12.0 7.0
30/29 30.0 29.0
13/39 13.0 39.0
40/19 40.0 19.0
15/42 15.0 42.0
2/41 2.0 41.0
28/34 28.0 34.0
7/3 7.0 3.0
42/21 42.0 21.0
6/14 6.0 14.0
22/28 22.0 28.0
31/44 31.0 44.0
36/33 36.0 33.0
17/3 17.0 3.0
44/37 44.0 37.0
9/45 9.0 45.0
29/16 29.0 16.0
19/6 19.0 6.0
34/43 34.0 43.0
39/29 39.0 29.0
21/12 21.0 12.0
17/8 17.0 8.0
14/7 14.0 7.0
38/33 38.0 33.0
20/1 20.0 1.0
16/38 16.0 38.0
43/35 43.0 35.0
32/26 32.0 26.0
11/44 11.0 44.0
21/28 21.0 28.0
35/7 35.0 7.0
41/39 41.0 39.0
20/36 20.0 36.0
37/17 37.0 17.0
43/9 43.0 9.0
27/23 27.0 23.0
32/44 32.0 44.0
7/7 7.0 7.0
17/43 17.0 43.0
27/32 27.0 32.0
37/28 37.0 28.0
5/28 5.0 28.0
41/40 41.0 40.0
2/45 2.0 45.0
45/29 45.0 29.0
14/25 14.0 25.0
1/6 1.0 6.0
34/42 34.0 42.0
10/28 10.0 28.0
38/7 38.0 7.0
29/33 29.0 33.0
26/27 26.0 27.0
40/23 40.0 23.0
17/45 17.0 45.0
31/39 31.0 39.0
44/9 44.0 9.0
23/30 23.0 30.0
9/41 9.0 41.0
13/41 13.0 41.0
45/27 45.0 27.0
36/8 36.0 8.0
10/11 10.0 11.0
15/26 15.0 26.0
43/36 43.0 36.0
45/41 45.0 41.0
32/18 32.0 18.0
45/39 45.0 39.0
28/43 28.0 43.0
45/44 45.0 44.0
22/3 22.0 3.0
12/31 12.0 31.0
20/40 20.0 40.0
28/18 28.0 18.0
19/15 19.0 15.0
4/22 4.0 22.0
14/30 14.0 30.0
36/16 36.0 16.0
7/41 7.0 41.0
21/16 21.0 16.0
25/23 25.0 23.0
32/34 32.0 34.0
30/19 30.0 19.0
13/9 13.0 9.0
10/22 10.0 22.0
42/24 42.0 24.0
11/36 11.0 36.0
37/4 37.0 4.0
10/36 10.0 36.0
19/45 19.0 45.0
18/40 18.0 40.0
8/30 8.0 30.0
8/25 8.0 25.0
30/40 30.0 40.0
19/17 19.0 17.0
8/37 8.0 37.0
13/27 13.0 27.0
21/20 21.0 20.0
8/39 8.0 39.0
5/41 5.0 41.0
14/12 14.0 12.0
4/30 4.0 30.0
16/12 16.0 12.0
1/17 1.0 17.0
22/18 22.0 18.0
23/24 23.0 24.0
3/6 3.0 6.0
6/22 6.0 22.0
13/11 13.0 11.0
2/29 2.0 29.0
10/13 10.0 13.0
24/19 24.0 19.0
35/10 35.0 10.0
8/1 8.0 1.0
27/33 27.0 33.0
44/10 44.0 10.0
44/18 44.0 18.0
11/15 11.0 15.0
8/20 8.0 20.0
24/16 24.0 16.0
39/1 39.0 1.0
7/34 7.0 34.0
24/25 24.0 25.0
36/26 36.0 26.0
13/2 13.0 2.0
1/36 1.0 36.0
44/20 44.0 20.0
33/37 33.0 37.0
10/29 10.0 29.0
11/28 11.0 28.0
33/36 33.0 36.0
41/34 41.0 34.0
17/36 17.0 36.0
10/20 10.0 20.0
4/10 4.0 10.0
11/18 11.0 18.0
4/39 4.0 39.0
14/42 14.0 42.0
23/5 23.0 5.0
38/26 38.0 26.0
16/5 16.0 5.0
23/29 23.0 29.0
18/6 18.0 6.0
20/44 20.0 44.0
32/33 32.0 33.0
30/15 30.0 15.0
6/10 6.0 10.0
12/32 12.0 32.0
19/24 19.0 24.0
17/41 17.0 41.0
17/31 17.0 31.0
3/45 3.0 45.0
11/32 11.0 32.0
19/8 19.0 8.0
29/12 29.0 12.0
37/7 37.0 7.0
1/43 1.0 43.0
23/25 23.0 25.0
43/45 43.0 45.0
29/2 29.0 2.0
23/37 23.0 37.0
15/35 15.0 35.0
11/21 11.0 21.0
27/4 27.0 4.0
42/18 42.0 18.0
28/35 28.0 35.0
44/40 44.0 40.0
40/41 40.0 41.0
12/16 12.0 16.0
38/40 38.0 40.0
7/42 7.0 42.0
12/2 12.0 2.0
1/32 1.0 32.0
7/24 7.0 24.0
12/25 12.0 25.0
13/22 13.0 22.0
38/6 38.0 6.0
39/17 39.0 17.0
30/33 30.0 33.0
3/31 3.0 31.0
25/43 25.0 43.0
34/24 34.0 24.0
39/8 39.0 8.0
40/31 40.0 31.0
11/40 11.0 40.0
44/11 44.0 11.0
1/30 1.0 30.0
1/13 1.0 13.0
10/3 10.0 3.0
9/32 9.0 32.0
9/10 9.0 10.0
29/18 29.0 18.0
31/42 31.0 42.0
17/16 17.0 16.0
19/27 19.0 27.0
43/7 43.0 7.0
12/42 12.0 42.0
37/43 37.0 43.0
3/15 3.0 15.0
6/19 6.0 19.0
33/9 33.0 9.0
39/2 39.0 2.0
30/18 30.0 18.0
1/35 1.0 35.0
6/3 6.0 3.0
29/30 29.0 30.0
11/17 11.0 17.0
45/32 45.0 32.0
3/23 3.0 23.0
4/11 4.0 11.0
18/7 18.0 7.0
6/32 6.0 32.0
29/3 29.0 3.0
6/17 6.0 17.0
36/34 36.0 34.0
5/43 5.0 43.0
18/4 18.0 4.0
21/23 21.0 23.0
45/28 45.0 28.0
21/13 21.0 13.0
41/18 41.0 18.0
44/35 44.0 35.0
23/8 23.0 8.0
34/8 34.0 8.0
35/30 35.0 30.0
7/4 7.0 4.0
34/39 34.0 39.0
7/17 7.0 17.0
8/45 8.0 45.0
5/32 5.0 32.0
6/44 6.0 44.0
37/39 37.0 39.0
30/45 30.0 45.0
39/6 39.0 6.0
6/11 6.0 11.0
44/19 44.0 19.0
1/45 1.0 45.0
38/34 38.0 34.0
41/1 41.0 1.0
7/8 7.0 8.0
6/7 6.0 7.0
41/20 41.0 20.0
10/21 10.0 21.0
42/1 42.0 1.0
42/5 42.0 5.0
14/9 14.0 9.0
15/4 15.0 4.0
40/12 40.0 12.0
15/16 15.0 16.0
26/6 26.0 6.0
4/27 4.0 27.0
10/44 10.0 44.0
24/30 24.0 30.0
17/12 17.0 12.0
9/13 9.0 13.0
14/22 14.0 22.0
20/5 20.0 5.0
33/16 33.0 16.0
8/15 8.0 15.0
38/14 38.0 14.0
33/34 33.0 34.0
8/14 8.0 14.0
43/6 43.0 6.0
30/4 30.0 4.0
41/8 41.0 8.0
37/19 37.0 19.0
11/26 11.0 26.0
29/38 29.0 38.0
4/31 4.0 31.0
36/5 36.0 5.0
5/45 5.0 45.0
25/45 25.0 45.0
34/27 34.0 27.0
39/13 39.0 13.0
16/3 16.0 3.0
8/22 8.0 22.0
20/20 20.0 20.0
31/15 31.0 15.0
5/8 5.0 8.0
18/20 18.0 20.0
7/39 7.0 39.0
13/13 13.0 13.0
34/5 34.0 5.0
16/40 16.0 40.0
40/39 40.0 39.0
11/25 11.0 25.0
25/14 25.0 14.0
8/40 8.0 40.0
2/1 2.0 1.0
42/41 42.0 41.0
25/40 25.0 40.0
16/19 16.0 19.0
44/6 44.0 6.0
10/18 10.0 18.0
11/37 11.0 37.0
42/10 42.0 10.0
2/35 2.0 35.0
39/36 39.0 36.0
22/2 22.0 2.0
41/21 41.0 21.0
27/6 27.0 6.0
13/5 13.0 5.0
44/13 44.0 13.0
2/40 2.0 40.0
35/19 35.0 19.0
24/28 24.0 28.0
4/25 4.0 25.0
8/16 8.0 16.0
4/18 4.0 18.0
11/6 11.0 6.0
12/5 12.0 5.0
31/21 31.0 21.0
4/14 4.0 14.0
7/22 7.0 22.0
18/36 18.0 36.0
3/26 3.0 26.0
14/3 14.0 3.0
21/43 21.0 43.0
11/14 11.0 14.0
4/9 4.0 9.0
11/24 11.0 24.0
38/15 38.0 15.0
3/44 3.0 44.0
25/3 25.0 3.0
39/39 39.0 39.0
38/4 38.0 4.0
40/44 40.0 44.0
5/3 5.0 3.0
38/37 38.0 37.0
25/24 25.0 24.0
43/8 43.0 8.0
8/32 8.0 32.0
26/39 26.0 39.0
28/20 28.0 20.0
39/3 39.0 3.0
5/6 5.0 6.0
11/11 11.0 11.0
15/5 15.0 5.0
34/22 34.0 22.0
22/41 22.0 41.0
39/10 39.0 10.0
7/38 7.0 38.0
5/26 5.0 26.0
18/14 18.0 14.0
45/30 45.0 30.0
13/19 13.0 19.0
4/19 4.0 19.0
5/13 5.0 13.0
25/44 25.0 44.0
25/28 25.0 28.0
43/20 43.0 20.0
24/12 24.0 12.0
42/36 42.0 36.0
43/21 43.0 21.0
18/41 18.0 41.0
11/42 11.0 42.0
18/10 18.0 10.0
31/4 31.0 4.0
45/15 45.0 15.0
1/10 1.0 10.0
44/16 44.0 16.0
41/28 41.0 28.0
24/41 24.0 41.0
32/5 32.0 5.0
3/40 3.0 40.0
36/2 36.0 2.0
42/13 42.0 13.0
23/4 23.0 4.0
24/8 24.0 8.0
34/12 34.0 12.0
36/23 36.0 23.0
26/26 26.0 26.0
10/5 10.0 5.0
41/41 41.0 41.0
27/29 27.0 29.0
20/21 20.0 21.0
21/14 21.0 14.0
35/1 35.0 1.0
32/23 32.0 23.0
41/30 41.0 30.0
26/21 26.0 21.0
33/7 33.0 7.0
15/29 15.0 29.0
22/8 22.0 8.0
25/8 25.0 8.0
17/27 17.0 27.0
12/28 12.0 28.0
16/2 16.0 2.0
2/3 2.0 3.0
30/31 30.0 31.0
33/13 33.0 13.0
18/9 18.0 9.0
28/36 28.0 36.0
20/35 20.0 35.0
6/45 6.0 45.0
22/6 22.0 6.0
36/37 36.0 37.0
4/36 4.0 36.0
20/39 20.0 39.0
39/24 39.0 24.0
22/17 22.0 17.0
44/28 44.0 28.0
14/32 14.0 32.0
6/2 6.0 2.0
8/19 8.0 19.0
25/2 25.0 2.0
31/43 31.0 43.0
35/14 35.0 14.0
39/26 39.0 26.0
18/45 18.0 45.0
37/25 37.0 25.0
14/18 14.0 18.0
25/27 25.0 27.0
10/9 10.0 9.0
12/3 12.0 3.0
8/38 8.0 38.0
26/9 26.0 9.0
5/16 5.0 16.0
30/26 30.0 26.0
21/15 21.0 15.0
23/45 23.0 45.0
34/19 34.0 19.0
36/35 36.0 35.0
6/15 6.0 15.0
3/9 3.0 9.0
4/12 4.0 12.0
23/17 23.0 17.0
31/2 31.0 2.0
22/12 22.0 12.0
35/39 35.0 39.0
2/31 2.0 31.0
9/39 9.0 39.0
5/4 5.0 4.0
3/14 3.0 14.0
13/28 13.0 28.0
28/39 28.0 39.0
23/41 23.0 41.0
35/12 35.0 12.0
43/14 43.0 14.0
33/24 33.0 24.0
8/33 8.0 33.0
27/12 27.0 12.0
38/13 38.0 13.0
35/15 35.0 15.0
36/20 36.0 20.0
40/13 40.0 13.0
3/30 3.0 30.0
21/7 21.0 7.0
43/2 43.0 2.0
16/43 16.0 43.0
45/17 45.0 17.0
34/34 34.0 34.0
21/10 21.0 10.0
35/3 35.0 3.0
16/34 16.0 34.0
25/1 25.0 1.0
2/26 2.0 26.0
44/29 44.0 29.0
26/37 26.0 37.0
35/43 35.0 43.0
39/23 39.0 23.0
38/20 38.0 20.0
19/2 19.0 2.0
41/33 41.0 33.0
34/23 34.0 23.0
32/2 32.0 2.0
41/5 41.0 5.0
45/26 45.0 26.0
41/43 41.0 43.0
28/29 28.0 29.0
37/24 37.0 24.0
18/27 18.0 27.0
24/6 24.0 6.0
39/18 39.0 18.0
23/38 23.0 38.0
4/13 4.0 13.0
17/25 17.0 25.0
24/45 24.0 45.0
36/42 36.0 42.0
3/38 3.0 38.0
24/26 24.0 26.0
1/29 1.0 29.0
22/7 22.0 7.0
41/44 41.0 44.0
16/24 16.0 24.0
16/11 16.0 11.0
30/16 30.0 16.0
36/13 36.0 13.0
36/18 36.0 18.0
27/21 27.0 21.0
44/43 44.0 43.0
20/43 20.0 43.0
3/29 3.0 29.0
29/31 29.0 31.0
1/22 1.0 22.0
13/16 13.0 16.0
27/13 27.0 13.0
13/34 13.0 34.0
35/38 35.0 38.0
17/32 17.0 32.0
26/28 26.0 28.0
3/20 3.0 20.0
29/21 29.0 21.0
32/36 32.0 36.0
45/19 45.0 19.0
11/22 11.0 22.0
19/25 19.0 25.0
36/21 36.0 21.0
15/11 15.0 11.0
28/28 28.0 28.0
29/23 29.0 23.0
3/34 3.0 34.0
21/25 21.0 25.0
45/38 45.0 38.0
14/11 14.0 11.0
37/44 37.0 44.0
28/5 28.0 5.0
45/40 45.0 40.0
31/23 31.0 23.0
12/8 12.0 8.0
44/17 44.0 17.0
12/22 12.0 22.0
18/34 18.0 34.0
36/43 36.0 43.0
40/21 40.0 21.0
42/23 42.0 23.0
26/15 26.0 15.0
6/12 6.0 12.0
9/7 9.0 7.0
9/17 9.0 17.0
24/44 24.0 44.0
25/38 25.0 38.0
39/44 39.0 44.0
26/20 26.0 20.0
29/13 29.0 13.0
45/3 45.0 3.0
38/35 38.0 35.0
37/10 37.0 10.0
19/11 19.0 11.0
4/21 4.0 21.0
34/13 34.0 13.0
44/42 44.0 42.0
43/42 43.0 42.0
2/10 2.0 10.0
12/10 12.0 10.0
13/17 13.0 17.0
30/21 30.0 21.0
40/32 40.0 32.0
1/20 1.0 20.0
18/43 18.0 43.0
13/36 13.0 36.0
1/24 1.0 24.0
7/43 7.0 43.0
26/16 26.0 16.0
25/12 25.0 12.0
32/39 32.0 39.0
41/35 41.0 35.0
40/2 40.0 2.0
30/30 30.0 30.0
39/9 39.0 9.0
6/4 6.0 4.0
22/31 22.0 31.0
16/20 16.0 20.0
21/6 21.0 6.0
35/35 35.0 35.0
24/24 24.0 24.0
28/8 28.0 8.0
1/12 1.0 12.0
31/12 31.0 12.0
17/34 17.0 34.0
34/18 34.0 18.0
2/33 2.0 33.0
25/33 25.0 33.0
15/21 15.0 21.0
28/17 28.0 17.0
43/19 43.0 19.0
12/26 12.0 26.0
33/1 33.0 1.0
43/32 43.0 32.0
10/10 10.0 10.0
40/40 40.0 40.0
16/32 16.0 32.0
34/7 34.0 7.0
7/14 7.0 14.0
45/7 45.0 7.0
10/26 10.0 26.0
2/39 2.0 39.0
14/33 14.0 33.0
8/7 8.0 7.0
17/22 17.0 22.0
20/17 20.0 17.0
29/5 29.0 5.0
30/3 30.0 3.0
1/18 1.0 18.0
5/7 5.0 7.0
9/35 9.0 35.0
27/43 27.0 43.0
34/40 34.0 40.0
42/25 42.0 25.0
31/41 31.0 41.0
32/31 32.0 31.0
1/27 1.0 27.0
13/45 13.0 45.0
23/14 23.0 14.0
36/6 36.0 6.0
42/3 42.0 3.0
7/16 7.0 16.0
18/25 18.0 25.0
14/21 14.0 21.0
7/20 7.0 20.0
42/2 42.0 2.0
35/4 35.0 4.0
16/25 16.0 25.0
3/3 3.0 3.0
5/25 5.0 25.0
36/25 36.0 25.0
29/19 29.0 19.0
32/4 32.0 4.0
17/6 17.0 6.0
6/23 6.0 23.0
11/27 11.0 27.0
23/22 23.0 22.0
6/38 6.0 38.0
19/3 19.0 3.0
26/30 26.0 30.0
43/15 43.0 15.0
15/7 15.0 7.0
40/28 40.0 28.0
6/37 6.0 37.0
42/33 42.0 33.0
45/11 45.0 11.0
39/45 39.0 45.0
7/35 7.0 35.0
43/34 43.0 34.0
12/27 12.0 27.0
19/44 19.0 44.0
38/30 38.0 30.0
12/12 12.0 12.0
9/23 9.0 23.0
45/1 45.0 1.0
16/41 16.0 41.0
24/40 24.0 40.0
20/14 20.0 14.0
21/19 21.0 19.0
43/23 43.0 23.0
5/2 5.0 2.0
15/24 15.0 24.0
40/26 40.0 26.0
6/41 6.0 41.0
38/36 38.0 36.0
39/40 39.0 40.0
21/17 21.0 17.0
40/45 40.0 45.0
4/5 4.0 5.0
9/28 9.0 28.0
39/15 39.0 15.0
22/13 22.0 13.0
31/22 31.0 22.0
8/36 8.0 36.0
41/19 41.0 19.0
14/5 14.0 5.0
39/19 39.0 19.0
15/38 15.0 38.0
45/12 45.0 12.0
36/17 36.0 17.0
29/1 29.0 1.0
2/6 2.0 6.0
2/12 2.0 12.0
7/25 7.0 25.0
40/24 40.0 24.0
41/2 41.0 2.0
8/26 8.0 26.0
10/16 10.0 16.0
13/1 13.0 1.0
18/17 18.0 17.0
15/9 15.0 9.0
4/7 4.0 7.0
35/11 35.0 11.0
32/13 32.0 13.0
14/31 14.0 31.0
26/41 26.0 41.0
4/29 4.0 29.0
17/40 17.0 40.0
8/6 8.0 6.0
1/15 1.0 15.0
31/26 31.0 26.0
18/38 18.0 38.0
10/45 10.0 45.0
39/31 39.0 31.0
14/23 14.0 23.0
41/32 41.0 32.0
13/10 13.0 10.0
10/7 10.0 7.0
26/45 26.0 45.0
31/17 31.0 17.0
9/9 9.0 9.0
22/10 22.0 10.0
12/44 12.0 44.0
34/41 34.0 41.0
44/27 44.0 27.0
32/42 32.0 42.0
32/29 32.0 29.0
9/42 9.0 42.0
24/3 24.0 3.0
28/16 28.0 16.0
45/16 45.0 16.0
12/39 12.0 39.0
24/43 24.0 43.0
28/2 28.0 2.0
10/24 10.0 24.0
27/9 27.0 9.0
11/10 11.0 10.0
35/33 35.0 33.0
8/18 8.0 18.0
4/28 4.0 28.0
45/36 45.0 36.0
7/31 7.0 31.0
31/37 31.0 37.0
10/42 10.0 42.0
7/1 7.0 1.0
3/37 3.0 37.0
11/8 11.0 8.0
14/2 14.0 2.0
27/27 27.0 27.0
29/9 29.0 9.0
2/4 2.0 4.0
12/4 12.0 4.0
35/5 35.0 5.0
26/33 26.0 33.0
20/41 20.0 41.0
12/30 12.0 30.0
27/45 27.0 45.0
18/28 18.0 28.0
16/31 16.0 31.0
39/25 39.0 25.0
44/4 44.0 4.0
26/31 26.0 31.0
40/42 40.0 42.0
24/5 24.0 5.0
13/31 13.0 31.0
2/42 2.0 42.0
18/8 18.0 8.0
36/30 36.0 30.0
30/8 30.0 8.0
9/43 9.0 43.0
45/24 45.0 24.0
11/3 11.0 3.0
3/12 3.0 12.0
4/2 4.0 2.0
6/5 6.0 5.0
21/2 21.0 2.0
35/23 35.0 23.0
1/42 1.0 42.0
22/40 22.0 40.0
8/31 8.0 31.0
34/38 34.0 38.0
7/33 7.0 33.0
2/32 2.0 32.0
21/24 21.0 24.0
11/1 11.0 1.0
37/31 37.0 31.0
41/22 41.0 22.0
30/1 30.0 1.0
14/41 14.0 41.0
1/44 1.0 44.0
19/40 19.0 40.0
3/16 3.0 16.0
43/18 43.0 18.0
5/33 5.0 33.0
39/27 39.0 27.0
10/40 10.0 40.0
7/26 7.0 26.0
28/15 28.0 15.0
37/30 37.0 30.0
16/4 16.0 4.0
30/34 30.0 34.0
12/35 12.0 35.0
10/8 10.0 8.0
38/9 38.0 9.0
30/43 30.0 43.0
41/15 41.0 15.0
28/6 28.0 6.0
21/39 21.0 39.0
39/30 39.0 30.0
40/30 40.0 30.0
37/45 37.0 45.0
43/40 43.0 40.0
41/17 41.0 17.0
9/4 9.0 4.0
10/4 10.0 4.0
19/14 19.0 14.0
9/6 9.0 6.0
11/7 11.0 7.0
