2301 4309
23/36 23.0 36.0
25/45 25.0 45.0
37/8 37.0 8.0
48/25 48.0 25.0
18/39 18.0 39.0
15/37 15.0 37.0
4/13 4.0 13.0
1/33 1.0 33.0
36/14 36.0 14.0
21/50 21.0 50.0
13/44 13.0 44.0
14/21 14.0 21.0
11/23 11.0 23.0
21/20 21.0 20.0
16/40 16.0 40.0
41/2 41.0 2.0
23/34 23.0 34.0
21/23 21.0 23.0
7/31 7.0 31.0
36/33 36.0 33.0
11/5 11.0 5.0
47/31 47.0 31.0
21/2 21.0 2.0
19/47 19.0 47.0
24/19 24.0 19.0
37/46 37.0 46.0
40/2 40.0 2.0
38/41 38.0 41.0
15/51 15.0 51.0
27/32 27.0 32.0
3/6 3.0 6.0
3/2 3.0 2.0
10/51 10.0 51.0
25/9 25.0 9.0
49/20 49.0 20.0
40/11 40.0 11.0
50/3 50.0 3.0
24/49 24.0 49.0
26/4 26.0 4.0
44/31 44.0 31.0
3/5 3.0 5.0
6/16 6.0 16.0
12/3 12.0 3.0
48/27 48.0 27.0
24/30 24.0 30.0
33/33 33.0 33.0
45/51 45.0 51.0
11/36 11.0 36.0
43/51 43.0 51.0
13/10 13.0 10.0
40/35 40.0 35.0
50/10 50.0 10.0
44/36 44.0 36.0
37/23 37.0 23.0
7/22 7.0 22.0
6/47 6.0 47.0
42/3 42.0 3.0
21/46 21.0 46.0
34/51 34.0 51.0
35/8 35.0 8.0
25/48 25.0 48.0
42/28 42.0 28.0
4/40 4.0 40.0
4/18 4.0 18.0
20/45 20.0 45.0
40/9 40.0 9.0
45/43 45.0 43.0
18/51 18.0 51.0
43/12 43.0 12.0
43/29 43.0 29.0
31/50 31.0 50.0
10/38 10.0 38.0
45/23 45.0 23.0
49/34 49.0 34.0
35/45 35.0 45.0
23/26 23.0 26.0
27/15 27.0 15.0
6/2 6.0 2.0
9/7 9.0 7.0
42/46 42.0 46.0
42/32 42.0 32.0
21/24 21.0 24.0
42/41 42.0 41.0
31/27 31.0 27.0
5/9 5.0 9.0
7/14 7.0 14.0
14/13 14.0 13.0
19/42 19.0 42.0
22/10 22.0 10.0
35/33 35.0 33.0
1/30 1.0 30.0
16/46 16.0 46.0
11/51 11.0 51.0
13/12 13.0 12.0
31/24 31.0 24.0
7/11 7.0 11.0
38/9 38.0 9.0
26/8 26.0 8.0
31/45 31.0 45.0
10/44 10.0 44.0
21/5 21.0 5.0
11/44 11.0 44.0
25/7 25.0 7.0
37/20 37.0 20.0
44/12 44.0 12.0
3/21 3.0 21.0
8/26 8.0 26.0
29/28 29.0 28.0
17/5 17.0 5.0
27/2 27.0 2.0
43/14 43.0 14.0
38/35 38.0 35.0
46/18 46.0 18.0
26/37 26.0 37.0
32/4 32.0 4.0
10/41 10.0 41.0
13/33 13.0 33.0
5/49 5.0 49.0
18/22 18.0 22.0
45/32 45.0 32.0
49/23 49.0 23.0
49/18 49.0 18.0
7/5 7.0 5.0
38/23 38.0 23.0
11/39 11.0 39.0
20/51 20.0 51.0
47/40 47.0 40.0
25/10 25.0 10.0
18/30 18.0 30.0
37/47 37.0 47.0
41/7 41.0 7.0
51/29 51.0 29.0
30/35 30.0 35.0
10/5 10.0 5.0
34/38 34.0 38.0
39/33 39.0 33.0
41/11 41.0 11.0
34/37 34.0 37.0
25/15 25.0 15.0
32/31 32.0 31.0
6/49 6.0 49.0
17/39 17.0 39.0
32/38 32.0 38.0
49/30 49.0 30.0
6/19 6.0 19.0
8/5 8.0 5.0
8/39 8.0 39.0
14/36 14.0 36.0
45/20 45.0 20.0
6/13 6.0 13.0
11/17 11.0 17.0
15/49 15.0 49.0
33/24 33.0 24.0
9/41 9.0 41.0
25/36 25.0 36.0
48/13 48.0 13.0
1/39 1.0 39.0
8/46 8.0 46.0
3/37 3.0 37.0
51/2 51.0 2.0
40/19 40.0 19.0
11/4 11.0 4.0
26/11 26.0 11.0
46/24 46.0 24.0
47/35 47.0 35.0
35/21 35.0 21.0
36/34 36.0 34.0
15/50 15.0 50.0
47/48 47.0 48.0
8/11 8.0 11.0
22/20 22.0 20.0
42/38 42.0 38.0
21/33 21.0 33.0
45/36 45.0 36.0
28/6 28.0 6.0
51/16 51.0 16.0
31/30 31.0 30.0
38/12 38.0 12.0
51/24 51.0 24.0
21/13 21.0 13.0
31/19 31.0 19.0
33/23 33.0 23.0
11/14 11.0 14.0
8/50 8.0 50.0
15/11 15.0 11.0
12/22 12.0 22.0
40/37 40.0 37.0
4/24 4.0 24.0
44/51 44.0 51.0
13/39 13.0 39.0
19/3 19.0 3.0
38/2 38.0 2.0
21/7 21.0 7.0
14/6 14.0 6.0
15/35 15.0 35.0
40/12 40.0 12.0
3/31 3.0 31.0
10/16 10.0 16.0
25/42 25.0 42.0
3/36 3.0 36.0
18/10 18.0 10.0
22/30 22.0 30.0
21/31 21.0 31.0
36/22 36.0 22.0
10/27 10.0 27.0
18/27 18.0 27.0
29/29 29.0 29.0
40/42 40.0 42.0
22/1 22.0 1.0
10/1 10.0 1.0
15/17 15.0 17.0
30/8 30.0 8.0
10/12 10.0 12.0
33/30 33.0 30.0
34/22 34.0 22.0
20/22 20.0 22.0
30/49 30.0 49.0
16/10 16.0 10.0
16/35 16.0 35.0
30/43 30.0 43.0
6/37 6.0 37.0
17/35 17.0 35.0
18/12 18.0 12.0
1/28 1.0 28.0
26/28 26.0 28.0
35/15 35.0 15.0
45/19 45.0 19.0
10/10 10.0 10.0
14/7 14.0 7.0
37/24 37.0 24.0
3/12 3.0 12.0
17/50 17.0 50.0
49/39 49.0 39.0
14/31 14.0 31.0
48/3 48.0 3.0
23/7 23.0 7.0
47/44 47.0 44.0
12/13 12.0 13.0
25/1 25.0 1.0
47/15 47.0 15.0
50/38 50.0 38.0
1/19 1.0 19.0
10/23 10.0 23.0
24/3 24.0 3.0
44/13 44.0 13.0
32/1 32.0 1.0
11/24 11.0 24.0
44/49 44.0 49.0
51/8 51.0 8.0
51/45 51.0 45.0
3/24 3.0 24.0
18/26 18.0 26.0
13/5 13.0 5.0
4/7 4.0 7.0
48/23 48.0 23.0
32/28 32.0 28.0
12/6 12.0 6.0
37/35 37.0 35.0
6/14 6.0 14.0
5/17 5.0 17.0
26/15 26.0 15.0
49/16 49.0 16.0
6/27 6.0 27.0
42/19 42.0 19.0
28/43 28.0 43.0
22/9 22.0 9.0
31/12 31.0 12.0
21/29 21.0 29.0
19/17 19.0 17.0
2/25 2.0 25.0
12/46 12.0 46.0
37/50 37.0 50.0
43/42 43.0 42.0
3/51 3.0 51.0
28/38 28.0 38.0
30/21 30.0 21.0
11/9 11.0 9.0
4/27 4.0 27.0
32/48 32.0 48.0
19/44 19.0 44.0
37/11 37.0 11.0
12/20 12.0 20.0
29/1 29.0 1.0
7/2 7.0 2.0
2/31 2.0 31.0
47/13 47.0 13.0
11/3 11.0 3.0
28/37 28.0 37.0
29/32 29.0 32.0
48/19 48.0 19.0
6/3 6.0 3.0
8/28 8.0 28.0
26/38 26.0 38.0
26/2 26.0 2.0
37/49 37.0 49.0
39/27 39.0 27.0
2/47 2.0 47.0
28/10 28.0 10.0
3/3 3.0 3.0
33/41 33.0 41.0
50/20 50.0 20.0
34/25 34.0 25.0
25/2 25.0 2.0
10/45 10.0 45.0
29/41 29.0 41.0
42/8 42.0 8.0
8/25 8.0 25.0
41/42 41.0 42.0
36/21 36.0 21.0
49/31 49.0 31.0
39/41 39.0 41.0
47/29 47.0 29.0
8/36 8.0 36.0
3/26 3.0 26.0
47/9 47.0 9.0
1/1 1.0 1.0
10/19 10.0 19.0
3/7 3.0 7.0
30/14 30.0 14.0
48/33 48.0 33.0
9/27 9.0 27.0
17/25 17.0 25.0
19/26 19.0 26.0
15/10 15.0 10.0
17/21 17.0 21.0
46/16 46.0 16.0
42/1 42.0 1.0
4/45 4.0 45.0
50/31 50.0 31.0
29/49 29.0 49.0
46/41 46.0 41.0
11/16 11.0 16.0
18/15 18.0 15.0
13/20 13.0 20.0
45/26 45.0 26.0
30/13 30.0 13.0
10/22 10.0 22.0
33/44 33.0 44.0
49/27 49.0 27.0
33/16 33.0 16.0
33/4 33.0 4.0
38/36 38.0 36.0
39/13 39.0 13.0
16/1 16.0 1.0
11/29 11.0 29.0
34/35 34.0 35.0
5/28 5.0 28.0
16/7 16.0 7.0
32/18 32.0 18.0
9/3 9.0 3.0
13/32 13.0 32.0
33/29 33.0 29.0
8/17 8.0 17.0
23/51 23.0 51.0
30/1 30.0 1.0
45/33 45.0 33.0
18/37 18.0 37.0
21/37 21.0 37.0
23/1 23.0 1.0
37/5 37.0 5.0
48/41 48.0 41.0
12/30 12.0 30.0
26/20 26.0 20.0
38/30 38.0 30.0
20/49 20.0 49.0
7/9 7.0 9.0
31/5 31.0 5.0
32/7 32.0 7.0
34/44 34.0 44.0
44/2 44.0 2.0
36/8 36.0 8.0
19/13 19.0 13.0
42/5 42.0 5.0
7/4 7.0 4.0
24/32 24.0 32.0
41/29 41.0 29.0
7/51 7.0 51.0
4/33 4.0 33.0
29/43 29.0 43.0
18/48 18.0 48.0
39/20 39.0 20.0
26/42 26.0 42.0
35/24 35.0 24.0
44/40 44.0 40.0
33/7 33.0 7.0
44/24 44.0 24.0
43/32 43.0 32.0
44/15 44.0 15.0
38/45 38.0 45.0
5/4 5.0 4.0
29/10 29.0 10.0
37/9 37.0 9.0
19/45 19.0 45.0
34/48 34.0 48.0
36/36 36.0 36.0
15/13 15.0 13.0
21/18 21.0 18.0
47/25 47.0 25.0
16/12 16.0 12.0
43/21 43.0 21.0
15/21 15.0 21.0
8/2 8.0 2.0
10/18 10.0 18.0
30/20 30.0 20.0
18/29 18.0 29.0
38/32 38.0 32.0
10/50 10.0 50.0
33/2 33.0 2.0
44/35 44.0 35.0
44/45 44.0 45.0
2/29 2.0 29.0
22/48 22.0 48.0
5/19 5.0 19.0
41/12 41.0 12.0
11/49 11.0 49.0
15/36 15.0 36.0
8/19 8.0 19.0
28/11 28.0 11.0
20/15 20.0 15.0
38/33 38.0 33.0
32/40 32.0 40.0
32/36 32.0 36.0
34/33 34.0 33.0
9/20 9.0 20.0
37/34 37.0 34.0
42/22 42.0 22.0
49/5 49.0 5.0
7/19 7.0 19.0
6/20 6.0 20.0
32/14 32.0 14.0
32/16 32.0 16.0
47/47 47.0 47.0
23/19 23.0 19.0
37/14 37.0 14.0
29/13 29.0 13.0
20/40 20.0 40.0
12/41 12.0 41.0
44/7 44.0 7.0
40/10 40.0 10.0
45/16 45.0 16.0
41/13 41.0 13.0
24/42 24.0 42.0
40/51 40.0 51.0
30/41 30.0 41.0
11/1 11.0 1.0
35/6 35.0 6.0
2/13 2.0 13.0
27/44 27.0 44.0
2/6 2.0 6.0
17/38 17.0 38.0
12/35 12.0 35.0
11/10 11.0 10.0
32/11 32.0 11.0
49/44 49.0 44.0
15/4 15.0 4.0
2/11 2.0 11.0
22/8 22.0 8.0
41/49 41.0 49.0
12/40 12.0 40.0
34/10 34.0 10.0
44/26 44.0 26.0
8/49 8.0 49.0
28/34 28.0 34.0
20/50 20.0 50.0
45/27 45.0 27.0
1/24 1.0 24.0
41/9 41.0 9.0
8/42 8.0 42.0
30/37 30.0 37.0
18/28 18.0 28.0
33/9 33.0 9.0
31/40 31.0 40.0
40/49 40.0 49.0
42/34 42.0 34.0
36/42 36.0 42.0
42/35 42.0 35.0
23/37 23.0 37.0
42/27 42.0 27.0
12/16 12.0 16.0
23/3 23.0 3.0
19/36 19.0 36.0
8/38 8.0 38.0
47/37 47.0 37.0
42/9 42.0 9.0
5/7 5.0 7.0
34/18 34.0 18.0
43/19 43.0 19.0
30/48 30.0 48.0
31/36 31.0 36.0
29/33 29.0 33.0
26/10 26.0 10.0
31/11 31.0 11.0
28/42 28.0 42.0
40/15 40.0 15.0
41/50 41.0 50.0
11/43 11.0 43.0
32/22 32.0 22.0
11/40 11.0 40.0
31/44 31.0 44.0
40/48 40.0 48.0
50/13 50.0 13.0
30/45 30.0 45.0
43/11 43.0 11.0
9/11 9.0 11.0
4/10 4.0 10.0
11/8 11.0 8.0
9/38 9.0 38.0
23/6 23.0 6.0
33/37 33.0 37.0
24/9 24.0 9.0
3/4 3.0 4.0
35/49 35.0 49.0
24/51 24.0 51.0
2/36 2.0 36.0
8/8 8.0 8.0
33/1 33.0 1.0
25/44 25.0 44.0
15/48 15.0 48.0
36/45 36.0 45.0
37/4 37.0 4.0
48/18 48.0 18.0
29/6 29.0 6.0
49/7 49.0 7.0
3/16 3.0 16.0
22/31 22.0 31.0
47/50 47.0 50.0
28/33 28.0 33.0
47/14 47.0 14.0
14/11 14.0 11.0
20/13 20.0 13.0
39/15 39.0 15.0
50/21 50.0 21.0
39/35 39.0 35.0
39/42 39.0 42.0
38/28 38.0 28.0
26/43 26.0 43.0
31/13 31.0 13.0
37/32 37.0 32.0
42/6 42.0 6.0
7/10 7.0 10.0
17/6 17.0 6.0
1/20 1.0 20.0
43/47 43.0 47.0
3/40 3.0 40.0
24/6 24.0 6.0
16/2 16.0 2.0
13/15 13.0 15.0
15/12 15.0 12.0
40/46 40.0 46.0
1/15 1.0 15.0
16/23 16.0 23.0
28/41 28.0 41.0
30/36 30.0 36.0
34/39 34.0 39.0
7/47 7.0 47.0
26/35 26.0 35.0
17/42 17.0 42.0
15/43 15.0 43.0
22/46 22.0 46.0
27/38 27.0 38.0
4/11 4.0 11.0
33/20 33.0 20.0
41/27 41.0 27.0
21/38 21.0 38.0
27/9 27.0 9.0
41/33 41.0 33.0
17/34 17.0 34.0
7/35 7.0 35.0
4/32 4.0 32.0
15/39 15.0 39.0
35/13 35.0 13.0
11/33 11.0 33.0
32/34 32.0 34.0
9/33 9.0 33.0
14/9 14.0 9.0
32/25 32.0 25.0
49/19 49.0 19.0
42/20 42.0 20.0
42/10 42.0 10.0
4/28 4.0 28.0
47/42 47.0 42.0
38/22 38.0 22.0
39/38 39.0 38.0
4/25 4.0 25.0
40/20 40.0 20.0
50/30 50.0 30.0
25/17 25.0 17.0
29/44 29.0 44.0
15/45 15.0 45.0
17/22 17.0 22.0
30/4 30.0 4.0
7/44 7.0 44.0
6/31 6.0 31.0
16/21 16.0 21.0
28/24 28.0 24.0
35/37 35.0 37.0
3/43 3.0 43.0
18/24 18.0 24.0
19/50 19.0 50.0
40/17 40.0 17.0
45/30 45.0 30.0
25/31 25.0 31.0
43/7 43.0 7.0
9/35 9.0 35.0
47/33 47.0 33.0
26/41 26.0 41.0
44/3 44.0 3.0
42/24 42.0 24.0
6/4 6.0 4.0
6/21 6.0 21.0
42/13 42.0 13.0
42/14 42.0 14.0
14/22 14.0 22.0
23/44 23.0 44.0
27/16 27.0 16.0
32/26 32.0 26.0
36/51 36.0 51.0
36/30 36.0 30.0
28/22 28.0 22.0
37/27 37.0 27.0
38/39 38.0 39.0
27/3 27.0 3.0
27/5 27.0 5.0
34/46 34.0 46.0
30/15 30.0 15.0
35/48 35.0 48.0
44/25 44.0 25.0
14/12 14.0 12.0
47/6 47.0 6.0
30/34 30.0 34.0
44/50 44.0 50.0
7/25 7.0 25.0
43/28 43.0 28.0
6/10 6.0 10.0
17/12 17.0 12.0
4/35 4.0 35.0
5/42 5.0 42.0
14/47 14.0 47.0
34/43 34.0 43.0
42/4 42.0 4.0
47/34 47.0 34.0
17/11 17.0 11.0
5/15 5.0 15.0
9/43 9.0 43.0
12/5 12.0 5.0
37/2 37.0 2.0
3/11 3.0 11.0
30/28 30.0 28.0
6/35 6.0 35.0
18/20 18.0 20.0
42/7 42.0 7.0
17/7 17.0 7.0
35/51 35.0 51.0
33/14 33.0 14.0
7/18 7.0 18.0
19/48 19.0 48.0
22/25 22.0 25.0
14/48 14.0 48.0
6/26 6.0 26.0
25/11 25.0 11.0
26/19 26.0 19.0
27/46 27.0 46.0
30/7 30.0 7.0
45/5 45.0 5.0
37/30 37.0 30.0
38/26 38.0 26.0
38/13 38.0 13.0
39/50 39.0 50.0
30/26 30.0 26.0
16/36 16.0 36.0
1/6 1.0 6.0
23/29 23.0 29.0
43/22 43.0 22.0
11/50 11.0 50.0
27/49 27.0 49.0
19/6 19.0 6.0
25/26 25.0 26.0
34/26 34.0 26.0
14/30 14.0 30.0
27/1 27.0 1.0
27/51 27.0 51.0
38/17 38.0 17.0
6/29 6.0 29.0
11/31 11.0 31.0
4/23 4.0 23.0
1/47 1.0 47.0
21/12 21.0 12.0
34/11 34.0 11.0
8/9 8.0 9.0
47/32 47.0 32.0
21/51 21.0 51.0
1/23 1.0 23.0
40/26 40.0 26.0
11/7 11.0 7.0
21/49 21.0 49.0
29/27 29.0 27.0
49/50 49.0 50.0
30/39 30.0 39.0
31/32 31.0 32.0
13/3 13.0 3.0
33/48 33.0 48.0
24/21 24.0 21.0
36/28 36.0 28.0
45/2 45.0 2.0
16/14 16.0 14.0
15/29 15.0 29.0
25/3 25.0 3.0
14/8 14.0 8.0
28/50 28.0 50.0
15/9 15.0 9.0
27/6 27.0 6.0
28/25 28.0 25.0
17/15 17.0 15.0
7/28 7.0 28.0
37/29 37.0 29.0
50/28 50.0 28.0
40/13 40.0 13.0
51/47 51.0 47.0
22/47 22.0 47.0
46/28 46.0 28.0
4/43 4.0 43.0
4/26 4.0 26.0
45/44 45.0 44.0
39/40 39.0 40.0
31/51 31.0 51.0
23/21 23.0 21.0
33/31 33.0 31.0
21/48 21.0 48.0
44/18 44.0 18.0
11/19 11.0 19.0
22/19 22.0 19.0
38/48 38.0 48.0
33/21 33.0 21.0
12/49 12.0 49.0
25/40 25.0 40.0
29/38 29.0 38.0
30/6 30.0 6.0
24/47 24.0 47.0
47/8 47.0 8.0
41/40 41.0 40.0
17/24 17.0 24.0
38/25 38.0 25.0
2/39 2.0 39.0
32/24 32.0 24.0
15/24 15.0 24.0
42/11 42.0 11.0
24/48 24.0 48.0
39/9 39.0 9.0
19/11 19.0 11.0
29/11 29.0 11.0
6/38 6.0 38.0
40/14 40.0 14.0
18/46 18.0 46.0
44/9 44.0 9.0
44/19 44.0 19.0
18/47 18.0 47.0
28/20 28.0 20.0
22/28 22.0 28.0
37/40 37.0 40.0
28/23 28.0 23.0
49/6 49.0 6.0
39/26 39.0 26.0
43/10 43.0 10.0
8/44 8.0 44.0
43/13 43.0 13.0
37/1 37.0 1.0
43/44 43.0 44.0
29/18 29.0 18.0
47/36 47.0 36.0
28/18 28.0 18.0
41/21 41.0 21.0
28/36 28.0 36.0
29/48 29.0 48.0
29/36 29.0 36.0
8/23 8.0 23.0
17/47 17.0 47.0
32/3 32.0 3.0
27/28 27.0 28.0
13/45 13.0 45.0
31/28 31.0 28.0
27/42 27.0 42.0
3/17 3.0 17.0
24/17 24.0 17.0
16/45 16.0 45.0
5/41 5.0 41.0
48/8 48.0 8.0
11/42 11.0 42.0
25/37 25.0 37.0
29/17 29.0 17.0
11/11 11.0 11.0
16/43 16.0 43.0
34/9 34.0 9.0
30/10 30.0 10.0
48/11 48.0 11.0
38/19 38.0 19.0
43/17 43.0 17.0
10/11 10.0 11.0
19/10 19.0 10.0
11/6 11.0 6.0
10/36 10.0 36.0
8/12 8.0 12.0
28/2 28.0 2.0
28/4 28.0 4.0
20/44 20.0 44.0
12/8 12.0 8.0
40/5 40.0 5.0
27/50 27.0 50.0
9/6 9.0 6.0
19/18 19.0 18.0
28/9 28.0 9.0
31/29 31.0 29.0
46/37 46.0 37.0
46/14 46.0 14.0
10/33 10.0 33.0
10/26 10.0 26.0
32/12 32.0 12.0
38/38 38.0 38.0
29/37 29.0 37.0
38/3 38.0 3.0
37/6 37.0 6.0
50/22 50.0 22.0
36/5 36.0 5.0
18/33 18.0 33.0
42/50 42.0 50.0
30/17 30.0 17.0
5/12 5.0 12.0
5/8 5.0 8.0
27/22 27.0 22.0
14/38 14.0 38.0
25/16 25.0 16.0
29/31 29.0 31.0
36/26 36.0 26.0
34/5 34.0 5.0
16/3 16.0 3.0
9/9 9.0 9.0
7/21 7.0 21.0
17/37 17.0 37.0
26/30 26.0 30.0
19/43 19.0 43.0
25/32 25.0 32.0
2/23 2.0 23.0
12/42 12.0 42.0
45/45 45.0 45.0
20/14 20.0 14.0
7/16 7.0 16.0
22/32 22.0 32.0
51/33 51.0 33.0
16/47 16.0 47.0
7/24 7.0 24.0
2/48 2.0 48.0
28/8 28.0 8.0
35/47 35.0 47.0
12/1 12.0 1.0
50/32 50.0 32.0
25/20 25.0 20.0
50/34 50.0 34.0
16/5 16.0 5.0
50/19 50.0 19.0
9/42 9.0 42.0
8/33 8.0 33.0
38/6 38.0 6.0
20/17 20.0 17.0
42/36 42.0 36.0
1/17 1.0 17.0
43/50 43.0 50.0
2/22 2.0 22.0
1/37 1.0 37.0
36/37 36.0 37.0
18/4 18.0 4.0
27/21 27.0 21.0
24/5 24.0 5.0
3/27 3.0 27.0
4/48 4.0 48.0
27/40 27.0 40.0
32/17 32.0 17.0
2/5 2.0 5.0
41/34 41.0 34.0
22/36 22.0 36.0
18/38 18.0 38.0
50/33 50.0 33.0
17/51 17.0 51.0
32/8 32.0 8.0
16/50 16.0 50.0
44/34 44.0 34.0
40/33 40.0 33.0
27/39 27.0 39.0
25/8 25.0 8.0
49/38 49.0 38.0
4/15 4.0 15.0
14/45 14.0 45.0
48/46 48.0 46.0
35/44 35.0 44.0
4/41 4.0 41.0
23/48 23.0 48.0
26/47 26.0 47.0
13/2 13.0 2.0
17/44 17.0 44.0
3/14 3.0 14.0
28/32 28.0 32.0
9/51 9.0 51.0
29/14 29.0 14.0
39/5 39.0 5.0
46/35 46.0 35.0
12/34 12.0 34.0
21/47 21.0 47.0
6/42 6.0 42.0
33/47 33.0 47.0
32/43 32.0 43.0
39/31 39.0 31.0
15/38 15.0 38.0
48/45 48.0 45.0
51/1 51.0 1.0
18/32 18.0 32.0
49/22 49.0 22.0
5/46 5.0 46.0
17/10 17.0 10.0
37/17 37.0 17.0
50/18 50.0 18.0
20/9 20.0 9.0
35/20 35.0 20.0
49/17 49.0 17.0
15/20 15.0 20.0
51/13 51.0 13.0
17/49 17.0 49.0
14/3 14.0 3.0
11/15 11.0 15.0
39/8 39.0 8.0
18/40 18.0 40.0
30/27 30.0 27.0
39/51 39.0 51.0
30/19 30.0 19.0
3/13 3.0 13.0
50/47 50.0 47.0
16/42 16.0 42.0
20/42 20.0 42.0
32/29 32.0 29.0
49/15 49.0 15.0
43/36 43.0 36.0
39/17 39.0 17.0
50/15 50.0 15.0
6/12 6.0 12.0
8/51 8.0 51.0
10/47 10.0 47.0
47/27 47.0 27.0
37/36 37.0 36.0
38/29 38.0 29.0
48/20 48.0 20.0
44/16 44.0 16.0
21/6 21.0 6.0
47/26 47.0 26.0
32/23 32.0 23.0
49/3 49.0 3.0
28/27 28.0 27.0
21/22 21.0 22.0
27/37 27.0 37.0
35/11 35.0 11.0
4/38 4.0 38.0
5/44 5.0 44.0
