555 998
39/30 39.0 30.0
2/7 2.0 7.0
2/28 2.0 28.0
39/36 39.0 36.0
40/39 40.0 39.0
28/23 28.0 23.0
5/33 5.0 33.0
18/4 18.0 4.0
20/5 20.0 5.0
2/38 2.0 38.0
5/23 5.0 23.0
18/15 18.0 15.0
1/18 1.0 18.0
28/26 28.0 26.0
1/5 1.0 5.0
2/11 2.0 11.0
28/35 28.0 35.0
23/11 23.0 11.0
40/11 40.0 11.0
5/39 5.0 39.0
29/40 29.0 40.0
38/9 38.0 9.0
34/38 34.0 38.0
9/2 9.0 2.0
2/24 2.0 24.0
4/6 4.0 6.0
1/13 1.0 13.0
24/8 24.0 8.0
19/35 19.0 35.0
31/38 31.0 38.0
9/39 9.0 39.0
32/38 32.0 38.0
26/27 26.0 27.0
1/16 1.0 16.0
14/1 14.0 1.0
38/22 38.0 22.0
32/39 32.0 39.0
19/14 19.0 14.0
37/23 37.0 23.0
38/10 38.0 10.0
4/25 4.0 25.0
40/40 40.0 40.0
4/3 4.0 3.0
37/20 37.0 20.0
30/11 30.0 11.0
17/30 17.0 30.0
27/38 27.0 38.0
29/20 29.0 20.0
4/24 4.0 24.0
39/39 39.0 39.0
11/24 11.0 24.0
37/28 37.0 28.0
30/10 30.0 10.0
35/39 35.0 39.0
30/30 30.0 30.0
14/30 14.0 30.0
23/33 23.0 33.0
33/15 33.0 15.0
32/12 32.0 12.0
17/12 17.0 12.0
12/9 12.0 9.0
15/16 15.0 16.0
8/40 8.0 40.0
37/25 37.0 25.0
34/1 34.0 1.0
22/10 22.0 10.0
31/7 31.0 7.0
26/24 26.0 24.0
17/40 17.0 40.0
33/8 33.0 8.0
8/27 8.0 27.0
24/14 24.0 14.0
26/39 26.0 39.0
24/13 24.0 13.0
13/9 13.0 9.0
4/39 4.0 39.0
5/24 5.0 24.0
7/4 7.0 4.0
30/38 30.0 38.0
39/28 39.0 28.0
34/7 34.0 7.0
1/15 1.0 15.0
27/19 27.0 19.0
34/17 34.0 17.0
31/23 31.0 23.0
40/26 40.0 26.0
31/9 31.0 9.0
1/9 1.0 9.0
15/32 15.0 32.0
29/24 29.0 24.0
18/2 18.0 2.0
11/5 11.0 5.0
3/20 3.0 20.0
5/19 5.0 19.0
29/29 29.0 29.0
8/2 8.0 2.0
37/32 37.0 32.0
11/31 11.0 31.0
7/30 7.0 30.0
17/24 17.0 24.0
2/5 2.0 5.0
5/13 5.0 13.0
31/13 31.0 13.0
24/12 24.0 12.0
35/10 35.0 10.0
7/7 7.0 7.0
4/1 4.0 1.0
36/1 36.0 1.0
40/31 40.0 31.0
4/34 4.0 34.0
1/23 1.0 23.0
7/9 7.0 9.0
27/24 27.0 24.0
6/2 6.0 2.0
35/18 35.0 18.0
27/27 27.0 27.0
40/32 40.0 32.0
14/11 14.0 11.0
34/6 34.0 6.0
12/39 12.0 39.0
36/6 36.0 6.0
40/15 40.0 15.0
32/7 32.0 7.0
7/40 7.0 40.0
4/38 4.0 38.0
8/17 8.0 17.0
7/3 7.0 3.0
25/6 25.0 6.0
8/16 8.0 16.0
31/10 31.0 10.0
4/7 4.0 7.0
39/17 39.0 17.0
28/29 28.0 29.0
6/36 6.0 36.0
36/23 36.0 23.0
39/26 39.0 26.0
38/18 38.0 18.0
34/34 34.0 34.0
2/26 2.0 26.0
16/37 16.0 37.0
26/15 26.0 15.0
38/2 38.0 2.0
19/24 19.0 24.0
38/6 38.0 6.0
34/32 34.0 32.0
40/35 40.0 35.0
23/5 23.0 5.0
25/3 25.0 3.0
23/10 23.0 10.0
9/8 9.0 8.0
28/3 28.0 3.0
33/10 33.0 10.0
25/27 25.0 27.0
37/7 37.0 7.0
24/3 24.0 3.0
4/14 4.0 14.0
7/17 7.0 17.0
22/15 22.0 15.0
5/31 5.0 31.0
30/13 30.0 13.0
18/35 18.0 35.0
30/36 30.0 36.0
35/12 35.0 12.0
16/16 16.0 16.0
27/39 27.0 39.0
9/25 9.0 25.0
29/27 29.0 27.0
33/35 33.0 35.0
5/4 5.0 4.0
26/9 26.0 9.0
6/5 6.0 5.0
32/25 32.0 25.0
5/27 5.0 27.0
10/7 10.0 7.0
13/32 13.0 32.0
2/8 2.0 8.0
21/3 21.0 3.0
37/29 37.0 29.0
36/17 36.0 17.0
3/16 3.0 16.0
1/27 1.0 27.0
27/28 27.0 28.0
6/11 6.0 11.0
38/38 38.0 38.0
35/23 35.0 23.0
1/24 1.0 24.0
32/3 32.0 3.0
9/7 9.0 7.0
3/30 3.0 30.0
18/3 18.0 3.0
14/18 14.0 18.0
23/24 23.0 24.0
20/24 20.0 24.0
40/3 40.0 3.0
3/17 3.0 17.0
29/36 29.0 36.0
30/40 30.0 40.0
1/11 1.0 11.0
27/1 27.0 1.0
38/15 38.0 15.0
6/15 6.0 15.0
18/9 18.0 9.0
32/31 32.0 31.0
34/16 34.0 16.0
3/28 3.0 28.0
39/27 39.0 27.0
26/17 26.0 17.0
23/14 23.0 14.0
17/23 17.0 23.0
31/6 31.0 6.0
22/16 22.0 16.0
29/31 29.0 31.0
7/36 7.0 36.0
36/16 36.0 16.0
34/15 34.0 15.0
40/21 40.0 21.0
36/3 36.0 3.0
5/28 5.0 28.0
40/1 40.0 1.0
39/18 39.0 18.0
35/9 35.0 9.0
8/10 8.0 10.0
40/14 40.0 14.0
38/20 38.0 20.0
7/19 7.0 19.0
1/35 1.0 35.0
39/24 39.0 24.0
9/11 9.0 11.0
31/27 31.0 27.0
24/4 24.0 4.0
27/2 27.0 2.0
3/23 3.0 23.0
33/7 33.0 7.0
33/23 33.0 23.0
9/10 9.0 10.0
15/10 15.0 10.0
27/18 27.0 18.0
39/38 39.0 38.0
38/34 38.0 34.0
35/30 35.0 30.0
7/37 7.0 37.0
36/9 36.0 9.0
23/37 23.0 37.0
29/2 29.0 2.0
30/34 30.0 34.0
4/20 4.0 20.0
34/31 34.0 31.0
9/12 9.0 12.0
23/15 23.0 15.0
28/4 28.0 4.0
24/25 24.0 25.0
32/10 32.0 10.0
30/28 30.0 28.0
10/26 10.0 26.0
18/5 18.0 5.0
36/20 36.0 20.0
37/15 37.0 15.0
30/6 30.0 6.0
31/2 31.0 2.0
31/37 31.0 37.0
22/8 22.0 8.0
7/18 7.0 18.0
38/21 38.0 21.0
20/11 20.0 11.0
40/19 40.0 19.0
22/12 22.0 12.0
18/38 18.0 38.0
21/37 21.0 37.0
13/39 13.0 39.0
20/15 20.0 15.0
40/27 40.0 27.0
38/13 38.0 13.0
3/26 3.0 26.0
38/24 38.0 24.0
34/22 34.0 22.0
14/9 14.0 9.0
17/16 17.0 16.0
22/1 22.0 1.0
7/26 7.0 26.0
6/14 6.0 14.0
17/1 17.0 1.0
5/5 5.0 5.0
26/4 26.0 4.0
23/35 23.0 35.0
28/16 28.0 16.0
33/1 33.0 1.0
7/35 7.0 35.0
16/30 16.0 30.0
35/34 35.0 34.0
39/25 39.0 25.0
38/8 38.0 8.0
40/9 40.0 9.0
36/29 36.0 29.0
39/5 39.0 5.0
38/4 38.0 4.0
19/10 19.0 10.0
7/38 7.0 38.0
36/12 36.0 12.0
3/10 3.0 10.0
22/18 22.0 18.0
10/29 10.0 29.0
32/40 32.0 40.0
7/13 7.0 13.0
10/24 10.0 24.0
40/5 40.0 5.0
33/34 33.0 34.0
35/8 35.0 8.0
35/5 35.0 5.0
16/32 16.0 32.0
3/31 3.0 31.0
12/40 12.0 40.0
35/38 35.0 38.0
3/21 3.0 21.0
32/4 32.0 4.0
3/36 3.0 36.0
3/2 3.0 2.0
22/6 22.0 6.0
7/34 7.0 34.0
12/28 12.0 28.0
3/12 3.0 12.0
2/29 2.0 29.0
9/9 9.0 9.0
4/27 4.0 27.0
32/27 32.0 27.0
9/3 9.0 3.0
5/34 5.0 34.0
26/1 26.0 1.0
40/33 40.0 33.0
21/39 21.0 39.0
20/3 20.0 3.0
4/12 4.0 12.0
26/7 26.0 7.0
29/37 29.0 37.0
30/23 30.0 23.0
5/20 5.0 20.0
37/21 37.0 21.0
37/38 37.0 38.0
29/3 29.0 3.0
33/29 33.0 29.0
11/2 11.0 2.0
22/39 22.0 39.0
8/6 8.0 6.0
29/4 29.0 4.0
38/17 38.0 17.0
6/22 6.0 22.0
1/20 1.0 20.0
6/13 6.0 13.0
3/5 3.0 5.0
1/38 1.0 38.0
23/6 23.0 6.0
32/28 32.0 28.0
26/16 26.0 16.0
31/11 31.0 11.0
3/18 3.0 18.0
11/26 11.0 26.0
32/9 32.0 9.0
1/10 1.0 10.0
2/12 2.0 12.0
27/14 27.0 14.0
19/6 19.0 6.0
39/13 39.0 13.0
6/34 6.0 34.0
34/9 34.0 9.0
7/33 7.0 33.0
17/15 17.0 15.0
31/40 31.0 40.0
2/23 2.0 23.0
19/15 19.0 15.0
23/36 23.0 36.0
37/10 37.0 10.0
7/28 7.0 28.0
26/3 26.0 3.0
34/27 34.0 27.0
6/16 6.0 16.0
33/38 33.0 38.0
4/28 4.0 28.0
26/5 26.0 5.0
39/37 39.0 37.0
1/33 1.0 33.0
1/25 1.0 25.0
24/7 24.0 7.0
13/17 13.0 17.0
36/40 36.0 40.0
16/10 16.0 10.0
22/28 22.0 28.0
2/16 2.0 16.0
35/1 35.0 1.0
38/11 38.0 11.0
37/37 37.0 37.0
4/5 4.0 5.0
23/8 23.0 8.0
6/6 6.0 6.0
31/28 31.0 28.0
17/33 17.0 33.0
6/27 6.0 27.0
28/5 28.0 5.0
4/36 4.0 36.0
6/38 6.0 38.0
20/35 20.0 35.0
37/14 37.0 14.0
6/20 6.0 20.0
13/40 13.0 40.0
39/33 39.0 33.0
15/38 15.0 38.0
4/2 4.0 2.0
36/4 36.0 4.0
25/39 25.0 39.0
11/9 11.0 9.0
18/13 18.0 13.0
31/34 31.0 34.0
37/8 37.0 8.0
36/27 36.0 27.0
6/18 6.0 18.0
39/34 39.0 34.0
1/19 1.0 19.0
12/14 12.0 14.0
28/30 28.0 30.0
12/6 12.0 6.0
27/40 27.0 40.0
26/26 26.0 26.0
12/16 12.0 16.0
18/8 18.0 8.0
8/3 8.0 3.0
18/7 18.0 7.0
40/17 40.0 17.0
38/31 38.0 31.0
8/12 8.0 12.0
20/37 20.0 37.0
998
39/18 39/17
31/7 31/6
25/7 26/9
12/11 10/10
40/9 40/11
36/20 35/18
19/34 17/33
38/13 33/15
19/15 18/15
34/22 37/21
24/14 23/15
3/31 1/39
27/28 26/27
36/23 37/24
11/6 8/6
39/26 39/25
19/14 20/15
4/38 6/22
1/23 2/24
22/15 20/15
40/1 40/2
3/31 5/28
34/9 33/8
7/4 4/3
27/18 29/16
30/38 27/38
32/5 29/5
19/40 23/40
38/21 38/22
40/19 40/21
8/4 8/3
6/16 4/14
34/16 35/18
33/8 32/9
9/11 9/12
27/18 27/19
34/15 34/16
1/9 1/10
24/13 25/13
29/27 30/28
33/1 29/1
3/20 3/21
4/7 4/6
2/12 1/11
2/3 2/4
30/30 30/31
40/6 37/8
12/6 11/4
29/2 29/3
4/2 3/2
38/25 36/28
7/33 7/32
30/35 31/34
7/17 8/17
24/25 25/25
27/24 28/23
32/10 32/12
31/40 32/39
39/26 40/27
21/3 18/2
8/40 12/40
18/15 17/15
18/2 23/11
30/28 30/30
18/2 18/3
2/25 2/24
32/28 31/28
30/27 32/23
5/19 3/16
37/20 37/17
37/21 38/21
30/10 29/10
40/13 39/13
1/33 1/34
1/18 4/20
39/38 39/37
4/38 2/38
1/10 2/11
39/17 39/14
35/38 39/39
39/34 39/33
3/23 5/24
32/23 33/23
18/15 11/9
33/2 34/1
2/29 2/28
23/8 23/10
34/7 33/8
36/17 37/17
5/34 7/37
39/14 38/13
16/9 15/9
36/3 35/3
31/27 31/26
30/31 29/31
8/3 9/3
37/32 38/34
16/37 25/39
35/8 33/8
39/1 38/2
31/7 32/7
22/37 21/37
17/16 18/16
18/35 17/35
39/17 38/13
18/14 18/13
30/10 31/11
18/38 19/39
38/4 36/6
35/34 34/32
36/16 37/17
7/28 6/34
34/37 33/38
2/7 2/8
6/18 5/18
5/20 5/21
40/13 40/14
38/24 39/24
39/39 39/38
33/8 33/7
39/25 39/24
36/22 37/21
1/16 1/18
25/6 26/6
31/29 34/32
15/9 18/7
34/38 35/39
7/34 7/33
31/2 33/1
39/36 39/34
18/5 19/6
2/24 1/22
32/24 30/27
23/33 27/36
28/37 29/36
34/34 34/33
34/38 34/37
11/23 11/24
2/39 2/38
4/38 8/40
18/35 16/37
38/13 37/14
29/29 28/28
29/24 30/24
30/14 29/10
30/34 30/35
26/39 27/39
27/18 29/20
21/3 26/6
7/17 7/13
7/13 7/9
40/5 40/6
32/4 32/5
29/3 31/2
26/27 22/28
22/6 23/6
17/9 16/9
2/28 3/28
27/16 26/16
2/39 4/39
40/1 37/7
27/39 27/38
17/12 11/9
6/11 7/5
9/2 8/2
36/40 32/40
32/27 31/27
30/36 31/34
38/13 37/12
13/9 12/9
11/8 10/7
36/28 37/28
2/39 4/38
23/5 20/5
4/25 4/27
30/3 32/3
3/17 5/19
38/18 38/20
23/8 22/8
37/21 37/20
31/38 33/35
24/12 23/12
6/18 6/16
30/13 30/14
18/2 22/2
7/30 7/29
12/14 17/16
40/18 40/19
18/40 19/40
31/34 30/34
29/4 29/5
25/3 26/1
9/7 10/7
36/12 35/12
8/10 9/11
25/7 25/9
7/26 6/27
1/16 5/19
36/9 36/7
9/3 11/6
39/18 38/18
3/7 2/4
40/9 38/10
37/14 38/21
39/37 39/36
36/28 32/28
26/25 26/26
31/10 25/7
4/22 4/20
39/39 38/38
29/40 30/40
5/31 4/38
36/26 32/24
27/18 24/13
31/2 30/3
32/12 31/13
34/38 35/38
27/1 27/2
7/7 7/5
26/9 25/9
3/16 6/16
24/8 23/8
23/40 27/40
7/29 6/34
8/2 7/2
26/26 26/27
20/35 19/35
6/9 6/8
12/11 11/10
20/11 21/10
33/10 32/10
14/9 13/9
31/28 30/28
25/25 25/27
17/24 18/24
28/3 27/2
22/28 23/27
1/5 2/11
6/2 7/3
40/15 40/17
35/12 34/12
8/10 8/11
11/6 11/8
39/34 40/35
32/23 29/24
3/28 4/27
23/35 23/33
5/13 4/14
24/4 21/3
9/28 10/29
4/27 5/28
33/2 33/1
8/10 8/6
5/34 6/34
11/8 11/9
29/27 29/24
18/7 18/6
32/38 33/38
7/2 6/2
8/12 8/16
38/22 38/23
39/28 39/27
6/14 7/5
8/16 7/17
38/23 38/24
2/11 3/12
7/33 6/34
1/33 1/30
2/19 2/23
2/3 4/5
31/10 31/9
7/37 7/38
5/19 4/20
25/27 23/27
9/9 9/10
23/11 22/8
3/5 4/6
9/10 9/11
26/5 24/3
35/34 34/33
37/7 36/9
35/38 36/38
2/12 2/16
26/26 25/27
29/20 29/16
35/23 34/23
18/38 15/38
6/5 7/5
30/35 30/36
5/28 5/27
40/27 40/30
7/29 7/28
6/38 6/36
3/12 2/12
19/34 19/35
12/16 9/13
37/4 38/2
12/7 13/9
2/25 3/26
39/18 40/27
40/6 29/16
27/27 28/29
32/25 31/26
22/10 21/9
33/27 34/27
23/15 22/16
40/21 40/26
30/36 30/38
31/27 30/27
23/10 23/11
32/9 28/5
37/14 37/15
33/29 38/38
34/6 32/7
8/3 8/2
31/13 29/16
32/9 31/9
12/14 26/17
40/1 39/1
29/29 30/28
34/33 31/29
1/38 1/35
18/13 19/14
39/24 37/28
39/18 38/22
33/15 34/15
31/29 33/29
13/17 12/16
26/5 25/3
32/13 35/10
27/16 27/18
39/13 38/13
13/32 15/32
28/29 29/31
22/6 20/5
22/12 23/15
18/9 18/8
37/6 37/7
11/8 12/7
40/18 39/18
19/34 20/35
26/30 28/32
31/40 30/38
16/28 12/28
26/25 27/25
9/12 12/16
4/27 2/24
3/28 4/28
40/9 38/11
20/15 18/14
22/12 17/12
15/10 17/12
38/34 39/37
1/30 2/29
19/10 20/11
14/30 16/30
35/39 35/38
19/17 16/16
6/16 5/13
11/2 11/4
5/19 4/22
34/1 33/1
4/24 5/24
28/26 27/25
38/34 39/34
17/31 24/25
22/16 20/15
14/1 17/1
34/29 35/30
25/13 28/13
24/4 26/6
32/12 32/13
6/6 6/5
37/14 36/14
10/10 11/9
26/4 26/3
11/5 11/6
10/24 9/25
12/40 13/40
5/20 5/19
32/7 32/9
40/32 40/33
1/30 4/28
4/12 5/13
4/28 4/29
4/36 4/38
3/7 4/7
1/19 1/20
4/12 3/12
40/40 36/40
1/15 1/16
24/7 25/9
12/16 15/16
29/27 28/28
35/10 33/10
3/23 3/21
2/8 2/11
28/13 23/11
2/26 2/25
5/4 4/3
5/23 5/24
17/35 13/40
38/10 38/11
24/15 26/17
26/27 25/27
35/8 36/6
12/14 9/10
7/28 7/26
30/27 30/28
30/23 31/23
40/31 40/32
31/13 30/11
29/4 28/5
26/30 28/30
38/13 38/15
29/5 28/5
11/9 9/9
18/8 18/7
31/13 32/13
38/6 37/7
36/17 36/16
4/6 4/5
36/9 37/8
18/9 17/9
3/26 2/28
10/10 9/10
40/6 40/9
36/26 36/27
19/35 18/35
39/27 40/27
40/17 40/18
4/22 5/20
22/6 22/8
36/27 34/27
2/24 2/23
7/3 8/4
21/17 22/18
38/22 37/23
5/24 6/22
8/27 11/26
40/6 38/6
17/40 18/40
27/18 26/16
34/7 33/7
36/27 38/25
28/28 28/26
1/23 1/22
34/22 29/20
4/29 3/30
6/13 6/14
33/35 32/36
37/12 36/12
23/37 22/37
7/26 7/19
31/10 30/10
7/26 6/22
29/36 30/35
25/6 25/7
26/26 25/25
9/39 12/39
18/8 16/9
10/24 16/28
9/7 8/6
5/24 4/22
27/1 26/1
36/29 30/28
27/1 31/2
30/31 30/34
5/27 4/25
34/6 31/6
25/6 24/7
32/9 31/10
12/9 11/9
27/16 26/15
4/6 5/7
39/38 38/38
37/12 40/13
28/28 27/27
36/27 37/25
32/27 31/28
17/12 18/13
36/3 37/4
1/39 1/38
21/37 20/37
39/33 40/35
9/10 11/9
7/32 7/30
16/30 17/30
35/18 34/17
20/37 18/35
38/11 37/12
6/38 4/38
9/7 9/8
7/19 7/18
32/36 31/34
33/8 32/7
34/23 37/25
23/36 23/35
25/25 26/25
22/16 26/17
30/40 31/40
26/24 27/24
19/14 18/14
31/6 30/6
18/6 18/5
9/9 8/10
1/24 1/23
36/4 35/5
6/18 5/19
3/31 3/30
36/20 34/22
36/23 35/23
1/27 1/25
37/23 37/21
38/38 37/37
19/24 20/24
19/38 18/38
26/17 27/18
28/32 29/31
37/29 39/26
38/31 39/33
36/27 36/28
14/18 13/17
37/6 36/6
34/1 36/3
29/31 29/29
8/11 8/12
20/24 23/24
3/21 2/19
35/30 37/32
14/39 19/39
40/39 40/40
4/5 4/3
30/24 32/23
1/25 1/24
4/28 1/33
36/16 36/14
12/14 17/15
33/27 32/28
11/9 12/11
40/2 40/3
29/4 28/3
3/31 1/33
21/17 27/19
31/13 31/11
37/7 37/8
37/23 15/16
1/1 1/5
22/10 18/5
36/6 34/6
8/16 8/17
36/9 35/8
21/10 18/7
36/16 37/15
24/12 24/13
40/5 39/5
32/3 33/2
4/7 5/7
23/6 23/8
27/2 26/3
10/26 11/26
6/20 5/21
6/22 5/31
40/14 40/15
11/4 14/1
27/18 18/5
6/5 5/4
30/38 29/40
22/6 23/5
2/11 4/12
28/32 28/30
29/24 26/25
38/8 38/9
24/15 23/15
36/26 32/25
28/26 29/27
1/39 2/39
18/15 18/14
6/20 5/20
39/30 39/28
1/5 1/9
32/27 32/28
29/37 28/37
25/25 23/27
21/10 17/9
1/13 1/15
28/16 30/14
3/5 4/7
27/27 28/30
34/27 36/28
27/25 27/27
28/13 27/14
1/16 3/17
15/9 14/9
38/25 39/24
4/34 4/36
31/28 31/27
36/9 35/9
33/29 34/31
9/39 8/40
2/19 1/19
33/34 32/31
2/5 2/7
30/28 39/30
23/14 22/12
17/31 16/30
36/38 35/34
1/27 2/25
39/17 38/18
22/2 22/1
23/37 23/36
33/10 34/9
6/16 6/15
28/30 28/29
11/10 10/10
38/6 40/2
5/23 6/22
12/16 12/14
14/11 17/12
36/22 34/22
27/38 27/36
29/16 32/13
26/39 25/39
32/27 33/27
15/32 16/32
31/29 32/31
16/32 17/33
32/4 29/4
9/13 8/12
34/9 32/9
30/38 30/40
13/9 21/10
1/24 2/24
37/38 38/38
30/28 31/29
35/39 33/38
31/28 30/27
11/9 14/11
22/28 24/25
35/34 37/38
38/9 38/10
33/34 33/35
18/5 18/4
4/27 3/23
28/29 28/28
29/36 29/31
9/3 11/5
37/10 37/12
17/15 22/16
37/31 39/34
7/9 7/7
27/38 23/35
28/4 26/4
3/36 4/36
31/11 32/12
20/15 19/15
2/24 3/23
39/14 39/13
34/6 33/7
37/24 38/25
37/32 39/34
29/24 25/25
3/10 5/7
34/34 35/34
39/37 40/39
4/27 4/28
36/26 37/25
15/16 14/18
28/35 26/30
27/28 28/30
18/6 15/9
23/6 25/6
38/20 38/21
25/7 26/6
18/2 17/1
30/13 31/13
31/7 30/6
36/6 37/4
26/15 24/13
1/35 1/34
26/1 22/1
2/8 1/5
9/8 8/6
32/23 32/24
34/34 36/38
32/10 31/11
1/34 3/31
6/8 6/6
25/25 27/24
37/23 36/23
23/8 25/9
29/2 31/2
4/39 5/39
12/9 12/7
31/10 34/9
40/12 40/13
24/12 23/11
28/3 29/2
30/30 31/29
35/30 39/30
28/35 29/36
25/39 18/38
4/3 4/2
33/38 34/38
39/33 39/30
2/4 2/5
9/10 8/10
7/40 8/40
35/5 32/4
12/28 14/30
23/14 24/14
27/2 29/2
27/18 30/14
7/35 7/34
15/16 16/16
20/35 23/36
21/17 16/16
5/28 4/29
8/11 9/12
1/1 7/2
38/13 36/12
40/11 40/12
26/26 27/25
4/1 7/2
34/16 34/17
20/37 16/37
1/18 1/19
39/27 39/26
5/34 5/33
22/12 24/14
36/20 34/19
24/13 23/12
25/13 24/12
18/14 19/15
2/11 2/12
34/16 36/17
30/11 30/13
4/28 5/28
15/9 21/10
27/40 29/40
25/3 26/3
9/13 9/12
6/11 6/13
11/5 12/6
20/3 21/3
3/19 5/19
14/11 18/13
33/23 34/23
8/6 10/7
5/27 4/27
39/1 36/1
38/17 38/18
40/13 39/18
31/11 31/10
25/25 31/23
28/16 27/16
30/36 31/37
39/5 40/6
29/4 28/4
38/21 37/20
22/39 21/39
3/17 3/16
40/33 40/35
23/6 22/8
37/24 38/24
25/7 26/7
27/16 27/14
38/38 39/37
22/12 21/10
32/28 34/27
27/27 26/27
19/17 21/17
16/16 17/16
4/5 3/5
13/40 17/40
7/36 7/35
28/23 30/23
31/23 32/23
3/26 2/24
6/34 7/34
12/39 13/39
35/10 35/9
24/25 23/24
35/5 32/5
21/3 24/3
7/38 6/38
1/33 3/30
35/8 34/7
32/24 32/25
29/3 29/4
6/20 6/18
30/27 29/27
19/10 17/10
28/3 29/3
19/39 21/39
16/16 12/14
1/20 1/22
36/6 36/4
11/4 11/5
3/26 4/27
31/10 26/5
4/3 5/5
27/14 26/15
15/16 13/17
3/23 2/23
1/11 1/13
31/29 34/31
31/38 32/39
11/8 9/8
29/3 30/3
37/10 36/12
11/5 12/7
36/7 35/8
37/29 36/28
38/25 34/23
32/36 31/29
32/3 35/3
28/30 29/31
1/16 3/18
30/3 29/4
23/15 22/15
32/10 34/9
24/14 24/15
37/23 37/24
30/10 30/11
32/7 31/6
40/30 40/31
28/32 29/36
28/16 28/13
2/12 4/15
35/3 36/4
23/11 22/10
10/24 11/24
29/31 30/34
35/10 34/9
31/34 31/29
9/8 9/9
4/22 3/20
18/15 22/16
12/9 11/8
17/23 17/24
5/33 5/31
11/9 9/8
24/7 23/8
26/3 28/3
12/7 12/6
30/14 31/13
33/7 32/7
3/23 2/19
32/10 31/10
30/30 29/29
29/37 29/36
39/24 39/18
36/28 36/29
28/28 27/25
33/29 34/29
30/38 29/36
2/4 3/5
4/14 2/12
11/2 9/2
2/3 4/3
27/38 29/37
11/31 13/32
5/19 6/20
2/28 2/26
25/39 22/39
8/6 8/4
6/22 6/20
18/16 21/17
28/5 26/5
8/4 7/13
23/15 17/12
29/31 30/30
9/7 11/8
35/18 37/20
31/38 32/38
22/16 22/15
22/12 12/9
38/10 37/10
35/9 35/8
26/24 25/25
23/15 23/14
3/23 4/24
9/9 8/6
6/9 6/11
5/21 5/23
10/29 11/31
11/9 11/10
7/18 7/17
34/34 32/38
6/16 5/4
31/26 32/27
24/7 24/8
32/3 32/4
32/4 36/4
33/15 34/12
4/14 4/12
33/34 34/34
23/11 26/9
27/2 26/1
5/19 5/18
27/27 26/26
18/4 18/3
22/16 24/15
38/25 38/24
29/1 27/1
23/11 23/12
36/7 36/6
5/21 4/22
7/3 8/3
4/3 7/3
34/33 32/31
7/13 6/22
36/38 37/38
9/12 8/12
5/6 4/5
