1961 4893
12/36 12.0 36.0
18/27 18.0 27.0
43/10 43.0 10.0
44/41 44.0 41.0
42/27 42.0 27.0
23/41 23.0 41.0
39/2 39.0 2.0
44/3 44.0 3.0
27/6 27.0 6.0
28/14 28.0 14.0
11/22 11.0 22.0
5/26 5.0 26.0
38/4 38.0 4.0
24/18 24.0 18.0
33/22 33.0 22.0
34/26 34.0 26.0
14/8 14.0 8.0
31/8 31.0 8.0
34/40 34.0 40.0
1/32 1.0 32.0
39/11 39.0 11.0
9/28 9.0 28.0
13/18 13.0 18.0
14/18 14.0 18.0
25/27 25.0 27.0
28/34 28.0 34.0
4/9 4.0 9.0
5/39 5.0 39.0
19/33 19.0 33.0
17/6 17.0 6.0
19/37 19.0 37.0
45/3 45.0 3.0
20/4 20.0 4.0
8/26 8.0 26.0
23/37 23.0 37.0
1/33 1.0 33.0
34/8 34.0 8.0
40/44 40.0 44.0
26/35 26.0 35.0
3/37 3.0 37.0
38/18 38.0 18.0
25/16 25.0 16.0
19/4 19.0 4.0
31/43 31.0 43.0
16/28 16.0 28.0
2/10 2.0 10.0
22/8 22.0 8.0
30/35 30.0 35.0
41/36 41.0 36.0
22/14 22.0 14.0
36/37 36.0 37.0
15/19 15.0 19.0
36/32 36.0 32.0
12/42 12.0 42.0
16/19 16.0 19.0
44/15 44.0 15.0
22/35 22.0 35.0
45/18 45.0 18.0
26/21 26.0 21.0
38/37 38.0 37.0
3/17 3.0 17.0
9/14 9.0 14.0
13/17 13.0 17.0
28/20 28.0 20.0
9/5 9.0 5.0
9/38 9.0 38.0
21/44 21.0 44.0
22/43 22.0 43.0
17/19 17.0 19.0
6/38 6.0 38.0
26/23 26.0 23.0
36/8 36.0 8.0
38/39 38.0 39.0
45/21 45.0 21.0
39/3 39.0 3.0
34/18 34.0 18.0
40/33 40.0 33.0
40/9 40.0 9.0
22/3 22.0 3.0
7/12 7.0 12.0
44/14 44.0 14.0
7/30 7.0 30.0
38/45 38.0 45.0
29/37 29.0 37.0
19/44 19.0 44.0
44/38 44.0 38.0
15/4 15.0 4.0
14/34 14.0 34.0
33/41 33.0 41.0
44/45 44.0 45.0
13/7 13.0 7.0
45/17 45.0 17.0
18/25 18.0 25.0
16/35 16.0 35.0
26/4 26.0 4.0
14/14 14.0 14.0
31/28 31.0 28.0
10/44 10.0 44.0
45/35 45.0 35.0
37/37 37.0 37.0
11/45 11.0 45.0
16/44 16.0 44.0
23/40 23.0 40.0
42/18 42.0 18.0
6/45 6.0 45.0
26/39 26.0 39.0
23/45 23.0 45.0
40/21 40.0 21.0
3/33 3.0 33.0
42/32 42.0 32.0
14/27 14.0 27.0
29/29 29.0 29.0
45/14 45.0 14.0
21/7 21.0 7.0
40/6 40.0 6.0
8/33 8.0 33.0
38/10 38.0 10.0
14/44 14.0 44.0
11/8 11.0 8.0
43/32 43.0 32.0
31/4 31.0 4.0
6/16 6.0 16.0
22/30 22.0 30.0
24/11 24.0 11.0
41/38 41.0 38.0
7/19 7.0 19.0
14/6 14.0 6.0
1/29 1.0 29.0
45/30 45.0 30.0
23/11 23.0 11.0
16/45 16.0 45.0
9/7 9.0 7.0
10/33 10.0 33.0
31/27 31.0 27.0
3/41 3.0 41.0
21/33 21.0 33.0
29/33 29.0 33.0
14/42 14.0 42.0
21/23 21.0 23.0
3/15 3.0 15.0
9/3 9.0 3.0
29/25 29.0 25.0
1/19 1.0 19.0
28/24 28.0 24.0
10/18 10.0 18.0
24/24 24.0 24.0
28/2 28.0 2.0
13/13 13.0 13.0
37/25 37.0 25.0
7/36 7.0 36.0
42/39 42.0 39.0
35/17 35.0 17.0
16/22 16.0 22.0
14/4 14.0 4.0
40/23 40.0 23.0
14/24 14.0 24.0
24/21 24.0 21.0
7/3 7.0 3.0
34/12 34.0 12.0
2/22 2.0 22.0
35/44 35.0 44.0
10/15 10.0 15.0
37/30 37.0 30.0
15/42 15.0 42.0
19/21 19.0 21.0
33/10 33.0 10.0
4/2 4.0 2.0
40/8 40.0 8.0
4/21 4.0 21.0
23/21 23.0 21.0
11/31 11.0 31.0
14/23 14.0 23.0
12/6 12.0 6.0
43/27 43.0 27.0
43/33 43.0 33.0
16/16 16.0 16.0
12/37 12.0 37.0
23/4 23.0 4.0
14/3 14.0 3.0
27/10 27.0 10.0
2/18 2.0 18.0
38/31 38.0 31.0
45/16 45.0 16.0
3/22 3.0 22.0
31/30 31.0 30.0
34/9 34.0 9.0
6/42 6.0 42.0
22/19 22.0 19.0
44/11 44.0 11.0
18/42 18.0 42.0
36/28 36.0 28.0
7/17 7.0 17.0
10/39 10.0 39.0
6/31 6.0 31.0
8/20 8.0 20.0
38/14 38.0 14.0
26/10 26.0 10.0
4/19 4.0 19.0
8/35 8.0 35.0
15/22 15.0 22.0
43/6 43.0 6.0
29/19 29.0 19.0
23/7 23.0 7.0
23/23 23.0 23.0
19/17 19.0 17.0
7/37 7.0 37.0
37/19 37.0 19.0
17/31 17.0 31.0
36/45 36.0 45.0
17/39 17.0 39.0
36/14 36.0 14.0
13/22 13.0 22.0
5/18 5.0 18.0
39/27 39.0 27.0
37/39 37.0 39.0
45/15 45.0 15.0
31/6 31.0 6.0
25/22 25.0 22.0
41/39 41.0 39.0
36/5 36.0 5.0
3/26 3.0 26.0
35/8 35.0 8.0
1/16 1.0 16.0
20/22 20.0 22.0
39/38 39.0 38.0
11/29 11.0 29.0
25/3 25.0 3.0
38/42 38.0 42.0
14/45 14.0 45.0
28/9 28.0 9.0
26/31 26.0 31.0
27/2 27.0 2.0
36/41 36.0 41.0
30/34 30.0 34.0
2/7 2.0 7.0
4/7 4.0 7.0
23/14 23.0 14.0
45/33 45.0 33.0
18/30 18.0 30.0
24/28 24.0 28.0
18/10 18.0 10.0
20/17 20.0 17.0
31/25 31.0 25.0
30/22 30.0 22.0
43/36 43.0 36.0
6/14 6.0 14.0
7/6 7.0 6.0
14/28 14.0 28.0
17/29 17.0 29.0
19/11 19.0 11.0
20/45 20.0 45.0
3/38 3.0 38.0
31/15 31.0 15.0
26/9 26.0 9.0
4/22 4.0 22.0
10/35 10.0 35.0
25/26 25.0 26.0
10/17 10.0 17.0
11/4 11.0 4.0
11/27 11.0 27.0
19/41 19.0 41.0
21/34 21.0 34.0
29/1 29.0 1.0
11/32 11.0 32.0
25/21 25.0 21.0
3/19 3.0 19.0
39/33 39.0 33.0
31/9 31.0 9.0
37/33 37.0 33.0
45/26 45.0 26.0
36/43 36.0 43.0
14/26 14.0 26.0
43/13 43.0 13.0
15/41 15.0 41.0
43/45 43.0 45.0
26/45 26.0 45.0
14/22 14.0 22.0
15/12 15.0 12.0
34/33 34.0 33.0
39/44 39.0 44.0
34/34 34.0 34.0
35/31 35.0 31.0
21/8 21.0 8.0
25/25 25.0 25.0
6/23 6.0 23.0
14/5 14.0 5.0
41/4 41.0 4.0
29/5 29.0 5.0
39/10 39.0 10.0
43/7 43.0 7.0
39/22 39.0 22.0
12/41 12.0 41.0
25/15 25.0 15.0
11/18 11.0 18.0
3/43 3.0 43.0
28/7 28.0 7.0
12/35 12.0 35.0
41/43 41.0 43.0
32/16 32.0 16.0
17/16 17.0 16.0
25/34 25.0 34.0
13/14 13.0 14.0
37/22 37.0 22.0
4/35 4.0 35.0
1/35 1.0 35.0
29/10 29.0 10.0
35/6 35.0 6.0
20/11 20.0 11.0
27/17 27.0 17.0
19/14 19.0 14.0
33/45 33.0 45.0
22/25 22.0 25.0
35/19 35.0 19.0
24/36 24.0 36.0
41/30 41.0 30.0
6/21 6.0 21.0
10/24 10.0 24.0
21/18 21.0 18.0
16/39 16.0 39.0
35/14 35.0 14.0
25/45 25.0 45.0
15/1 15.0 1.0
26/25 26.0 25.0
11/13 11.0 13.0
32/34 32.0 34.0
3/27 3.0 27.0
4/36 4.0 36.0
3/34 3.0 34.0
23/38 23.0 38.0
6/1 6.0 1.0
15/45 15.0 45.0
33/24 33.0 24.0
2/20 2.0 20.0
16/25 16.0 25.0
22/45 22.0 45.0
36/30 36.0 30.0
20/30 20.0 30.0
40/5 40.0 5.0
40/45 40.0 45.0
13/6 13.0 6.0
9/11 9.0 11.0
18/33 18.0 33.0
35/29 35.0 29.0
22/33 22.0 33.0
22/24 22.0 24.0
29/16 29.0 16.0
39/16 39.0 16.0
32/26 32.0 26.0
1/10 1.0 10.0
7/31 7.0 31.0
12/40 12.0 40.0
20/20 20.0 20.0
5/3 5.0 3.0
43/24 43.0 24.0
29/9 29.0 9.0
6/4 6.0 4.0
1/11 1.0 11.0
45/42 45.0 42.0
12/27 12.0 27.0
37/28 37.0 28.0
15/31 15.0 31.0
44/28 44.0 28.0
3/6 3.0 6.0
35/32 35.0 32.0
42/45 42.0 45.0
1/5 1.0 5.0
27/4 27.0 4.0
18/13 18.0 13.0
6/3 6.0 3.0
20/19 20.0 19.0
9/44 9.0 44.0
8/32 8.0 32.0
43/35 43.0 35.0
18/6 18.0 6.0
23/6 23.0 6.0
13/19 13.0 19.0
23/31 23.0 31.0
5/25 5.0 25.0
29/35 29.0 35.0
41/31 41.0 31.0
24/1 24.0 1.0
37/12 37.0 12.0
25/17 25.0 17.0
13/28 13.0 28.0
41/25 41.0 25.0
37/38 37.0 38.0
4/43 4.0 43.0
21/45 21.0 45.0
22/44 22.0 44.0
35/15 35.0 15.0
28/42 28.0 42.0
19/29 19.0 29.0
28/28 28.0 28.0
43/29 43.0 29.0
5/19 5.0 19.0
8/21 8.0 21.0
28/27 28.0 27.0
35/30 35.0 30.0
24/23 24.0 23.0
42/7 42.0 7.0
11/21 11.0 21.0
31/5 31.0 5.0
15/29 15.0 29.0
28/6 28.0 6.0
32/24 32.0 24.0
42/21 42.0 21.0
45/43 45.0 43.0
29/27 29.0 27.0
44/9 44.0 9.0
33/39 33.0 39.0
32/12 32.0 12.0
41/29 41.0 29.0
28/31 28.0 31.0
10/16 10.0 16.0
33/31 33.0 31.0
44/6 44.0 6.0
44/10 44.0 10.0
37/7 37.0 7.0
8/28 8.0 28.0
10/27 10.0 27.0
6/17 6.0 17.0
19/16 19.0 16.0
27/30 27.0 30.0
32/1 32.0 1.0
31/16 31.0 16.0
34/43 34.0 43.0
6/26 6.0 26.0
5/29 5.0 29.0
4/30 4.0 30.0
42/26 42.0 26.0
5/23 5.0 23.0
3/44 3.0 44.0
16/13 16.0 13.0
4/11 4.0 11.0
18/14 18.0 14.0
29/31 29.0 31.0
34/10 34.0 10.0
28/3 28.0 3.0
2/41 2.0 41.0
45/39 45.0 39.0
28/43 28.0 43.0
8/13 8.0 13.0
35/1 35.0 1.0
30/6 30.0 6.0
31/1 31.0 1.0
40/14 40.0 14.0
45/11 45.0 11.0
33/5 33.0 5.0
3/36 3.0 36.0
43/31 43.0 31.0
43/3 43.0 3.0
17/18 17.0 18.0
28/39 28.0 39.0
13/32 13.0 32.0
15/13 15.0 13.0
39/32 39.0 32.0
30/16 30.0 16.0
38/9 38.0 9.0
5/38 5.0 38.0
37/21 37.0 21.0
41/37 41.0 37.0
30/1 30.0 1.0
17/11 17.0 11.0
34/37 34.0 37.0
20/24 20.0 24.0
18/38 18.0 38.0
27/22 27.0 22.0
29/41 29.0 41.0
1/25 1.0 25.0
42/24 42.0 24.0
34/13 34.0 13.0
43/14 43.0 14.0
41/28 41.0 28.0
25/36 25.0 36.0
7/2 7.0 2.0
13/5 13.0 5.0
33/16 33.0 16.0
36/3 36.0 3.0
42/28 42.0 28.0
30/19 30.0 19.0
35/45 35.0 45.0
30/45 30.0 45.0
40/29 40.0 29.0
22/17 22.0 17.0
7/32 7.0 32.0
2/42 2.0 42.0
29/42 29.0 42.0
2/39 2.0 39.0
2/35 2.0 35.0
16/3 16.0 3.0
18/37 18.0 37.0
24/8 24.0 8.0
31/36 31.0 36.0
41/26 41.0 26.0
11/25 11.0 25.0
41/40 41.0 40.0
1/41 1.0 41.0
5/16 5.0 16.0
32/5 32.0 5.0
39/37 39.0 37.0
43/42 43.0 42.0
8/8 8.0 8.0
39/17 39.0 17.0
16/36 16.0 36.0
34/29 34.0 29.0
7/26 7.0 26.0
16/2 16.0 2.0
43/16 43.0 16.0
18/11 18.0 11.0
44/37 44.0 37.0
40/39 40.0 39.0
19/40 19.0 40.0
42/43 42.0 43.0
39/1 39.0 1.0
42/36 42.0 36.0
30/32 30.0 32.0
43/15 43.0 15.0
8/1 8.0 1.0
38/40 38.0 40.0
17/35 17.0 35.0
25/42 25.0 42.0
8/24 8.0 24.0
6/15 6.0 15.0
13/8 13.0 8.0
14/19 14.0 19.0
42/11 42.0 11.0
39/14 39.0 14.0
28/5 28.0 5.0
36/29 36.0 29.0
45/41 45.0 41.0
34/21 34.0 21.0
22/36 22.0 36.0
40/27 40.0 27.0
7/35 7.0 35.0
24/26 24.0 26.0
3/45 3.0 45.0
31/44 31.0 44.0
27/24 27.0 24.0
13/10 13.0 10.0
43/40 43.0 40.0
30/13 30.0 13.0
27/19 27.0 19.0
25/23 25.0 23.0
35/22 35.0 22.0
16/5 16.0 5.0
20/41 20.0 41.0
34/2 34.0 2.0
4/40 4.0 40.0
10/20 10.0 20.0
5/5 5.0 5.0
6/18 6.0 18.0
37/35 37.0 35.0
29/40 29.0 40.0
41/1 41.0 1.0
17/30 17.0 30.0
29/7 29.0 7.0
11/5 11.0 5.0
23/8 23.0 8.0
31/20 31.0 20.0
40/11 40.0 11.0
21/12 21.0 12.0
1/13 1.0 13.0
34/1 34.0 1.0
5/35 5.0 35.0
43/26 43.0 26.0
30/15 30.0 15.0
8/15 8.0 15.0
34/42 34.0 42.0
35/2 35.0 2.0
3/13 3.0 13.0
9/1 9.0 1.0
22/27 22.0 27.0
14/25 14.0 25.0
35/24 35.0 24.0
38/5 38.0 5.0
16/40 16.0 40.0
22/34 22.0 34.0
9/25 9.0 25.0
16/8 16.0 8.0
26/1 26.0 1.0
28/15 28.0 15.0
30/39 30.0 39.0
15/32 15.0 32.0
39/31 39.0 31.0
21/26 21.0 26.0
14/31 14.0 31.0
16/32 16.0 32.0
22/22 22.0 22.0
3/42 3.0 42.0
41/24 41.0 24.0
20/39 20.0 39.0
32/39 32.0 39.0
20/14 20.0 14.0
39/39 39.0 39.0
31/2 31.0 2.0
32/23 32.0 23.0
25/2 25.0 2.0
26/34 26.0 34.0
16/12 16.0 12.0
10/3 10.0 3.0
10/37 10.0 37.0
22/16 22.0 16.0
44/44 44.0 44.0
9/41 9.0 41.0
33/6 33.0 6.0
18/28 18.0 28.0
41/7 41.0 7.0
27/20 27.0 20.0
22/29 22.0 29.0
27/45 27.0 45.0
32/35 32.0 35.0
8/18 8.0 18.0
36/23 36.0 23.0
7/8 7.0 8.0
30/38 30.0 38.0
15/7 15.0 7.0
25/20 25.0 20.0
39/42 39.0 42.0
11/15 11.0 15.0
16/41 16.0 41.0
9/34 9.0 34.0
3/31 3.0 31.0
34/4 34.0 4.0
28/22 28.0 22.0
11/12 11.0 12.0
7/21 7.0 21.0
27/12 27.0 12.0
37/32 37.0 32.0
26/11 26.0 11.0
3/28 3.0 28.0
18/1 18.0 1.0
36/26 36.0 26.0
37/17 37.0 17.0
18/16 18.0 16.0
21/29 21.0 29.0
35/28 35.0 28.0
35/42 35.0 42.0
31/23 31.0 23.0
35/12 35.0 12.0
11/43 11.0 43.0
32/21 32.0 21.0
2/36 2.0 36.0
41/21 41.0 21.0
35/38 35.0 38.0
40/16 40.0 16.0
21/27 21.0 27.0
38/3 38.0 3.0
7/11 7.0 11.0
28/13 28.0 13.0
16/21 16.0 21.0
7/14 7.0 14.0
8/40 8.0 40.0
25/4 25.0 4.0
15/6 15.0 6.0
2/30 2.0 30.0
8/37 8.0 37.0
45/32 45.0 32.0
3/23 3.0 23.0
20/1 20.0 1.0
36/6 36.0 6.0
21/25 21.0 25.0
6/43 6.0 43.0
7/40 7.0 40.0
10/42 10.0 42.0
32/40 32.0 40.0
28/19 28.0 19.0
27/37 27.0 37.0
44/25 44.0 25.0
27/27 27.0 27.0
14/33 14.0 33.0
24/31 24.0 31.0
3/7 3.0 7.0
16/27 16.0 27.0
6/8 6.0 8.0
30/17 30.0 17.0
14/29 14.0 29.0
17/13 17.0 13.0
23/9 23.0 9.0
43/20 43.0 20.0
2/43 2.0 43.0
26/28 26.0 28.0
5/27 5.0 27.0
8/38 8.0 38.0
6/36 6.0 36.0
4/42 4.0 42.0
16/30 16.0 30.0
34/41 34.0 41.0
42/22 42.0 22.0
9/17 9.0 17.0
38/26 38.0 26.0
5/31 5.0 31.0
38/25 38.0 25.0
3/8 3.0 8.0
40/12 40.0 12.0
23/39 23.0 39.0
33/19 33.0 19.0
11/14 11.0 14.0
11/19 11.0 19.0
5/22 5.0 22.0
14/17 14.0 17.0
44/17 44.0 17.0
31/7 31.0 7.0
44/40 44.0 40.0
34/27 34.0 27.0
5/11 5.0 11.0
24/16 24.0 16.0
30/28 30.0 28.0
35/11 35.0 11.0
39/20 39.0 20.0
18/8 18.0 8.0
5/42 5.0 42.0
17/32 17.0 32.0
36/42 36.0 42.0
43/43 43.0 43.0
7/44 7.0 44.0
30/21 30.0 21.0
12/29 12.0 29.0
2/11 2.0 11.0
4/17 4.0 17.0
10/38 10.0 38.0
35/9 35.0 9.0
2/38 2.0 38.0
41/2 41.0 2.0
40/20 40.0 20.0
45/7 45.0 7.0
9/12 9.0 12.0
42/23 42.0 23.0
8/14 8.0 14.0
22/21 22.0 21.0
1/24 1.0 24.0
3/1 3.0 1.0
6/39 6.0 39.0
27/16 27.0 16.0
43/11 43.0 11.0
27/26 27.0 26.0
25/7 25.0 7.0
6/29 6.0 29.0
27/39 27.0 39.0
29/30 29.0 30.0
32/18 32.0 18.0
32/3 32.0 3.0
10/5 10.0 5.0
34/22 34.0 22.0
8/25 8.0 25.0
26/33 26.0 33.0
37/40 37.0 40.0
24/33 24.0 33.0
30/8 30.0 8.0
38/27 38.0 27.0
33/34 33.0 34.0
10/2 10.0 2.0
13/4 13.0 4.0
36/19 36.0 19.0
8/41 8.0 41.0
21/31 21.0 31.0
21/16 21.0 16.0
38/19 38.0 19.0
1/14 1.0 14.0
32/6 32.0 6.0
18/12 18.0 12.0
22/28 22.0 28.0
31/10 31.0 10.0
31/42 31.0 42.0
12/44 12.0 44.0
44/39 44.0 39.0
21/19 21.0 19.0
8/2 8.0 2.0
37/14 37.0 14.0
20/31 20.0 31.0
2/34 2.0 34.0
3/29 3.0 29.0
26/37 26.0 37.0
41/19 41.0 19.0
44/8 44.0 8.0
10/32 10.0 32.0
28/16 28.0 16.0
33/32 33.0 32.0
6/20 6.0 20.0
15/30 15.0 30.0
32/38 32.0 38.0
12/34 12.0 34.0
35/37 35.0 37.0
22/9 22.0 9.0
34/3 34.0 3.0
17/26 17.0 26.0
32/32 32.0 32.0
43/23 43.0 23.0
9/40 9.0 40.0
12/11 12.0 11.0
25/28 25.0 28.0
25/5 25.0 5.0
8/45 8.0 45.0
40/32 40.0 32.0
16/15 16.0 15.0
10/9 10.0 9.0
34/28 34.0 28.0
2/31 2.0 31.0
13/27 13.0 27.0
45/12 45.0 12.0
32/20 32.0 20.0
40/30 40.0 30.0
9/2 9.0 2.0
27/15 27.0 15.0
30/44 30.0 44.0
30/40 30.0 40.0
44/1 44.0 1.0
38/44 38.0 44.0
23/16 23.0 16.0
24/14 24.0 14.0
9/21 9.0 21.0
18/23 18.0 23.0
30/14 30.0 14.0
26/14 26.0 14.0
24/29 24.0 29.0
45/6 45.0 6.0
12/38 12.0 38.0
13/1 13.0 1.0
6/22 6.0 22.0
17/22 17.0 22.0
11/17 11.0 17.0
22/40 22.0 40.0
11/37 11.0 37.0
33/27 33.0 27.0
40/28 40.0 28.0
19/31 19.0 31.0
36/11 36.0 11.0
12/24 12.0 24.0
38/23 38.0 23.0
9/20 9.0 20.0
10/1 10.0 1.0
8/31 8.0 31.0
13/38 13.0 38.0
23/24 23.0 24.0
15/2 15.0 2.0
2/12 2.0 12.0
16/37 16.0 37.0
7/24 7.0 24.0
12/43 12.0 43.0
40/4 40.0 4.0
2/26 2.0 26.0
31/3 31.0 3.0
9/39 9.0 39.0
22/5 22.0 5.0
24/35 24.0 35.0
8/9 8.0 9.0
26/41 26.0 41.0
3/40 3.0 40.0
42/8 42.0 8.0
19/10 19.0 10.0
3/2 3.0 2.0
7/10 7.0 10.0
23/33 23.0 33.0
27/21 27.0 21.0
43/34 43.0 34.0
21/28 21.0 28.0
4/14 4.0 14.0
4/38 4.0 38.0
8/34 8.0 34.0
2/37 2.0 37.0
12/45 12.0 45.0
11/2 11.0 2.0
33/15 33.0 15.0
14/9 14.0 9.0
2/45 2.0 45.0
43/18 43.0 18.0
11/1 11.0 1.0
23/19 23.0 19.0
