602 1468
12/8 12.0 8.0
30/22 30.0 22.0
23/2 23.0 2.0
25/17 25.0 17.0
6/10 6.0 10.0
26/12 26.0 12.0
20/16 20.0 16.0
29/24 29.0 24.0
16/8 16.0 8.0
25/8 25.0 8.0
12/31 12.0 31.0
16/6 16.0 6.0
20/11 20.0 11.0
22/17 22.0 17.0
23/1 23.0 1.0
13/17 13.0 17.0
9/6 9.0 6.0
1/26 1.0 26.0
10/5 10.0 5.0
20/17 20.0 17.0
28/23 28.0 23.0
30/1 30.0 1.0
28/18 28.0 18.0
30/27 30.0 27.0
21/22 21.0 22.0
21/31 21.0 31.0
28/4 28.0 4.0
28/26 28.0 26.0
8/6 8.0 6.0
24/15 24.0 15.0
1/30 1.0 30.0
27/7 27.0 7.0
28/9 28.0 9.0
30/30 30.0 30.0
3/21 3.0 21.0
4/8 4.0 8.0
9/31 9.0 31.0
27/4 27.0 4.0
14/9 14.0 9.0
27/21 27.0 21.0
1/12 1.0 12.0
31/27 31.0 27.0
6/7 6.0 7.0
28/5 28.0 5.0
27/8 27.0 8.0
29/12 29.0 12.0
6/3 6.0 3.0
21/4 21.0 4.0
8/1 8.0 1.0
29/23 29.0 23.0
1/25 1.0 25.0
3/6 3.0 6.0
17/7 17.0 7.0
11/5 11.0 5.0
24/21 24.0 21.0
22/4 22.0 4.0
3/29 3.0 29.0
3/28 3.0 28.0
27/6 27.0 6.0
3/19 3.0 19.0
1/21 1.0 21.0
31/29 31.0 29.0
13/2 13.0 2.0
4/3 4.0 3.0
25/23 25.0 23.0
19/9 19.0 9.0
6/5 6.0 5.0
1/15 1.0 15.0
23/16 23.0 16.0
26/15 26.0 15.0
30/31 30.0 31.0
2/9 2.0 9.0
30/18 30.0 18.0
6/2 6.0 2.0
29/2 29.0 2.0
8/4 8.0 4.0
14/2 14.0 2.0
22/23 22.0 23.0
30/11 30.0 11.0
16/5 16.0 5.0
28/8 28.0 8.0
10/6 10.0 6.0
1/31 1.0 31.0
10/4 10.0 4.0
2/6 2.0 6.0
26/31 26.0 31.0
27/22 27.0 22.0
7/4 7.0 4.0
18/7 18.0 7.0
10/7 10.0 7.0
29/14 29.0 14.0
16/16 16.0 16.0
12/1 12.0 1.0
5/6 5.0 6.0
30/6 30.0 6.0
9/10 9.0 10.0
14/7 14.0 7.0
24/10 24.0 10.0
27/12 27.0 12.0
4/6 4.0 6.0
12/18 12.0 18.0
11/31 11.0 31.0
29/29 29.0 29.0
18/17 18.0 17.0
16/2 16.0 2.0
23/31 23.0 31.0
25/22 25.0 22.0
22/10 22.0 10.0
24/1 24.0 1.0
21/2 21.0 2.0
22/26 22.0 26.0
1/24 1.0 24.0
18/19 18.0 19.0
22/11 22.0 11.0
29/7 29.0 7.0
11/4 11.0 4.0
26/11 26.0 11.0
10/2 10.0 2.0
28/28 28.0 28.0
21/21 21.0 21.0
1/2 1.0 2.0
1/29 1.0 29.0
28/10 28.0 10.0
15/3 15.0 3.0
28/15 28.0 15.0
20/15 20.0 15.0
25/4 25.0 4.0
20/20 20.0 20.0
27/17 27.0 17.0
24/9 24.0 9.0
30/12 30.0 12.0
31/25 31.0 25.0
19/3 19.0 3.0
15/8 15.0 8.0
20/7 20.0 7.0
12/4 12.0 4.0
23/24 23.0 24.0
31/24 31.0 24.0
29/31 29.0 31.0
28/25 28.0 25.0
7/1 7.0 1.0
13/5 13.0 5.0
6/4 6.0 4.0
30/25 30.0 25.0
18/8 18.0 8.0
28/2 28.0 2.0
26/26 26.0 26.0
28/31 28.0 31.0
27/31 27.0 31.0
19/10 19.0 10.0
1/14 1.0 14.0
1/9 1.0 9.0
4/27 4.0 27.0
18/4 18.0 4.0
26/8 26.0 8.0
4/31 4.0 31.0
13/31 13.0 31.0
19/2 19.0 2.0
24/2 24.0 2.0
4/26 4.0 26.0
23/6 23.0 6.0
31/20 31.0 20.0
26/24 26.0 24.0
15/7 15.0 7.0
2/2 2.0 2.0
16/14 16.0 14.0
29/13 29.0 13.0
5/2 5.0 2.0
31/31 31.0 31.0
14/8 14.0 8.0
23/13 23.0 13.0
20/13 20.0 13.0
27/2 27.0 2.0
3/24 3.0 24.0
26/5 26.0 5.0
9/2 9.0 2.0
31/13 31.0 13.0
14/6 14.0 6.0
5/7 5.0 7.0
31/4 31.0 4.0
9/3 9.0 3.0
16/3 16.0 3.0
20/5 20.0 5.0
29/16 29.0 16.0
29/22 29.0 22.0
31/22 31.0 22.0
17/18 17.0 18.0
23/5 23.0 5.0
15/16 15.0 16.0
10/1 10.0 1.0
21/10 21.0 10.0
27/11 27.0 11.0
26/22 26.0 22.0
25/25 25.0 25.0
21/11 21.0 11.0
26/20 26.0 20.0
21/5 21.0 5.0
19/19 19.0 19.0
23/3 23.0 3.0
22/22 22.0 22.0
26/4 26.0 4.0
11/9 11.0 9.0
7/31 7.0 31.0
13/4 13.0 4.0
27/26 27.0 26.0
3/13 3.0 13.0
15/9 15.0 9.0
18/15 18.0 15.0
27/5 27.0 5.0
7/2 7.0 2.0
26/19 26.0 19.0
29/28 29.0 28.0
19/31 19.0 31.0
28/14 28.0 14.0
23/7 23.0 7.0
30/19 30.0 19.0
1/28 1.0 28.0
26/10 26.0 10.0
9/21 9.0 21.0
2/5 2.0 5.0
20/18 20.0 18.0
23/14 23.0 14.0
28/22 28.0 22.0
19/5 19.0 5.0
20/21 20.0 21.0
21/3 21.0 3.0
1/13 1.0 13.0
28/27 28.0 27.0
23/18 23.0 18.0
29/3 29.0 3.0
3/4 3.0 4.0
4/5 4.0 5.0
11/19 11.0 19.0
31/11 31.0 11.0
21/13 21.0 13.0
25/15 25.0 15.0
3/7 3.0 7.0
17/4 17.0 4.0
30/21 30.0 21.0
23/11 23.0 11.0
2/1 2.0 1.0
31/16 31.0 16.0
23/4 23.0 4.0
26/17 26.0 17.0
31/3 31.0 3.0
31/19 31.0 19.0
14/1 14.0 1.0
30/23 30.0 23.0
31/14 31.0 14.0
15/5 15.0 5.0
19/4 19.0 4.0
30/5 30.0 5.0
21/18 21.0 18.0
9/1 9.0 1.0
20/9 20.0 9.0
5/9 5.0 9.0
31/12 31.0 12.0
20/8 20.0 8.0
31/17 31.0 17.0
24/5 24.0 5.0
30/29 30.0 29.0
28/6 28.0 6.0
21/20 21.0 20.0
31/2 31.0 2.0
23/15 23.0 15.0
4/30 4.0 30.0
1/1 1.0 1.0
22/19 22.0 19.0
25/16 25.0 16.0
26/14 26.0 14.0
3/10 3.0 10.0
29/21 29.0 21.0
17/8 17.0 8.0
16/17 16.0 17.0
25/18 25.0 18.0
18/14 18.0 14.0
27/18 27.0 18.0
29/11 29.0 11.0
4/1 4.0 1.0
26/13 26.0 13.0
31/15 31.0 15.0
25/2 25.0 2.0
3/25 3.0 25.0
21/15 21.0 15.0
29/18 29.0 18.0
17/5 17.0 5.0
25/20 25.0 20.0
28/20 28.0 20.0
23/23 23.0 23.0
27/14 27.0 14.0
9/4 9.0 4.0
25/21 25.0 21.0
30/16 30.0 16.0
21/8 21.0 8.0
25/5 25.0 5.0
27/15 27.0 15.0
26/7 26.0 7.0
29/20 29.0 20.0
15/2 15.0 2.0
22/3 22.0 3.0
17/15 17.0 15.0
19/16 19.0 16.0
26/16 26.0 16.0
27/24 27.0 24.0
23/12 23.0 12.0
3/23 3.0 23.0
21/14 21.0 14.0
28/13 28.0 13.0
21/9 21.0 9.0
17/3 17.0 3.0
20/3 20.0 3.0
20/31 20.0 31.0
12/3 12.0 3.0
18/9 18.0 9.0
10/10 10.0 10.0
19/17 19.0 17.0
26/3 26.0 3.0
1/3 1.0 3.0
8/10 8.0 10.0
21/16 21.0 16.0
14/31 14.0 31.0
18/6 18.0 6.0
15/31 15.0 31.0
26/2 26.0 2.0
11/10 11.0 10.0
18/18 18.0 18.0
21/6 21.0 6.0
29/10 29.0 10.0
6/8 6.0 8.0
13/10 13.0 10.0
25/14 25.0 14.0
15/10 15.0 10.0
29/25 29.0 25.0
30/14 30.0 14.0
17/31 17.0 31.0
10/9 10.0 9.0
14/3 14.0 3.0
18/13 18.0 13.0
20/4 20.0 4.0
8/3 8.0 3.0
14/5 14.0 5.0
7/6 7.0 6.0
13/3 13.0 3.0
27/23 27.0 23.0
4/10 4.0 10.0
31/21 31.0 21.0
27/9 27.0 9.0
24/19 24.0 19.0
16/1 16.0 1.0
22/2 22.0 2.0
2/3 2.0 3.0
24/13 24.0 13.0
8/7 8.0 7.0
25/24 25.0 24.0
22/8 22.0 8.0
3/16 3.0 16.0
1/27 1.0 27.0
20/14 20.0 14.0
29/17 29.0 17.0
29/4 29.0 4.0
7/9 7.0 9.0
24/7 24.0 7.0
29/6 29.0 6.0
23/21 23.0 21.0
31/7 31.0 7.0
25/12 25.0 12.0
1/20 1.0 20.0
20/2 20.0 2.0
25/10 25.0 10.0
9/5 9.0 5.0
3/5 3.0 5.0
31/28 31.0 28.0
29/27 29.0 27.0
26/23 26.0 23.0
31/23 31.0 23.0
19/12 19.0 12.0
30/10 30.0 10.0
30/26 30.0 26.0
4/28 4.0 28.0
5/1 5.0 1.0
1/4 1.0 4.0
31/18 31.0 18.0
19/11 19.0 11.0
31/5 31.0 5.0
9/9 9.0 9.0
17/2 17.0 2.0
20/12 20.0 12.0
11/3 11.0 3.0
1/8 1.0 8.0
22/13 22.0 13.0
12/9 12.0 9.0
28/16 28.0 16.0
3/1 3.0 1.0
29/9 29.0 9.0
9/8 9.0 8.0
11/2 11.0 2.0
12/6 12.0 6.0
3/27 3.0 27.0
1/19 1.0 19.0
5/25 5.0 25.0
1/5 1.0 5.0
12/5 12.0 5.0
19/14 19.0 14.0
26/9 26.0 9.0
22/31 22.0 31.0
16/15 16.0 15.0
20/10 20.0 10.0
14/10 14.0 10.0
22/5 22.0 5.0
28/21 28.0 21.0
3/18 3.0 18.0
6/9 6.0 9.0
3/22 3.0 22.0
6/1 6.0 1.0
27/3 27.0 3.0
22/18 22.0 18.0
31/30 31.0 30.0
27/13 27.0 13.0
3/17 3.0 17.0
31/8 31.0 8.0
30/20 30.0 20.0
5/10 5.0 10.0
21/17 21.0 17.0
5/4 5.0 4.0
20/6 20.0 6.0
18/2 18.0 2.0
8/5 8.0 5.0
24/18 24.0 18.0
5/5 5.0 5.0
15/4 15.0 4.0
23/25 23.0 25.0
24/31 24.0 31.0
18/11 18.0 11.0
22/20 22.0 20.0
17/1 17.0 1.0
8/2 8.0 2.0
30/17 30.0 17.0
24/16 24.0 16.0
2/7 2.0 7.0
8/9 8.0 9.0
16/7 16.0 7.0
14/16 14.0 16.0
8/8 8.0 8.0
19/13 19.0 13.0
18/5 18.0 5.0
19/6 19.0 6.0
27/16 27.0 16.0
1/7 1.0 7.0
15/15 15.0 15.0
27/27 27.0 27.0
16/31 16.0 31.0
30/28 30.0 28.0
3/20 3.0 20.0
25/13 25.0 13.0
29/19 29.0 19.0
22/15 22.0 15.0
4/2 4.0 2.0
28/3 28.0 3.0
29/15 29.0 15.0
14/4 14.0 4.0
28/11 28.0 11.0
29/26 29.0 26.0
7/23 7.0 23.0
17/10 17.0 10.0
4/29 4.0 29.0
24/22 24.0 22.0
19/8 19.0 8.0
3/8 3.0 8.0
12/10 12.0 10.0
11/7 11.0 7.0
13/7 13.0 7.0
1/6 1.0 6.0
20/19 20.0 19.0
11/1 11.0 1.0
29/5 29.0 5.0
30/24 30.0 24.0
26/25 26.0 25.0
3/9 3.0 9.0
13/9 13.0 9.0
31/26 31.0 26.0
28/12 28.0 12.0
29/8 29.0 8.0
23/10 23.0 10.0
1/18 1.0 18.0
17/17 17.0 17.0
21/19 21.0 19.0
1/10 1.0 10.0
4/4 4.0 4.0
25/11 25.0 11.0
30/15 30.0 15.0
17/6 17.0 6.0
5/8 5.0 8.0
23/17 23.0 17.0
19/1 19.0 1.0
15/1 15.0 1.0
21/12 21.0 12.0
23/26 23.0 26.0
24/11 24.0 11.0
28/19 28.0 19.0
18/16 18.0 16.0
23/22 23.0 22.0
2/8 2.0 8.0
27/19 27.0 19.0
3/30 3.0 30.0
31/9 31.0 9.0
19/7 19.0 7.0
26/18 26.0 18.0
17/14 17.0 14.0
24/17 24.0 17.0
24/6 24.0 6.0
16/4 16.0 4.0
25/1 25.0 1.0
2/15 2.0 15.0
7/30 7.0 30.0
30/13 30.0 13.0
10/3 10.0 3.0
23/19 23.0 19.0
24/3 24.0 3.0
18/31 18.0 31.0
1468
13/5 14/5
18/7 18/8
29/17 29/16
22/12 21/11
27/14 26/14
21/8 19/7
29/28 29/27
3/29 4/31
24/21 25/22
7/31 7/30
27/10 26/7
24/10 25/10
5/2 5/3
14/3 12/2
20/10 21/12
30/11 31/5
22/10 23/10
21/19 20/20
30/5 31/4
14/9 15/9
19/31 20/31
4/4 5/2
30/19 30/18
17/14 17/13
21/4 19/3
25/18 24/19
23/24 24/24
16/8 15/6
9/21 20/9
21/15 18/16
17/1 24/4
22/20 22/19
29/9 30/7
13/7 14/7
11/19 12/18
28/3 28/2
29/7 30/6
26/15 27/16
15/9 16/10
24/17 23/17
22/18 22/17
13/8 14/8
14/31 15/31
30/16 31/17
6/4 5/3
25/16 26/17
7/3 9/4
29/21 29/20
17/18 18/19
26/14 25/12
31/12 30/12
6/1 6/2
17/3 17/2
29/17 30/18
1/6 1/7
20/19 20/20
23/13 24/12
23/18 24/18
8/4 7/4
3/6 2/6
30/29 30/28
15/2 17/3
28/8 29/8
18/11 16/10
13/6 12/6
5/6 5/7
25/25 24/23
29/16 28/16
4/26 5/25
19/16 18/16
29/9 30/9
28/14 27/14
15/10 16/10
11/8 11/9
30/16 29/16
16/3 16/4
27/8 27/7
20/16 19/16
27/23 28/23
8/1 9/2
24/7 23/8
26/10 25/12
27/10 28/9
11/4 12/3
25/13 25/14
28/21 29/21
19/6 20/6
27/9 26/7
22/15 22/14
23/21 23/20
26/4 25/4
24/13 25/14
12/9 12/10
26/4 29/3
28/8 29/7
26/2 26/3
31/17 31/18
30/8 30/7
18/14 21/15
14/9 11/7
30/24 29/23
29/19 29/18
22/23 23/23
27/4 26/6
15/7 14/9
17/6 18/6
18/8 18/9
28/14 29/13
25/9 26/8
2/10 3/9
26/10 26/11
28/19 30/20
24/2 24/1
24/12 25/13
3/26 3/27
8/1 11/2
8/8 9/8
16/6 17/6
28/14 28/15
1/16 1/17
1/1 2/2
6/10 6/9
4/4 3/8
29/6 29/7
1/3 2/3
18/17 17/17
30/20 29/21
8/5 8/6
26/11 26/12
26/3 25/4
22/10 20/9
14/5 16/4
27/5 26/6
28/7 28/8
24/1 23/2
26/12 27/13
21/15 30/20
15/2 16/2
18/15 17/17
3/25 3/26
23/11 22/11
10/7 12/8
8/7 8/8
24/8 24/9
25/4 26/6
9/4 12/5
19/7 20/8
30/12 30/11
25/10 25/11
31/2 30/3
22/9 22/8
21/12 21/13
31/19 30/18
25/24 26/24
18/3 18/4
4/29 4/28
28/4 30/3
31/7 30/11
29/23 28/24
1/13 2/15
18/14 20/15
9/4 11/5
24/7 26/8
27/14 27/13
13/8 13/7
24/21 24/20
31/1 29/2
5/4 5/5
21/9 22/9
5/2 4/1
18/9 19/9
22/15 21/12
17/7 18/6
9/5 8/4
19/10 19/9
12/6 8/5
21/17 22/16
27/22 26/22
19/13 19/12
8/5 9/6
14/2 15/3
15/7 16/8
30/3 30/4
27/6 27/5
15/6 15/5
1/27 1/28
7/5 10/9
28/6 28/7
2/13 1/10
28/13 24/2
22/13 23/14
20/4 19/4
28/7 29/6
27/16 26/14
14/16 13/17
25/9 26/9
17/9 16/7
25/8 25/9
11/6 13/7
7/7 7/6
24/31 25/31
20/15 21/15
25/4 28/3
21/22 22/22
1/31 3/30
26/3 25/2
29/27 30/28
28/11 29/10
7/3 7/2
2/5 2/6
29/16 28/15
13/1 14/1
14/2 11/1
31/9 31/10
23/8 22/7
20/10 20/9
4/6 3/8
18/13 17/14
29/14 29/13
30/17 31/19
20/19 19/18
13/9 14/9
19/15 20/15
16/15 17/13
30/1 29/2
25/15 24/14
28/11 28/12
14/9 14/8
29/25 29/24
6/2 5/2
28/9 29/10
29/16 29/15
20/9 21/10
29/2 28/2
30/12 29/14
23/14 22/14
18/14 18/15
20/11 19/13
3/16 3/17
22/14 22/13
30/12 31/11
27/26 26/25
26/9 25/10
16/2 17/2
20/13 18/14
17/13 18/13
7/6 7/5
7/9 6/10
1/22 1/23
26/19 25/20
30/13 30/12
26/8 26/9
1/15 1/16
30/21 27/22
29/14 30/16
5/6 4/4
30/13 31/13
3/10 4/10
19/20 20/21
14/5 13/6
23/16 23/15
30/6 30/5
23/13 23/14
31/25 30/23
20/11 19/12
23/24 23/23
30/9 31/4
30/4 29/4
14/3 13/3
30/8 29/9
30/21 31/23
29/13 29/12
7/23 8/22
11/3 11/4
18/8 19/7
20/9 18/8
17/15 17/16
15/5 16/4
17/4 18/5
1/7 1/8
7/4 8/5
26/20 27/21
1/12 1/13
26/8 27/11
27/9 28/8
17/16 18/15
21/15 21/16
24/20 24/19
18/15 19/15
30/16 31/18
29/12 28/12
27/16 28/17
26/5 25/4
14/1 15/1
29/11 29/10
25/21 26/20
3/9 2/9
19/8 21/9
21/6 22/8
7/9 7/8
23/20 24/21
21/19 21/18
10/31 11/31
15/3 14/3
4/3 4/4
18/11 1/10
24/22 24/21
18/6 19/7
3/22 4/31
16/4 15/4
23/23 23/22
24/20 23/18
22/17 22/16
1/11 1/12
18/11 17/9
21/7 20/6
19/17 20/17
24/11 23/10
16/4 16/5
2/7 1/6
15/9 15/8
26/9 26/10
19/7 19/6
1/2 2/2
19/17 20/16
28/23 27/24
18/8 16/7
2/3 2/2
28/31 27/31
18/12 17/13
10/6 13/7
19/14 20/13
22/18 20/17
6/10 5/10
31/13 30/12
28/2 27/2
24/9 25/9
26/12 26/13
12/3 12/4
20/18 21/19
27/7 27/6
25/20 26/18
14/2 15/1
21/12 22/14
24/16 23/16
5/5 5/6
23/6 24/6
21/10 22/11
31/20 31/19
29/14 30/9
16/16 17/16
24/10 24/11
29/11 28/12
31/4 30/4
12/7 11/7
1/2 1/3
10/3 11/4
22/8 23/10
24/11 24/12
8/7 7/6
4/30 4/31
28/15 27/14
21/5 22/5
14/6 15/6
29/3 30/3
22/15 23/16
30/29 29/27
27/12 28/13
28/24 27/25
30/13 29/14
24/9 23/8
18/4 17/4
30/25 30/24
23/24 29/29
31/29 30/27
27/4 26/5
13/7 13/6
4/4 5/3
20/17 21/18
23/8 25/5
16/4 14/3
29/23 29/22
1/4 1/5
20/9 19/10
23/15 22/14
7/1 8/2
27/3 26/3
9/31 10/31
28/24 29/22
16/7 17/8
23/12 23/13
31/4 31/5
30/7 30/6
9/8 8/7
26/4 26/5
6/5 5/4
25/8 26/8
20/14 22/15
29/29 28/28
24/7 24/8
30/14 30/13
14/5 15/4
22/15 21/13
17/16 18/13
31/26 30/26
30/25 31/25
18/9 18/10
10/3 10/4
13/2 14/3
12/31 13/31
25/11 25/12
24/21 23/18
28/9 29/9
27/10 27/9
26/2 30/1
17/3 14/2
1/10 2/10
23/18 22/19
11/8 12/9
21/20 20/20
9/4 10/5
28/14 29/15
26/31 25/31
27/22 28/23
2/8 2/9
26/7 27/7
11/9 12/10
23/18 24/19
26/16 25/16
15/6 16/6
31/22 31/23
21/11 21/12
13/7 12/7
9/3 8/3
31/14 31/15
2/5 1/4
15/10 14/10
3/4 3/5
12/9 13/10
19/4 19/3
25/19 25/20
13/2 15/3
16/5 16/6
19/17 20/18
19/18 21/19
30/18 30/17
30/29 31/30
30/15 30/14
31/26 31/27
23/16 25/17
21/8 21/9
22/6 22/5
25/8 24/7
19/13 21/12
21/15 26/18
15/8 15/7
31/26 29/27
24/4 19/2
28/2 27/3
5/25 6/24
27/13 28/14
18/18 19/18
24/4 24/5
16/17 15/16
10/2 11/2
21/20 21/19
24/24 24/23
12/5 10/4
23/11 23/12
7/10 6/10
11/31 12/31
28/9 29/8
16/9 17/10
3/5 2/2
3/23 3/24
19/13 20/12
25/4 27/3
9/5 12/6
16/3 15/3
6/3 5/2
17/9 18/9
14/5 15/6
31/18 31/19
6/7 5/7
26/23 27/23
21/6 19/5
5/9 6/9
19/11 18/12
23/10 23/11
28/19 29/20
29/18 29/17
6/4 5/4
21/17 21/16
7/7 6/7
30/4 31/3
12/6 11/6
28/17 29/18
29/14 28/14
3/6 4/4
31/4 30/10
12/6 14/5
6/30 4/31
17/17 19/18
19/5 18/3
5/3 5/4
9/8 7/5
20/18 21/18
19/4 18/3
4/9 4/10
20/20 19/20
2/8 3/8
29/26 28/26
10/6 9/6
22/10 23/11
29/3 25/4
20/9 21/9
6/3 7/6
27/24 27/25
2/9 2/10
21/11 20/9
19/6 19/5
14/4 14/5
18/13 19/11
30/24 30/23
25/24 24/21
23/24 28/28
31/27 31/28
12/8 12/9
21/8 22/8
19/18 19/17
6/3 5/3
15/6 18/8
26/18 27/19
16/16 17/15
7/8 6/7
19/17 18/17
21/6 22/6
3/26 4/31
5/1 4/1
29/7 30/7
24/23 24/22
31/31 27/26
28/23 28/22
16/4 17/3
27/15 28/16
22/23 22/22
30/3 29/4
12/6 13/5
4/1 3/1
10/1 9/1
26/16 25/15
24/6 23/7
27/17 27/18
31/31 31/30
30/22 29/23
31/27 30/27
27/8 28/7
13/3 12/4
30/30 31/31
17/16 17/17
26/13 25/12
5/9 4/10
26/20 27/20
14/2 13/1
29/28 30/29
7/2 8/3
23/18 23/17
18/3 17/3
5/8 4/9
30/14 29/14
27/9 28/9
21/15 22/16
28/5 29/5
2/13 3/13
24/12 25/11
31/12 31/13
16/4 18/3
9/6 10/7
15/6 17/7
26/21 25/21
27/7 28/6
29/20 30/20
17/17 18/18
31/16 31/17
30/21 31/21
7/9 8/10
6/7 5/6
13/3 12/3
14/10 13/10
7/3 6/1
3/6 3/7
5/7 6/8
8/8 7/9
17/15 18/13
25/9 24/8
1/30 1/31
28/26 26/25
18/13 16/16
21/20 21/21
31/26 31/25
29/22 28/22
22/16 21/16
11/2 11/3
23/21 24/22
28/17 24/14
3/24 3/25
27/25 28/26
23/15 24/15
5/2 4/2
3/8 4/8
7/31 8/31
21/10 22/10
1/18 1/19
20/3 23/4
19/1 18/1
16/31 17/31
30/31 29/31
23/10 24/10
31/2 31/3
7/10 7/9
25/19 24/20
23/1 24/1
25/21 25/22
24/20 25/20
24/12 24/13
22/18 21/20
18/17 19/16
24/21 23/19
28/16 28/15
8/2 9/3
15/7 15/6
22/13 23/13
17/10 18/11
21/22 22/20
22/13 22/12
16/16 16/15
27/16 27/15
31/15 31/16
26/20 26/19
24/17 25/18
13/5 13/4
27/20 27/21
30/11 31/10
20/14 19/14
30/6 31/4
6/1 7/4
21/9 18/8
25/14 26/15
25/10 24/11
11/10 10/9
31/21 31/22
1/24 1/25
2/6 2/7
18/5 18/6
23/19 23/18
27/24 26/25
1/21 1/22
18/9 19/10
11/8 12/8
21/4 20/4
23/24 25/25
1/1 3/2
6/1 5/1
30/25 29/23
11/5 12/5
14/10 13/9
19/7 18/5
29/3 28/4
23/6 24/5
1/10 1/11
27/17 26/17
25/3 25/4
28/26 28/25
13/3 11/2
30/11 30/10
2/2 3/3
28/7 29/7
13/6 14/7
20/20 20/21
17/8 18/8
22/8 19/6
17/14 16/16
18/13 18/14
11/1 10/1
24/14 25/16
23/1 22/2
22/20 23/18
20/31 21/31
24/23 23/22
21/31 22/31
11/4 10/4
21/21 22/20
30/17 29/16
16/1 17/1
18/14 19/15
3/8 4/9
26/18 26/19
8/9 9/9
1/3 1/4
27/5 27/4
30/26 29/25
31/9 30/11
29/8 29/9
30/21 30/20
14/16 15/16
25/24 28/28
9/5 9/4
16/14 15/15
19/3 19/2
10/2 10/3
27/17 29/18
30/26 29/23
28/8 28/9
19/3 18/3
13/8 11/7
31/17 29/14
27/11 26/10
12/5 12/6
27/6 28/5
15/1 16/1
21/16 19/17
10/5 9/5
5/7 4/8
6/2 7/6
3/22 3/23
22/17 21/17
20/5 19/4
18/4 18/5
14/10 18/11
20/6 19/5
26/24 27/24
7/5 7/4
1/8 1/9
28/4 27/5
15/9 16/8
17/3 16/2
19/11 20/9
20/10 19/11
23/5 23/6
8/5 7/5
2/8 3/6
19/9 20/9
5/10 6/9
27/2 26/2
16/16 17/17
1/28 1/29
19/20 18/18
10/9 10/10
21/15 24/17
14/6 14/5
7/9 8/9
26/15 24/14
27/23 27/24
19/10 18/11
9/3 9/2
29/10 29/9
13/1 12/1
8/7 7/5
26/24 26/23
30/31 30/30
18/2 17/2
26/22 26/21
28/3 27/3
30/4 31/2
20/21 21/21
9/6 14/9
24/5 25/5
3/7 3/8
22/7 21/6
12/2 8/1
1/14 1/15
22/26 23/24
29/24 30/26
22/19 21/21
22/16 23/17
24/3 23/3
23/13 24/13
17/8 18/9
26/19 27/19
6/8 7/9
7/6 6/1
9/6 8/6
29/15 29/14
3/27 3/28
25/11 26/10
22/10 22/9
23/12 22/12
15/15 16/16
27/12 26/12
4/10 5/10
31/19 30/20
11/1 12/2
26/22 25/22
24/1 25/1
20/14 21/15
28/13 29/13
15/4 14/4
12/4 11/4
14/10 15/9
26/23 26/22
6/8 6/7
3/2 3/3
31/2 30/2
3/5 3/6
22/31 23/31
10/20 9/21
7/8 8/8
28/21 28/20
22/8 20/7
18/8 19/8
23/8 22/6
29/24 29/23
31/23 31/24
13/4 13/3
31/30 31/29
30/26 30/25
22/2 21/2
21/5 20/4
8/22 9/21
29/10 30/9
26/14 27/15
6/3 6/4
19/6 20/7
10/10 9/10
29/5 30/4
8/1 8/2
25/15 28/17
18/1 17/1
29/22 28/23
22/12 21/12
23/14 24/13
26/7 27/8
22/7 22/6
27/13 27/12
23/17 22/17
29/31 28/31
28/10 29/10
30/23 31/23
28/11 27/10
3/3 3/4
6/5 6/6
3/16 2/15
12/1 14/2
22/6 23/5
30/11 31/6
