1494 2009
23/48 23.0 48.0
60/49 60.0 49.0
17/1 17.0 1.0
45/44 45.0 44.0
37/13 37.0 13.0
36/43 36.0 43.0
13/21 13.0 21.0
24/9 24.0 9.0
36/9 36.0 9.0
51/33 51.0 33.0
40/44 40.0 44.0
56/39 56.0 39.0
46/49 46.0 49.0
26/49 26.0 49.0
14/44 14.0 44.0
27/19 27.0 19.0
41/11 41.0 11.0
4/14 4.0 14.0
25/5 25.0 5.0
7/29 7.0 29.0
47/38 47.0 38.0
59/16 59.0 16.0
12/22 12.0 22.0
55/12 55.0 12.0
51/57 51.0 57.0
26/32 26.0 32.0
11/13 11.0 13.0
8/17 8.0 17.0
24/32 24.0 32.0
44/43 44.0 43.0
13/38 13.0 38.0
49/55 49.0 55.0
13/30 13.0 30.0
25/43 25.0 43.0
13/19 13.0 19.0
39/60 39.0 60.0
26/12 26.0 12.0
47/56 47.0 56.0
13/24 13.0 24.0
57/34 57.0 34.0
14/37 14.0 37.0
10/33 10.0 33.0
15/37 15.0 37.0
21/33 21.0 33.0
31/14 31.0 14.0
33/11 33.0 11.0
6/20 6.0 20.0
38/25 38.0 25.0
7/30 7.0 30.0
45/49 45.0 49.0
34/51 34.0 51.0
4/2 4.0 2.0
20/29 20.0 29.0
11/56 11.0 56.0
22/35 22.0 35.0
18/35 18.0 35.0
49/58 49.0 58.0
27/34 27.0 34.0
23/8 23.0 8.0
53/51 53.0 51.0
3/31 3.0 31.0
6/48 6.0 48.0
50/46 50.0 46.0
2/16 2.0 16.0
25/13 25.0 13.0
25/31 25.0 31.0
47/12 47.0 12.0
40/5 40.0 5.0
36/11 36.0 11.0
20/21 20.0 21.0
31/46 31.0 46.0
1/48 1.0 48.0
30/8 30.0 8.0
17/39 17.0 39.0
13/27 13.0 27.0
60/42 60.0 42.0
28/39 28.0 39.0
33/43 33.0 43.0
26/37 26.0 37.0
9/57 9.0 57.0
26/9 26.0 9.0
14/28 14.0 28.0
47/27 47.0 27.0
43/29 43.0 29.0
35/37 35.0 37.0
32/49 32.0 49.0
22/60 22.0 60.0
36/10 36.0 10.0
51/54 51.0 54.0
40/25 40.0 25.0
6/27 6.0 27.0
12/19 12.0 19.0
50/39 50.0 39.0
43/18 43.0 18.0
19/44 19.0 44.0
35/43 35.0 43.0
49/39 49.0 39.0
49/40 49.0 40.0
48/56 48.0 56.0
8/19 8.0 19.0
25/17 25.0 17.0
8/47 8.0 47.0
11/46 11.0 46.0
10/49 10.0 49.0
37/14 37.0 14.0
23/51 23.0 51.0
35/21 35.0 21.0
52/56 52.0 56.0
54/11 54.0 11.0
4/60 4.0 60.0
15/45 15.0 45.0
60/33 60.0 33.0
21/27 21.0 27.0
12/13 12.0 13.0
59/8 59.0 8.0
2/13 2.0 13.0
2/23 2.0 23.0
37/28 37.0 28.0
26/36 26.0 36.0
37/5 37.0 5.0
28/44 28.0 44.0
24/40 24.0 40.0
58/11 58.0 11.0
49/38 49.0 38.0
38/49 38.0 49.0
54/51 54.0 51.0
6/18 6.0 18.0
7/5 7.0 5.0
40/26 40.0 26.0
19/56 19.0 56.0
28/35 28.0 35.0
34/57 34.0 57.0
29/15 29.0 15.0
42/24 42.0 24.0
13/33 13.0 33.0
30/24 30.0 24.0
7/60 7.0 60.0
22/33 22.0 33.0
54/46 54.0 46.0
22/29 22.0 29.0
23/21 23.0 21.0
2/30 2.0 30.0
19/19 19.0 19.0
15/29 15.0 29.0
37/18 37.0 18.0
28/13 28.0 13.0
19/22 19.0 22.0
45/28 45.0 28.0
2/22 2.0 22.0
5/22 5.0 22.0
44/12 44.0 12.0
24/52 24.0 52.0
43/14 43.0 14.0
29/7 29.0 7.0
28/48 28.0 48.0
8/36 8.0 36.0
12/48 12.0 48.0
28/45 28.0 45.0
24/12 24.0 12.0
49/60 49.0 60.0
7/32 7.0 32.0
40/41 40.0 41.0
7/52 7.0 52.0
2/47 2.0 47.0
7/26 7.0 26.0
54/43 54.0 43.0
53/48 53.0 48.0
5/36 5.0 36.0
36/14 36.0 14.0
59/21 59.0 21.0
11/60 11.0 60.0
38/41 38.0 41.0
39/9 39.0 9.0
20/22 20.0 22.0
37/4 37.0 4.0
34/2 34.0 2.0
54/25 54.0 25.0
13/36 13.0 36.0
21/19 21.0 19.0
11/53 11.0 53.0
35/12 35.0 12.0
42/31 42.0 31.0
29/30 29.0 30.0
36/35 36.0 35.0
6/11 6.0 11.0
30/33 30.0 33.0
42/17 42.0 17.0
28/23 28.0 23.0
35/58 35.0 58.0
33/52 33.0 52.0
29/29 29.0 29.0
50/16 50.0 16.0
4/20 4.0 20.0
7/25 7.0 25.0
19/40 19.0 40.0
8/60 8.0 60.0
46/29 46.0 29.0
4/59 4.0 59.0
4/1 4.0 1.0
19/13 19.0 13.0
26/44 26.0 44.0
56/19 56.0 19.0
55/21 55.0 21.0
28/11 28.0 11.0
13/25 13.0 25.0
47/39 47.0 39.0
46/37 46.0 37.0
21/43 21.0 43.0
13/34 13.0 34.0
51/22 51.0 22.0
36/58 36.0 58.0
38/50 38.0 50.0
10/32 10.0 32.0
53/27 53.0 27.0
28/14 28.0 14.0
40/50 40.0 50.0
3/8 3.0 8.0
7/57 7.0 57.0
27/45 27.0 45.0
5/38 5.0 38.0
27/43 27.0 43.0
48/16 48.0 16.0
23/50 23.0 50.0
56/47 56.0 47.0
33/9 33.0 9.0
49/1 49.0 1.0
13/1 13.0 1.0
4/25 4.0 25.0
39/15 39.0 15.0
12/29 12.0 29.0
8/52 8.0 52.0
47/26 47.0 26.0
38/54 38.0 54.0
10/29 10.0 29.0
9/14 9.0 14.0
46/44 46.0 44.0
25/35 25.0 35.0
42/43 42.0 43.0
19/24 19.0 24.0
44/40 44.0 40.0
38/12 38.0 12.0
4/44 4.0 44.0
52/36 52.0 36.0
5/21 5.0 21.0
1/22 1.0 22.0
32/33 32.0 33.0
31/33 31.0 33.0
1/16 1.0 16.0
47/9 47.0 9.0
51/37 51.0 37.0
40/28 40.0 28.0
15/35 15.0 35.0
44/46 44.0 46.0
37/53 37.0 53.0
48/43 48.0 43.0
10/11 10.0 11.0
13/15 13.0 15.0
56/34 56.0 34.0
25/22 25.0 22.0
10/28 10.0 28.0
11/27 11.0 27.0
11/42 11.0 42.0
48/29 48.0 29.0
49/54 49.0 54.0
4/22 4.0 22.0
35/36 35.0 36.0
23/54 23.0 54.0
11/14 11.0 14.0
59/49 59.0 49.0
20/12 20.0 12.0
11/48 11.0 48.0
46/27 46.0 27.0
43/40 43.0 40.0
35/11 35.0 11.0
8/27 8.0 27.0
27/23 27.0 23.0
46/12 46.0 12.0
9/59 9.0 59.0
11/52 11.0 52.0
60/43 60.0 43.0
23/47 23.0 47.0
42/11 42.0 11.0
1/37 1.0 37.0
8/59 8.0 59.0
50/36 50.0 36.0
27/57 27.0 57.0
29/31 29.0 31.0
10/20 10.0 20.0
18/12 18.0 12.0
25/39 25.0 39.0
38/55 38.0 55.0
4/27 4.0 27.0
48/59 48.0 59.0
59/50 59.0 50.0
12/36 12.0 36.0
22/55 22.0 55.0
46/24 46.0 24.0
44/39 44.0 39.0
54/23 54.0 23.0
30/10 30.0 10.0
22/3 22.0 3.0
27/52 27.0 52.0
43/46 43.0 46.0
1/31 1.0 31.0
57/20 57.0 20.0
24/20 24.0 20.0
30/41 30.0 41.0
11/5 11.0 5.0
32/55 32.0 55.0
28/25 28.0 25.0
37/20 37.0 20.0
60/37 60.0 37.0
29/60 29.0 60.0
5/16 5.0 16.0
49/43 49.0 43.0
45/29 45.0 29.0
33/17 33.0 17.0
16/41 16.0 41.0
16/58 16.0 58.0
42/12 42.0 12.0
57/17 57.0 17.0
7/20 7.0 20.0
43/54 43.0 54.0
53/14 53.0 14.0
26/16 26.0 16.0
12/39 12.0 39.0
54/49 54.0 49.0
48/51 48.0 51.0
57/25 57.0 25.0
10/9 10.0 9.0
9/28 9.0 28.0
50/41 50.0 41.0
22/34 22.0 34.0
58/40 58.0 40.0
51/44 51.0 44.0
7/55 7.0 55.0
18/34 18.0 34.0
27/40 27.0 40.0
21/47 21.0 47.0
24/34 24.0 34.0
8/14 8.0 14.0
38/47 38.0 47.0
10/25 10.0 25.0
49/12 49.0 12.0
25/48 25.0 48.0
43/12 43.0 12.0
43/2 43.0 2.0
35/10 35.0 10.0
35/39 35.0 39.0
5/53 5.0 53.0
45/32 45.0 32.0
21/9 21.0 9.0
8/4 8.0 4.0
6/12 6.0 12.0
20/34 20.0 34.0
47/44 47.0 44.0
31/9 31.0 9.0
6/43 6.0 43.0
33/45 33.0 45.0
28/2 28.0 2.0
49/28 49.0 28.0
22/46 22.0 46.0
30/14 30.0 14.0
14/18 14.0 18.0
48/47 48.0 47.0
21/49 21.0 49.0
48/18 48.0 18.0
26/5 26.0 5.0
7/12 7.0 12.0
9/30 9.0 30.0
35/46 35.0 46.0
23/41 23.0 41.0
18/57 18.0 57.0
36/7 36.0 7.0
52/44 52.0 44.0
50/44 50.0 44.0
44/4 44.0 4.0
27/58 27.0 58.0
1/59 1.0 59.0
23/5 23.0 5.0
48/5 48.0 5.0
10/7 10.0 7.0
2/27 2.0 27.0
58/8 58.0 8.0
23/36 23.0 36.0
55/33 55.0 33.0
23/52 23.0 52.0
55/41 55.0 41.0
45/42 45.0 42.0
22/31 22.0 31.0
36/24 36.0 24.0
40/56 40.0 56.0
10/5 10.0 5.0
43/1 43.0 1.0
22/48 22.0 48.0
18/36 18.0 36.0
16/59 16.0 59.0
43/36 43.0 36.0
42/44 42.0 44.0
18/13 18.0 13.0
33/2 33.0 2.0
51/19 51.0 19.0
35/52 35.0 52.0
58/12 58.0 12.0
30/27 30.0 27.0
51/15 51.0 15.0
36/15 36.0 15.0
39/7 39.0 7.0
17/34 17.0 34.0
14/22 14.0 22.0
44/5 44.0 5.0
8/30 8.0 30.0
41/38 41.0 38.0
22/27 22.0 27.0
16/20 16.0 20.0
29/37 29.0 37.0
41/16 41.0 16.0
10/36 10.0 36.0
16/1 16.0 1.0
13/53 13.0 53.0
32/25 32.0 25.0
36/38 36.0 38.0
42/41 42.0 41.0
30/49 30.0 49.0
24/31 24.0 31.0
5/2 5.0 2.0
5/31 5.0 31.0
57/29 57.0 29.0
19/12 19.0 12.0
50/11 50.0 11.0
35/51 35.0 51.0
30/7 30.0 7.0
41/20 41.0 20.0
41/51 41.0 51.0
10/30 10.0 30.0
2/48 2.0 48.0
57/43 57.0 43.0
2/36 2.0 36.0
43/34 43.0 34.0
12/8 12.0 8.0
14/58 14.0 58.0
31/16 31.0 16.0
51/43 51.0 43.0
41/3 41.0 3.0
16/54 16.0 54.0
23/46 23.0 46.0
29/23 29.0 23.0
14/15 14.0 15.0
44/31 44.0 31.0
16/19 16.0 19.0
57/27 57.0 27.0
35/41 35.0 41.0
12/23 12.0 23.0
21/29 21.0 29.0
1/58 1.0 58.0
24/7 24.0 7.0
30/40 30.0 40.0
44/58 44.0 58.0
26/14 26.0 14.0
24/27 24.0 27.0
47/36 47.0 36.0
37/9 37.0 9.0
53/12 53.0 12.0
35/23 35.0 23.0
55/24 55.0 24.0
47/32 47.0 32.0
42/39 42.0 39.0
52/54 52.0 54.0
8/33 8.0 33.0
13/32 13.0 32.0
8/34 8.0 34.0
46/40 46.0 40.0
19/16 19.0 16.0
18/15 18.0 15.0
6/35 6.0 35.0
59/46 59.0 46.0
34/37 34.0 37.0
47/50 47.0 50.0
45/45 45.0 45.0
11/17 11.0 17.0
25/23 25.0 23.0
4/23 4.0 23.0
7/2 7.0 2.0
10/16 10.0 16.0
14/50 14.0 50.0
11/36 11.0 36.0
36/53 36.0 53.0
31/60 31.0 60.0
35/54 35.0 54.0
54/30 54.0 30.0
32/56 32.0 56.0
46/39 46.0 39.0
35/44 35.0 44.0
5/34 5.0 34.0
11/12 11.0 12.0
59/26 59.0 26.0
3/24 3.0 24.0
59/23 59.0 23.0
59/24 59.0 24.0
4/16 4.0 16.0
53/57 53.0 57.0
24/47 24.0 47.0
23/19 23.0 19.0
25/19 25.0 19.0
41/1 41.0 1.0
22/45 22.0 45.0
13/8 13.0 8.0
56/40 56.0 40.0
16/37 16.0 37.0
45/9 45.0 9.0
51/7 51.0 7.0
56/42 56.0 42.0
7/53 7.0 53.0
7/51 7.0 51.0
24/46 24.0 46.0
27/16 27.0 16.0
1/4 1.0 4.0
50/25 50.0 25.0
58/45 58.0 45.0
47/14 47.0 14.0
34/18 34.0 18.0
55/40 55.0 40.0
32/24 32.0 24.0
6/5 6.0 5.0
55/14 55.0 14.0
25/21 25.0 21.0
31/47 31.0 47.0
21/25 21.0 25.0
7/59 7.0 59.0
25/6 25.0 6.0
12/38 12.0 38.0
18/60 18.0 60.0
35/15 35.0 15.0
53/24 53.0 24.0
53/21 53.0 21.0
56/16 56.0 16.0
15/10 15.0 10.0
48/33 48.0 33.0
26/29 26.0 29.0
34/58 34.0 58.0
11/31 11.0 31.0
17/42 17.0 42.0
33/53 33.0 53.0
42/56 42.0 56.0
38/6 38.0 6.0
6/21 6.0 21.0
15/3 15.0 3.0
53/28 53.0 28.0
7/49 7.0 49.0
27/14 27.0 14.0
30/15 30.0 15.0
45/50 45.0 50.0
21/57 21.0 57.0
29/54 29.0 54.0
47/34 47.0 34.0
38/29 38.0 29.0
48/17 48.0 17.0
7/46 7.0 46.0
42/45 42.0 45.0
24/44 24.0 44.0
7/40 7.0 40.0
27/9 27.0 9.0
4/33 4.0 33.0
45/48 45.0 48.0
36/17 36.0 17.0
43/9 43.0 9.0
14/34 14.0 34.0
37/16 37.0 16.0
15/49 15.0 49.0
29/4 29.0 4.0
56/31 56.0 31.0
33/44 33.0 44.0
35/19 35.0 19.0
19/26 19.0 26.0
48/38 48.0 38.0
5/26 5.0 26.0
5/42 5.0 42.0
8/58 8.0 58.0
37/52 37.0 52.0
51/26 51.0 26.0
3/23 3.0 23.0
34/5 34.0 5.0
11/10 11.0 10.0
39/14 39.0 14.0
31/58 31.0 58.0
31/2 31.0 2.0
21/5 21.0 5.0
3/17 3.0 17.0
30/29 30.0 29.0
33/46 33.0 46.0
55/35 55.0 35.0
13/35 13.0 35.0
46/1 46.0 1.0
27/51 27.0 51.0
38/20 38.0 20.0
59/10 59.0 10.0
50/37 50.0 37.0
59/12 59.0 12.0
12/31 12.0 31.0
46/50 46.0 50.0
27/3 27.0 3.0
47/22 47.0 22.0
50/57 50.0 57.0
22/2 22.0 2.0
46/4 46.0 4.0
26/47 26.0 47.0
25/28 25.0 28.0
52/23 52.0 23.0
8/2 8.0 2.0
52/13 52.0 13.0
9/36 9.0 36.0
44/15 44.0 15.0
12/5 12.0 5.0
38/60 38.0 60.0
22/30 22.0 30.0
27/25 27.0 25.0
29/24 29.0 24.0
10/46 10.0 46.0
30/21 30.0 21.0
46/32 46.0 32.0
57/33 57.0 33.0
47/16 47.0 16.0
6/14 6.0 14.0
13/31 13.0 31.0
23/34 23.0 34.0
27/60 27.0 60.0
34/60 34.0 60.0
50/27 50.0 27.0
25/49 25.0 49.0
34/8 34.0 8.0
50/31 50.0 31.0
54/1 54.0 1.0
19/43 19.0 43.0
3/35 3.0 35.0
50/15 50.0 15.0
38/17 38.0 17.0
42/47 42.0 47.0
47/11 47.0 11.0
37/45 37.0 45.0
40/7 40.0 7.0
50/12 50.0 12.0
57/35 57.0 35.0
25/1 25.0 1.0
58/25 58.0 25.0
