1297 3306
29/13 29.0 13.0
25/11 25.0 11.0
1/22 1.0 22.0
12/1 12.0 1.0
28/8 28.0 8.0
17/24 17.0 24.0
25/27 25.0 27.0
13/23 13.0 23.0
40/9 40.0 9.0
29/21 29.0 21.0
21/17 21.0 17.0
35/23 35.0 23.0
15/10 15.0 10.0
10/4 10.0 4.0
28/39 28.0 39.0
3/36 3.0 36.0
3/13 3.0 13.0
39/2 39.0 2.0
12/8 12.0 8.0
29/33 29.0 33.0
17/25 17.0 25.0
20/34 20.0 34.0
4/5 4.0 5.0
13/40 13.0 40.0
25/1 25.0 1.0
15/40 15.0 40.0
22/40 22.0 40.0
30/22 30.0 22.0
24/35 24.0 35.0
39/15 39.0 15.0
29/29 29.0 29.0
30/21 30.0 21.0
18/22 18.0 22.0
31/2 31.0 2.0
7/11 7.0 11.0
22/39 22.0 39.0
40/4 40.0 4.0
17/5 17.0 5.0
18/27 18.0 27.0
5/15 5.0 15.0
4/16 4.0 16.0
36/30 36.0 30.0
33/18 33.0 18.0
32/3 32.0 3.0
38/28 38.0 28.0
29/12 29.0 12.0
39/24 39.0 24.0
34/27 34.0 27.0
17/13 17.0 13.0
12/5 12.0 5.0
3/18 3.0 18.0
27/19 27.0 19.0
4/2 4.0 2.0
40/31 40.0 31.0
26/28 26.0 28.0
3/22 3.0 22.0
3/37 3.0 37.0
14/11 14.0 11.0
24/14 24.0 14.0
28/27 28.0 27.0
38/35 38.0 35.0
2/31 2.0 31.0
17/2 17.0 2.0
8/23 8.0 23.0
40/37 40.0 37.0
28/37 28.0 37.0
23/36 23.0 36.0
35/20 35.0 20.0
8/18 8.0 18.0
35/21 35.0 21.0
37/17 37.0 17.0
36/20 36.0 20.0
6/5 6.0 5.0
28/11 28.0 11.0
38/1 38.0 1.0
35/25 35.0 25.0
29/11 29.0 11.0
34/1 34.0 1.0
7/22 7.0 22.0
3/17 3.0 17.0
10/37 10.0 37.0
10/1 10.0 1.0
34/33 34.0 33.0
28/9 28.0 9.0
4/32 4.0 32.0
7/26 7.0 26.0
28/33 28.0 33.0
35/29 35.0 29.0
31/32 31.0 32.0
40/2 40.0 2.0
15/31 15.0 31.0
27/34 27.0 34.0
6/33 6.0 33.0
29/1 29.0 1.0
13/11 13.0 11.0
17/1 17.0 1.0
28/31 28.0 31.0
40/8 40.0 8.0
31/1 31.0 1.0
15/2 15.0 2.0
33/4 33.0 4.0
7/9 7.0 9.0
6/11 6.0 11.0
23/13 23.0 13.0
36/26 36.0 26.0
33/37 33.0 37.0
17/40 17.0 40.0
36/7 36.0 7.0
36/29 36.0 29.0
5/28 5.0 28.0
3/19 3.0 19.0
13/35 13.0 35.0
13/2 13.0 2.0
35/2 35.0 2.0
19/10 19.0 10.0
14/33 14.0 33.0
37/33 37.0 33.0
8/27 8.0 27.0
34/32 34.0 32.0
29/3 29.0 3.0
23/34 23.0 34.0
11/5 11.0 5.0
26/26 26.0 26.0
32/20 32.0 20.0
33/14 33.0 14.0
27/1 27.0 1.0
15/22 15.0 22.0
21/14 21.0 14.0
28/30 28.0 30.0
30/30 30.0 30.0
35/16 35.0 16.0
35/34 35.0 34.0
37/22 37.0 22.0
18/8 18.0 8.0
30/8 30.0 8.0
19/33 19.0 33.0
28/16 28.0 16.0
12/37 12.0 37.0
33/35 33.0 35.0
1/36 1.0 36.0
4/30 4.0 30.0
39/9 39.0 9.0
6/27 6.0 27.0
19/9 19.0 9.0
15/23 15.0 23.0
10/18 10.0 18.0
39/30 39.0 30.0
35/32 35.0 32.0
8/29 8.0 29.0
16/8 16.0 8.0
5/36 5.0 36.0
20/8 20.0 8.0
27/36 27.0 36.0
24/11 24.0 11.0
37/40 37.0 40.0
18/40 18.0 40.0
25/12 25.0 12.0
28/29 28.0 29.0
1/26 1.0 26.0
2/33 2.0 33.0
7/2 7.0 2.0
11/4 11.0 4.0
20/13 20.0 13.0
3/27 3.0 27.0
7/28 7.0 28.0
4/10 4.0 10.0
23/1 23.0 1.0
33/7 33.0 7.0
17/26 17.0 26.0
40/34 40.0 34.0
32/9 32.0 9.0
38/18 38.0 18.0
32/40 32.0 40.0
30/37 30.0 37.0
4/39 4.0 39.0
37/3 37.0 3.0
6/37 6.0 37.0
5/20 5.0 20.0
34/10 34.0 10.0
27/27 27.0 27.0
37/2 37.0 2.0
24/15 24.0 15.0
4/14 4.0 14.0
31/17 31.0 17.0
22/8 22.0 8.0
36/13 36.0 13.0
40/18 40.0 18.0
29/26 29.0 26.0
18/13 18.0 13.0
8/24 8.0 24.0
25/38 25.0 38.0
21/30 21.0 30.0
9/10 9.0 10.0
34/3 34.0 3.0
1/38 1.0 38.0
18/29 18.0 29.0
24/22 24.0 22.0
7/35 7.0 35.0
26/14 26.0 14.0
9/20 9.0 20.0
19/28 19.0 28.0
3/25 3.0 25.0
4/24 4.0 24.0
38/16 38.0 16.0
5/5 5.0 5.0
36/1 36.0 1.0
38/3 38.0 3.0
32/18 32.0 18.0
13/36 13.0 36.0
2/40 2.0 40.0
31/19 31.0 19.0
32/6 32.0 6.0
32/35 32.0 35.0
11/38 11.0 38.0
35/19 35.0 19.0
2/12 2.0 12.0
16/9 16.0 9.0
8/10 8.0 10.0
2/6 2.0 6.0
19/40 19.0 40.0
20/35 20.0 35.0
33/3 33.0 3.0
24/34 24.0 34.0
24/32 24.0 32.0
34/5 34.0 5.0
18/33 18.0 33.0
7/29 7.0 29.0
36/35 36.0 35.0
9/22 9.0 22.0
28/5 28.0 5.0
39/19 39.0 19.0
27/39 27.0 39.0
12/2 12.0 2.0
6/32 6.0 32.0
12/4 12.0 4.0
8/3 8.0 3.0
40/7 40.0 7.0
11/3 11.0 3.0
21/13 21.0 13.0
16/4 16.0 4.0
18/39 18.0 39.0
6/20 6.0 20.0
38/15 38.0 15.0
36/23 36.0 23.0
5/2 5.0 2.0
32/17 32.0 17.0
19/26 19.0 26.0
38/9 38.0 9.0
2/23 2.0 23.0
16/29 16.0 29.0
32/38 32.0 38.0
27/35 27.0 35.0
33/19 33.0 19.0
1/2 1.0 2.0
9/35 9.0 35.0
31/5 31.0 5.0
36/4 36.0 4.0
8/5 8.0 5.0
10/40 10.0 40.0
11/27 11.0 27.0
12/30 12.0 30.0
40/20 40.0 20.0
6/29 6.0 29.0
35/40 35.0 40.0
9/9 9.0 9.0
10/2 10.0 2.0
12/9 12.0 9.0
25/4 25.0 4.0
7/37 7.0 37.0
30/1 30.0 1.0
37/25 37.0 25.0
8/17 8.0 17.0
15/1 15.0 1.0
13/30 13.0 30.0
28/12 28.0 12.0
29/15 29.0 15.0
1/16 1.0 16.0
8/30 8.0 30.0
17/37 17.0 37.0
20/15 20.0 15.0
21/12 21.0 12.0
34/16 34.0 16.0
13/9 13.0 9.0
6/30 6.0 30.0
8/8 8.0 8.0
40/22 40.0 22.0
2/26 2.0 26.0
10/22 10.0 22.0
34/23 34.0 23.0
19/38 19.0 38.0
26/33 26.0 33.0
3/11 3.0 11.0
5/26 5.0 26.0
29/14 29.0 14.0
17/36 17.0 36.0
10/7 10.0 7.0
31/31 31.0 31.0
24/3 24.0 3.0
39/38 39.0 38.0
36/32 36.0 32.0
16/33 16.0 33.0
7/3 7.0 3.0
11/7 11.0 7.0
2/38 2.0 38.0
26/30 26.0 30.0
11/20 11.0 20.0
12/24 12.0 24.0
15/27 15.0 27.0
19/30 19.0 30.0
2/37 2.0 37.0
27/12 27.0 12.0
2/5 2.0 5.0
30/7 30.0 7.0
34/2 34.0 2.0
25/10 25.0 10.0
33/8 33.0 8.0
17/28 17.0 28.0
33/13 33.0 13.0
1/15 1.0 15.0
28/3 28.0 3.0
14/31 14.0 31.0
39/33 39.0 33.0
12/7 12.0 7.0
37/9 37.0 9.0
33/17 33.0 17.0
34/21 34.0 21.0
4/13 4.0 13.0
31/10 31.0 10.0
34/13 34.0 13.0
36/10 36.0 10.0
5/1 5.0 1.0
5/4 5.0 4.0
35/39 35.0 39.0
5/30 5.0 30.0
36/21 36.0 21.0
23/6 23.0 6.0
18/35 18.0 35.0
31/9 31.0 9.0
39/31 39.0 31.0
2/10 2.0 10.0
33/21 33.0 21.0
19/24 19.0 24.0
9/37 9.0 37.0
9/26 9.0 26.0
21/29 21.0 29.0
10/6 10.0 6.0
6/8 6.0 8.0
39/32 39.0 32.0
19/13 19.0 13.0
7/1 7.0 1.0
15/36 15.0 36.0
35/15 35.0 15.0
34/31 34.0 31.0
38/34 38.0 34.0
34/36 34.0 36.0
4/6 4.0 6.0
1/1 1.0 1.0
36/39 36.0 39.0
3/2 3.0 2.0
35/38 35.0 38.0
4/25 4.0 25.0
33/5 33.0 5.0
30/6 30.0 6.0
39/14 39.0 14.0
2/28 2.0 28.0
40/19 40.0 19.0
19/25 19.0 25.0
32/28 32.0 28.0
28/4 28.0 4.0
28/10 28.0 10.0
29/28 29.0 28.0
23/14 23.0 14.0
35/11 35.0 11.0
6/15 6.0 15.0
9/21 9.0 21.0
24/10 24.0 10.0
38/29 38.0 29.0
38/24 38.0 24.0
6/14 6.0 14.0
21/32 21.0 32.0
26/37 26.0 37.0
14/39 14.0 39.0
20/39 20.0 39.0
9/1 9.0 1.0
33/25 33.0 25.0
22/9 22.0 9.0
36/18 36.0 18.0
31/20 31.0 20.0
17/27 17.0 27.0
10/32 10.0 32.0
23/30 23.0 30.0
24/4 24.0 4.0
5/31 5.0 31.0
25/40 25.0 40.0
33/26 33.0 26.0
6/24 6.0 24.0
5/33 5.0 33.0
15/8 15.0 8.0
23/10 23.0 10.0
35/17 35.0 17.0
39/12 39.0 12.0
27/8 27.0 8.0
36/17 36.0 17.0
34/18 34.0 18.0
27/15 27.0 15.0
31/14 31.0 14.0
12/36 12.0 36.0
27/28 27.0 28.0
32/10 32.0 10.0
8/22 8.0 22.0
12/25 12.0 25.0
2/2 2.0 2.0
16/12 16.0 12.0
37/30 37.0 30.0
8/32 8.0 32.0
18/31 18.0 31.0
14/15 14.0 15.0
17/12 17.0 12.0
22/2 22.0 2.0
26/9 26.0 9.0
8/39 8.0 39.0
34/14 34.0 14.0
2/35 2.0 35.0
16/7 16.0 7.0
23/9 23.0 9.0
9/34 9.0 34.0
5/19 5.0 19.0
20/32 20.0 32.0
34/26 34.0 26.0
8/9 8.0 9.0
23/8 23.0 8.0
7/13 7.0 13.0
11/33 11.0 33.0
33/22 33.0 22.0
19/5 19.0 5.0
29/17 29.0 17.0
1/11 1.0 11.0
4/20 4.0 20.0
37/12 37.0 12.0
21/31 21.0 31.0
36/25 36.0 25.0
37/18 37.0 18.0
37/15 37.0 15.0
40/12 40.0 12.0
32/26 32.0 26.0
2/7 2.0 7.0
3/21 3.0 21.0
16/31 16.0 31.0
23/11 23.0 11.0
34/12 34.0 12.0
6/4 6.0 4.0
29/30 29.0 30.0
18/7 18.0 7.0
28/32 28.0 32.0
34/37 34.0 37.0
34/38 34.0 38.0
14/29 14.0 29.0
21/9 21.0 9.0
24/6 24.0 6.0
1/31 1.0 31.0
28/2 28.0 2.0
11/36 11.0 36.0
28/36 28.0 36.0
39/17 39.0 17.0
11/37 11.0 37.0
24/2 24.0 2.0
9/8 9.0 8.0
15/30 15.0 30.0
26/1 26.0 1.0
7/25 7.0 25.0
40/40 40.0 40.0
29/25 29.0 25.0
3/30 3.0 30.0
4/19 4.0 19.0
6/26 6.0 26.0
12/27 12.0 27.0
30/36 30.0 36.0
10/38 10.0 38.0
9/16 9.0 16.0
14/13 14.0 13.0
29/40 29.0 40.0
28/6 28.0 6.0
4/22 4.0 22.0
28/28 28.0 28.0
34/9 34.0 9.0
25/14 25.0 14.0
5/14 5.0 14.0
2/4 2.0 4.0
32/16 32.0 16.0
3/1 3.0 1.0
8/21 8.0 21.0
21/6 21.0 6.0
38/7 38.0 7.0
37/16 37.0 16.0
4/27 4.0 27.0
28/17 28.0 17.0
29/8 29.0 8.0
34/35 34.0 35.0
37/36 37.0 36.0
37/31 37.0 31.0
15/28 15.0 28.0
34/25 34.0 25.0
37/21 37.0 21.0
13/10 13.0 10.0
19/4 19.0 4.0
17/8 17.0 8.0
35/28 35.0 28.0
3/35 3.0 35.0
36/40 36.0 40.0
13/20 13.0 20.0
37/8 37.0 8.0
3/34 3.0 34.0
30/35 30.0 35.0
20/29 20.0 29.0
8/35 8.0 35.0
38/22 38.0 22.0
11/31 11.0 31.0
19/3 19.0 3.0
16/36 16.0 36.0
6/2 6.0 2.0
13/38 13.0 38.0
18/23 18.0 23.0
14/28 14.0 28.0
13/13 13.0 13.0
26/15 26.0 15.0
10/8 10.0 8.0
5/3 5.0 3.0
20/16 20.0 16.0
12/23 12.0 23.0
40/25 40.0 25.0
26/5 26.0 5.0
26/16 26.0 16.0
29/34 29.0 34.0
3/5 3.0 5.0
14/8 14.0 8.0
33/12 33.0 12.0
27/5 27.0 5.0
36/37 36.0 37.0
32/14 32.0 14.0
11/8 11.0 8.0
7/5 7.0 5.0
33/27 33.0 27.0
3/39 3.0 39.0
39/28 39.0 28.0
40/29 40.0 29.0
8/28 8.0 28.0
30/3 30.0 3.0
38/2 38.0 2.0
40/30 40.0 30.0
34/24 34.0 24.0
15/38 15.0 38.0
5/39 5.0 39.0
30/2 30.0 2.0
40/10 40.0 10.0
15/7 15.0 7.0
27/40 27.0 40.0
4/9 4.0 9.0
32/37 32.0 37.0
39/13 39.0 13.0
21/27 21.0 27.0
34/6 34.0 6.0
39/40 39.0 40.0
37/1 37.0 1.0
2/32 2.0 32.0
6/38 6.0 38.0
11/39 11.0 39.0
34/34 34.0 34.0
22/7 22.0 7.0
20/10 20.0 10.0
14/37 14.0 37.0
31/38 31.0 38.0
6/19 6.0 19.0
36/9 36.0 9.0
39/23 39.0 23.0
40/1 40.0 1.0
33/10 33.0 10.0
16/30 16.0 30.0
40/16 40.0 16.0
16/23 16.0 23.0
37/24 37.0 24.0
5/10 5.0 10.0
5/37 5.0 37.0
32/19 32.0 19.0
9/39 9.0 39.0
27/38 27.0 38.0
5/8 5.0 8.0
6/9 6.0 9.0
1/24 1.0 24.0
38/31 38.0 31.0
2/27 2.0 27.0
20/12 20.0 12.0
24/9 24.0 9.0
34/7 34.0 7.0
10/34 10.0 34.0
1/33 1.0 33.0
3/20 3.0 20.0
15/9 15.0 9.0
16/11 16.0 11.0
21/40 21.0 40.0
31/3 31.0 3.0
40/21 40.0 21.0
2/9 2.0 9.0
30/11 30.0 11.0
38/10 38.0 10.0
6/28 6.0 28.0
36/5 36.0 5.0
35/35 35.0 35.0
3/26 3.0 26.0
37/26 37.0 26.0
6/1 6.0 1.0
35/18 35.0 18.0
19/37 19.0 37.0
32/15 32.0 15.0
30/39 30.0 39.0
33/32 33.0 32.0
27/13 27.0 13.0
4/8 4.0 8.0
14/6 14.0 6.0
14/5 14.0 5.0
37/28 37.0 28.0
20/7 20.0 7.0
4/36 4.0 36.0
3/16 3.0 16.0
39/4 39.0 4.0
28/35 28.0 35.0
1/20 1.0 20.0
26/11 26.0 11.0
34/8 34.0 8.0
1/9 1.0 9.0
14/26 14.0 26.0
2/25 2.0 25.0
36/6 36.0 6.0
25/25 25.0 25.0
24/8 24.0 8.0
37/34 37.0 34.0
4/33 4.0 33.0
27/16 27.0 16.0
30/13 30.0 13.0
12/33 12.0 33.0
26/23 26.0 23.0
37/35 37.0 35.0
11/40 11.0 40.0
20/33 20.0 33.0
18/36 18.0 36.0
1/3 1.0 3.0
3/38 3.0 38.0
39/10 39.0 10.0
10/10 10.0 10.0
35/5 35.0 5.0
4/7 4.0 7.0
30/38 30.0 38.0
37/23 37.0 23.0
3/9 3.0 9.0
6/22 6.0 22.0
16/1 16.0 1.0
18/37 18.0 37.0
33/20 33.0 20.0
25/5 25.0 5.0
40/15 40.0 15.0
17/38 17.0 38.0
29/2 29.0 2.0
19/12 19.0 12.0
1/21 1.0 21.0
22/29 22.0 29.0
27/33 27.0 33.0
27/14 27.0 14.0
39/35 39.0 35.0
33/2 33.0 2.0
34/22 34.0 22.0
30/16 30.0 16.0
29/9 29.0 9.0
35/1 35.0 1.0
34/20 34.0 20.0
1/13 1.0 13.0
2/24 2.0 24.0
21/24 21.0 24.0
7/12 7.0 12.0
24/29 24.0 29.0
23/20 23.0 20.0
17/22 17.0 22.0
35/14 35.0 14.0
18/25 18.0 25.0
31/40 31.0 40.0
28/22 28.0 22.0
22/37 22.0 37.0
2/20 2.0 20.0
5/12 5.0 12.0
26/4 26.0 4.0
38/11 38.0 11.0
10/26 10.0 26.0
40/14 40.0 14.0
22/14 22.0 14.0
14/9 14.0 9.0
7/21 7.0 21.0
20/36 20.0 36.0
25/34 25.0 34.0
28/14 28.0 14.0
15/14 15.0 14.0
14/10 14.0 10.0
30/10 30.0 10.0
4/28 4.0 28.0
33/31 33.0 31.0
18/4 18.0 4.0
17/35 17.0 35.0
13/6 13.0 6.0
20/2 20.0 2.0
15/4 15.0 4.0
22/3 22.0 3.0
34/29 34.0 29.0
21/16 21.0 16.0
7/27 7.0 27.0
31/13 31.0 13.0
7/39 7.0 39.0
20/40 20.0 40.0
25/37 25.0 37.0
9/12 9.0 12.0
21/3 21.0 3.0
1/25 1.0 25.0
18/24 18.0 24.0
4/29 4.0 29.0
19/14 19.0 14.0
25/13 25.0 13.0
4/4 4.0 4.0
11/13 11.0 13.0
4/31 4.0 31.0
11/24 11.0 24.0
39/39 39.0 39.0
4/38 4.0 38.0
36/27 36.0 27.0
26/35 26.0 35.0
1/8 1.0 8.0
2/30 2.0 30.0
38/30 38.0 30.0
2/1 2.0 1.0
34/28 34.0 28.0
31/25 31.0 25.0
32/33 32.0 33.0
23/38 23.0 38.0
10/35 10.0 35.0
7/34 7.0 34.0
16/3 16.0 3.0
17/29 17.0 29.0
20/6 20.0 6.0
8/13 8.0 13.0
27/11 27.0 11.0
7/4 7.0 4.0
33/40 33.0 40.0
18/19 18.0 19.0
7/14 7.0 14.0
29/27 29.0 27.0
27/31 27.0 31.0
39/26 39.0 26.0
19/19 19.0 19.0
3/12 3.0 12.0
23/12 23.0 12.0
30/17 30.0 17.0
29/36 29.0 36.0
6/10 6.0 10.0
20/30 20.0 30.0
18/26 18.0 26.0
25/2 25.0 2.0
5/35 5.0 35.0
29/4 29.0 4.0
6/31 6.0 31.0
23/37 23.0 37.0
22/26 22.0 26.0
23/2 23.0 2.0
29/7 29.0 7.0
33/9 33.0 9.0
25/30 25.0 30.0
24/40 24.0 40.0
36/34 36.0 34.0
6/6 6.0 6.0
32/39 32.0 39.0
4/3 4.0 3.0
16/2 16.0 2.0
32/25 32.0 25.0
36/12 36.0 12.0
17/10 17.0 10.0
8/4 8.0 4.0
30/19 30.0 19.0
23/28 23.0 28.0
34/19 34.0 19.0
5/7 5.0 7.0
37/5 37.0 5.0
15/37 15.0 37.0
18/12 18.0 12.0
40/35 40.0 35.0
26/38 26.0 38.0
32/4 32.0 4.0
39/34 39.0 34.0
13/29 13.0 29.0
7/38 7.0 38.0
2/21 2.0 21.0
4/12 4.0 12.0
19/27 19.0 27.0
10/13 10.0 13.0
38/13 38.0 13.0
8/37 8.0 37.0
26/34 26.0 34.0
1/32 1.0 32.0
2/14 2.0 14.0
8/26 8.0 26.0
19/31 19.0 31.0
29/39 29.0 39.0
3/28 3.0 28.0
21/4 21.0 4.0
22/38 22.0 38.0
21/39 21.0 39.0
25/9 25.0 9.0
23/3 23.0 3.0
33/11 33.0 11.0
39/21 39.0 21.0
39/16 39.0 16.0
1/23 1.0 23.0
6/39 6.0 39.0
11/9 11.0 9.0
30/12 30.0 12.0
14/2 14.0 2.0
32/32 32.0 32.0
35/33 35.0 33.0
17/30 17.0 30.0
31/16 31.0 16.0
22/4 22.0 4.0
35/22 35.0 22.0
21/2 21.0 2.0
33/28 33.0 28.0
27/29 27.0 29.0
31/30 31.0 30.0
38/36 38.0 36.0
5/27 5.0 27.0
29/5 29.0 5.0
3/10 3.0 10.0
36/38 36.0 38.0
40/17 40.0 17.0
17/11 17.0 11.0
14/23 14.0 23.0
11/21 11.0 21.0
26/2 26.0 2.0
17/39 17.0 39.0
22/11 22.0 11.0
23/40 23.0 40.0
33/33 33.0 33.0
22/30 22.0 30.0
14/40 14.0 40.0
38/25 38.0 25.0
18/1 18.0 1.0
22/36 22.0 36.0
20/37 20.0 37.0
25/33 25.0 33.0
15/11 15.0 11.0
24/12 24.0 12.0
27/26 27.0 26.0
28/13 28.0 13.0
15/12 15.0 12.0
4/15 4.0 15.0
27/3 27.0 3.0
29/35 29.0 35.0
8/2 8.0 2.0
4/34 4.0 34.0
38/12 38.0 12.0
22/1 22.0 1.0
9/19 9.0 19.0
6/3 6.0 3.0
10/33 10.0 33.0
35/26 35.0 26.0
32/11 32.0 11.0
5/32 5.0 32.0
30/23 30.0 23.0
26/7 26.0 7.0
21/33 21.0 33.0
31/11 31.0 11.0
38/17 38.0 17.0
11/12 11.0 12.0
34/39 34.0 39.0
37/20 37.0 20.0
16/13 16.0 13.0
17/32 17.0 32.0
38/4 38.0 4.0
30/14 30.0 14.0
3/33 3.0 33.0
26/10 26.0 10.0
16/27 16.0 27.0
14/32 14.0 32.0
24/38 24.0 38.0
40/24 40.0 24.0
2/29 2.0 29.0
12/32 12.0 32.0
23/29 23.0 29.0
5/23 5.0 23.0
26/32 26.0 32.0
5/21 5.0 21.0
7/16 7.0 16.0
37/11 37.0 11.0
19/39 19.0 39.0
38/38 38.0 38.0
29/10 29.0 10.0
7/24 7.0 24.0
3/8 3.0 8.0
22/27 22.0 27.0
2/17 2.0 17.0
20/28 20.0 28.0
5/9 5.0 9.0
2/8 2.0 8.0
18/11 18.0 11.0
21/25 21.0 25.0
32/30 32.0 30.0
37/37 37.0 37.0
25/29 25.0 29.0
20/27 20.0 27.0
28/38 28.0 38.0
38/32 38.0 32.0
17/3 17.0 3.0
27/6 27.0 6.0
19/2 19.0 2.0
36/24 36.0 24.0
3/32 3.0 32.0
37/19 37.0 19.0
12/31 12.0 31.0
39/27 39.0 27.0
5/17 5.0 17.0
7/30 7.0 30.0
22/35 22.0 35.0
21/37 21.0 37.0
1/6 1.0 6.0
15/29 15.0 29.0
20/14 20.0 14.0
8/11 8.0 11.0
10/39 10.0 39.0
12/22 12.0 22.0
22/12 22.0 12.0
15/13 15.0 13.0
22/15 22.0 15.0
16/5 16.0 5.0
20/26 20.0 26.0
10/27 10.0 27.0
33/39 33.0 39.0
20/17 20.0 17.0
29/31 29.0 31.0
13/3 13.0 3.0
30/18 30.0 18.0
26/40 26.0 40.0
36/3 36.0 3.0
21/7 21.0 7.0
34/17 34.0 17.0
21/15 21.0 15.0
22/13 22.0 13.0
30/32 30.0 32.0
17/31 17.0 31.0
29/32 29.0 32.0
15/35 15.0 35.0
38/21 38.0 21.0
34/30 34.0 30.0
8/12 8.0 12.0
31/37 31.0 37.0
12/29 12.0 29.0
32/36 32.0 36.0
37/6 37.0 6.0
1/14 1.0 14.0
16/6 16.0 6.0
31/8 31.0 8.0
13/24 13.0 24.0
16/39 16.0 39.0
35/4 35.0 4.0
27/7 27.0 7.0
7/15 7.0 15.0
17/23 17.0 23.0
6/18 6.0 18.0
11/11 11.0 11.0
4/35 4.0 35.0
11/29 11.0 29.0
18/10 18.0 10.0
2/18 2.0 18.0
31/15 31.0 15.0
30/31 30.0 31.0
5/29 5.0 29.0
36/22 36.0 22.0
24/1 24.0 1.0
15/6 15.0 6.0
1/4 1.0 4.0
31/34 31.0 34.0
7/17 7.0 17.0
4/17 4.0 17.0
35/24 35.0 24.0
