175 331
20/8 20.0 8.0
4/1 4.0 1.0
4/14 4.0 14.0
9/10 9.0 10.0
15/16 15.0 16.0
8/12 8.0 12.0
16/18 16.0 18.0
5/19 5.0 19.0
14/11 14.0 11.0
6/12 6.0 12.0
9/17 9.0 17.0
17/1 17.0 1.0
5/11 5.0 11.0
18/13 18.0 13.0
6/15 6.0 15.0
16/13 16.0 13.0
6/5 6.0 5.0
5/4 5.0 4.0
7/17 7.0 17.0
15/14 15.0 14.0
2/9 2.0 9.0
11/12 11.0 12.0
12/9 12.0 9.0
13/10 13.0 10.0
9/15 9.0 15.0
12/11 12.0 11.0
15/11 15.0 11.0
11/9 11.0 9.0
15/4 15.0 4.0
331
7/14 7/13
13/10 15/10
8/17 8/18
17/19 17/20
14/15 16/16
11/14 11/15
20/5 20/6
1/11 1/13
2/11 2/13
10/6 8/7
12/9 13/8
20/8 19/9
9/10 9/11
19/19 17/19
16/14 17/14
19/5 19/6
6/6 6/5
3/14 2/14
4/4 5/4
16/16 15/16
9/11 8/12
12/13 14/12
7/13 9/15
19/20 17/19
13/7 11/9
13/18 9/17
17/13 16/14
2/11 1/11
8/18 7/17
2/16 2/15
5/8 4/7
15/4 16/1
1/4 1/6
20/4 20/5
9/12 9/13
3/8 4/6
13/1 14/1
10/16 11/16
9/17 8/17
5/1 7/1
8/12 9/12
11/13 9/12
11/9 10/10
6/16 6/17
20/6 20/7
18/13 17/13
8/15 9/15
6/18 4/19
8/9 7/10
16/16 15/14
11/7 8/7
5/10 6/11
5/10 5/11
17/16 16/16
3/18 6/16
11/8 11/9
7/17 6/17
2/8 1/6
16/2 17/1
5/15 3/15
8/5 7/5
5/15 6/15
4/16 3/16
8/9 6/12
18/14 18/15
8/7 8/8
5/10 6/10
8/10 8/9
6/11 6/12
6/15 7/13
13/1 1/2
14/12 14/11
1/10 1/11
16/16 16/14
8/12 7/13
7/5 6/5
11/15 13/16
4/7 4/6
11/15 9/16
2/16 1/20
13/10 14/11
6/11 5/12
11/14 12/14
7/18 10/19
20/8 20/12
12/14 11/13
6/12 7/12
3/8 4/9
6/15 8/15
14/15 13/15
6/17 3/18
13/7 10/6
8/7 7/7
18/1 18/2
6/12 7/10
20/12 19/9
2/7 3/8
17/13 15/14
5/5 6/6
3/11 2/11
6/11 5/11
4/14 2/13
2/8 2/9
7/12 7/11
6/10 6/11
17/19 1/20
9/12 10/12
5/14 5/15
2/13 1/14
19/14 20/15
12/13 13/14
12/18 8/17
6/13 8/12
5/8 5/9
2/13 3/11
4/19 5/19
8/16 9/16
17/13 18/12
19/4 19/5
5/5 5/6
11/15 11/16
5/15 4/16
13/14 17/13
1/20 3/15
1/14 1/16
12/15 11/15
14/11 15/11
6/12 6/13
9/16 10/16
6/6 7/7
3/15 2/15
13/14 13/13
3/16 3/15
5/11 5/12
17/18 16/16
15/11 16/2
5/9 5/10
3/15 1/14
13/15 12/15
5/12 6/12
5/8 4/8
5/4 5/5
4/9 4/8
19/14 20/13
19/6 20/4
1/6 2/7
10/10 9/11
17/10 20/5
4/16 6/16
17/18 19/19
15/14 16/14
5/14 6/13
16/16 15/15
19/14 19/17
11/13 10/12
17/10 19/6
2/8 4/12
11/17 9/17
15/8 13/10
19/19 17/16
7/1 13/1
8/8 5/6
7/12 8/12
8/12 7/11
5/13 2/8
13/10 15/4
4/6 3/4
5/6 5/8
10/12 13/14
17/19 14/19
12/11 12/13
14/15 16/18
15/16 14/15
2/9 4/12
14/1 16/1
11/15 10/13
11/12 12/13
18/12 18/13
11/17 13/18
5/13 5/14
1/6 1/10
20/7 20/8
4/4 4/6
4/19 6/17
10/10 11/7
11/7 11/8
10/19 12/18
2/7 2/8
17/1 16/5
4/6 1/2
17/14 18/14
9/10 10/10
6/18 7/17
8/15 7/14
5/15 1/14
3/4 4/4
3/15 2/16
11/15 9/13
7/11 6/12
11/14 10/13
7/13 11/15
12/14 10/13
15/14 15/15
12/17 13/18
15/11 14/12
2/9 2/10
6/13 7/12
11/8 13/7
8/17 10/19
17/18 15/16
17/13 16/13
3/1 4/1
13/14 14/15
4/9 5/10
7/10 5/8
18/13 19/14
12/13 13/8
4/8 4/7
14/12 13/13
9/11 9/12
16/16 18/15
13/15 13/14
2/11 1/10
11/16 13/16
8/8 5/8
5/9 4/9
19/19 19/20
19/11 18/12
7/10 8/8
6/5 5/5
13/8 13/7
13/15 11/14
8/9 8/8
7/5 8/6
12/9 12/11
20/12 20/13
9/16 16/18
13/13 12/13
17/14 17/15
10/13 9/12
1/20 1/16
18/13 18/14
18/20 17/19
1/10 2/10
16/5 18/1
8/10 9/10
10/13 9/13
6/10 5/8
19/17 19/19
20/13 20/15
7/13 5/15
5/14 7/13
16/16 17/15
7/13 6/13
12/17 11/17
8/5 8/6
12/11 11/12
12/13 13/10
17/19 16/18
11/13 10/13
11/7 8/10
4/14 5/14
4/6 5/4
6/13 5/13
6/17 6/18
6/12 5/13
8/12 8/10
7/7 8/8
14/12 17/10
6/6 7/5
13/7 11/7
12/14 13/14
2/11 2/10
5/13 4/12
1/13 1/14
14/12 13/10
14/17 11/16
2/8 5/11
11/15 9/15
17/13 17/14
10/12 9/11
19/19 18/13
3/14 4/14
9/11 8/10
7/13 9/12
8/10 7/11
13/8 9/11
5/13 2/13
20/13 18/13
4/1 5/1
11/15 10/16
8/17 7/17
6/16 5/15
10/12 12/9
7/10 6/11
8/17 9/16
13/18 13/19
1/20 3/16
9/16 6/17
5/8 4/6
6/16 8/16
18/13 20/12
13/14 15/14
17/18 17/19
10/19 8/18
8/6 8/7
9/16 8/15
13/15 12/14
2/13 2/14
13/14 16/16
11/9 13/8
5/12 5/13
17/10 19/5
17/19 14/15
17/10 20/8
11/12 10/12
6/10 7/10
6/17 5/17
16/18 13/15
17/16 17/18
14/19 14/18
5/13 4/14
19/11 13/14
9/16 5/15
9/13 7/13
19/1 19/4
19/1 18/2
1/2 1/4
3/18 3/16
13/15 13/16
6/6 8/7
