1029 2688
16/18 16.0 18.0
28/22 28.0 22.0
12/1 12.0 1.0
30/14 30.0 14.0
20/9 20.0 9.0
25/26 25.0 26.0
8/12 8.0 12.0
28/26 28.0 26.0
8/8 8.0 8.0
25/8 25.0 8.0
19/22 19.0 22.0
20/29 20.0 29.0
24/20 24.0 20.0
37/1 37.0 1.0
19/2 19.0 2.0
37/9 37.0 9.0
7/29 7.0 29.0
24/19 24.0 19.0
2/4 2.0 4.0
13/20 13.0 20.0
14/17 14.0 17.0
34/29 34.0 29.0
38/14 38.0 14.0
6/6 6.0 6.0
22/17 22.0 17.0
11/20 11.0 20.0
19/24 19.0 24.0
21/12 21.0 12.0
10/17 10.0 17.0
32/25 32.0 25.0
15/26 15.0 26.0
26/12 26.0 12.0
3/27 3.0 27.0
13/26 13.0 26.0
7/1 7.0 1.0
40/22 40.0 22.0
33/8 33.0 8.0
14/15 14.0 15.0
14/7 14.0 7.0
33/17 33.0 17.0
1/27 1.0 27.0
9/4 9.0 4.0
11/17 11.0 17.0
5/23 5.0 23.0
17/2 17.0 2.0
25/18 25.0 18.0
28/12 28.0 12.0
5/4 5.0 4.0
18/8 18.0 8.0
26/2 26.0 2.0
28/9 28.0 9.0
29/23 29.0 23.0
15/1 15.0 1.0
25/21 25.0 21.0
19/11 19.0 11.0
34/22 34.0 22.0
20/23 20.0 23.0
7/9 7.0 9.0
17/12 17.0 12.0
17/25 17.0 25.0
15/13 15.0 13.0
31/7 31.0 7.0
33/30 33.0 30.0
38/1 38.0 1.0
38/22 38.0 22.0
9/29 9.0 29.0
38/7 38.0 7.0
38/11 38.0 11.0
39/3 39.0 3.0
26/3 26.0 3.0
16/27 16.0 27.0
11/11 11.0 11.0
31/19 31.0 19.0
18/23 18.0 23.0
24/7 24.0 7.0
24/30 24.0 30.0
29/20 29.0 20.0
31/22 31.0 22.0
10/11 10.0 11.0
1/30 1.0 30.0
15/18 15.0 18.0
12/19 12.0 19.0
38/3 38.0 3.0
14/3 14.0 3.0
6/2 6.0 2.0
29/18 29.0 18.0
38/8 38.0 8.0
4/13 4.0 13.0
1/20 1.0 20.0
22/11 22.0 11.0
38/16 38.0 16.0
20/8 20.0 8.0
13/3 13.0 3.0
40/23 40.0 23.0
4/1 4.0 1.0
11/18 11.0 18.0
2/30 2.0 30.0
33/4 33.0 4.0
5/11 5.0 11.0
27/13 27.0 13.0
35/19 35.0 19.0
17/14 17.0 14.0
13/12 13.0 12.0
9/7 9.0 7.0
34/12 34.0 12.0
13/28 13.0 28.0
20/22 20.0 22.0
36/23 36.0 23.0
22/20 22.0 20.0
9/19 9.0 19.0
24/9 24.0 9.0
21/20 21.0 20.0
21/25 21.0 25.0
11/28 11.0 28.0
12/30 12.0 30.0
6/14 6.0 14.0
8/2 8.0 2.0
29/12 29.0 12.0
2/15 2.0 15.0
12/4 12.0 4.0
16/29 16.0 29.0
36/26 36.0 26.0
2/23 2.0 23.0
34/8 34.0 8.0
17/8 17.0 8.0
2/10 2.0 10.0
2/16 2.0 16.0
7/14 7.0 14.0
7/7 7.0 7.0
40/6 40.0 6.0
35/1 35.0 1.0
3/9 3.0 9.0
15/3 15.0 3.0
24/24 24.0 24.0
28/6 28.0 6.0
29/22 29.0 22.0
39/24 39.0 24.0
21/30 21.0 30.0
38/10 38.0 10.0
13/13 13.0 13.0
7/17 7.0 17.0
11/16 11.0 16.0
38/2 38.0 2.0
14/29 14.0 29.0
18/22 18.0 22.0
30/3 30.0 3.0
35/20 35.0 20.0
6/4 6.0 4.0
15/12 15.0 12.0
29/24 29.0 24.0
37/16 37.0 16.0
35/28 35.0 28.0
25/16 25.0 16.0
7/5 7.0 5.0
7/30 7.0 30.0
13/4 13.0 4.0
7/28 7.0 28.0
16/2 16.0 2.0
38/19 38.0 19.0
7/27 7.0 27.0
40/18 40.0 18.0
13/27 13.0 27.0
19/12 19.0 12.0
26/13 26.0 13.0
2/19 2.0 19.0
19/8 19.0 8.0
35/21 35.0 21.0
24/25 24.0 25.0
27/12 27.0 12.0
36/27 36.0 27.0
40/8 40.0 8.0
24/17 24.0 17.0
10/30 10.0 30.0
21/14 21.0 14.0
7/18 7.0 18.0
9/28 9.0 28.0
9/21 9.0 21.0
33/7 33.0 7.0
13/1 13.0 1.0
1/9 1.0 9.0
4/4 4.0 4.0
12/27 12.0 27.0
36/22 36.0 22.0
9/10 9.0 10.0
21/16 21.0 16.0
39/19 39.0 19.0
8/6 8.0 6.0
11/14 11.0 14.0
7/8 7.0 8.0
36/5 36.0 5.0
19/25 19.0 25.0
31/25 31.0 25.0
18/24 18.0 24.0
7/16 7.0 16.0
28/3 28.0 3.0
33/2 33.0 2.0
32/24 32.0 24.0
23/3 23.0 3.0
39/17 39.0 17.0
31/2 31.0 2.0
23/7 23.0 7.0
34/10 34.0 10.0
25/15 25.0 15.0
39/29 39.0 29.0
1/22 1.0 22.0
2/25 2.0 25.0
13/6 13.0 6.0
6/17 6.0 17.0
34/14 34.0 14.0
34/7 34.0 7.0
38/23 38.0 23.0
13/5 13.0 5.0
22/15 22.0 15.0
17/3 17.0 3.0
40/12 40.0 12.0
22/23 22.0 23.0
23/22 23.0 22.0
15/19 15.0 19.0
32/21 32.0 21.0
22/12 22.0 12.0
15/9 15.0 9.0
19/19 19.0 19.0
37/23 37.0 23.0
33/5 33.0 5.0
36/21 36.0 21.0
38/13 38.0 13.0
15/16 15.0 16.0
29/17 29.0 17.0
7/4 7.0 4.0
20/20 20.0 20.0
31/8 31.0 8.0
21/3 21.0 3.0
40/13 40.0 13.0
38/6 38.0 6.0
39/13 39.0 13.0
36/14 36.0 14.0
19/26 19.0 26.0
22/27 22.0 27.0
3/21 3.0 21.0
28/21 28.0 21.0
26/1 26.0 1.0
3/8 3.0 8.0
18/30 18.0 30.0
27/19 27.0 19.0
39/15 39.0 15.0
32/29 32.0 29.0
3/16 3.0 16.0
5/12 5.0 12.0
5/7 5.0 7.0
10/13 10.0 13.0
3/22 3.0 22.0
11/25 11.0 25.0
29/29 29.0 29.0
9/27 9.0 27.0
35/24 35.0 24.0
36/25 36.0 25.0
8/17 8.0 17.0
30/15 30.0 15.0
25/2 25.0 2.0
37/28 37.0 28.0
40/5 40.0 5.0
9/12 9.0 12.0
35/22 35.0 22.0
35/7 35.0 7.0
35/16 35.0 16.0
40/17 40.0 17.0
26/22 26.0 22.0
26/21 26.0 21.0
31/21 31.0 21.0
10/28 10.0 28.0
31/23 31.0 23.0
40/15 40.0 15.0
37/14 37.0 14.0
26/30 26.0 30.0
33/9 33.0 9.0
16/5 16.0 5.0
37/26 37.0 26.0
27/26 27.0 26.0
15/25 15.0 25.0
10/3 10.0 3.0
31/30 31.0 30.0
1/11 1.0 11.0
5/16 5.0 16.0
36/2 36.0 2.0
37/30 37.0 30.0
28/16 28.0 16.0
12/3 12.0 3.0
28/8 28.0 8.0
22/29 22.0 29.0
34/3 34.0 3.0
6/16 6.0 16.0
12/20 12.0 20.0
29/27 29.0 27.0
18/16 18.0 16.0
30/8 30.0 8.0
6/19 6.0 19.0
39/7 39.0 7.0
24/18 24.0 18.0
9/26 9.0 26.0
26/8 26.0 8.0
25/20 25.0 20.0
11/13 11.0 13.0
3/14 3.0 14.0
6/8 6.0 8.0
21/21 21.0 21.0
39/25 39.0 25.0
28/1 28.0 1.0
6/28 6.0 28.0
20/11 20.0 11.0
16/3 16.0 3.0
8/27 8.0 27.0
13/14 13.0 14.0
30/24 30.0 24.0
3/26 3.0 26.0
20/15 20.0 15.0
28/2 28.0 2.0
1/7 1.0 7.0
4/21 4.0 21.0
12/10 12.0 10.0
20/2 20.0 2.0
15/17 15.0 17.0
27/6 27.0 6.0
31/24 31.0 24.0
4/14 4.0 14.0
36/19 36.0 19.0
1/19 1.0 19.0
27/9 27.0 9.0
6/30 6.0 30.0
5/13 5.0 13.0
22/22 22.0 22.0
40/11 40.0 11.0
40/14 40.0 14.0
24/8 24.0 8.0
8/11 8.0 11.0
19/14 19.0 14.0
5/22 5.0 22.0
15/11 15.0 11.0
19/20 19.0 20.0
34/19 34.0 19.0
1/28 1.0 28.0
14/11 14.0 11.0
4/2 4.0 2.0
21/11 21.0 11.0
5/2 5.0 2.0
27/10 27.0 10.0
14/14 14.0 14.0
19/28 19.0 28.0
16/30 16.0 30.0
25/23 25.0 23.0
27/3 27.0 3.0
24/27 24.0 27.0
2/5 2.0 5.0
2/20 2.0 20.0
8/30 8.0 30.0
19/3 19.0 3.0
4/8 4.0 8.0
20/4 20.0 4.0
30/10 30.0 10.0
10/8 10.0 8.0
18/12 18.0 12.0
35/23 35.0 23.0
19/10 19.0 10.0
30/26 30.0 26.0
37/13 37.0 13.0
39/1 39.0 1.0
9/22 9.0 22.0
23/8 23.0 8.0
29/28 29.0 28.0
34/20 34.0 20.0
9/1 9.0 1.0
17/19 17.0 19.0
27/20 27.0 20.0
11/2 11.0 2.0
2/8 2.0 8.0
18/26 18.0 26.0
23/15 23.0 15.0
34/23 34.0 23.0
33/27 33.0 27.0
18/18 18.0 18.0
27/14 27.0 14.0
17/15 17.0 15.0
6/22 6.0 22.0
5/18 5.0 18.0
33/24 33.0 24.0
36/16 36.0 16.0
29/8 29.0 8.0
40/19 40.0 19.0
19/1 19.0 1.0
29/19 29.0 19.0
10/4 10.0 4.0
33/12 33.0 12.0
2/21 2.0 21.0
34/4 34.0 4.0
25/9 25.0 9.0
6/15 6.0 15.0
3/29 3.0 29.0
9/20 9.0 20.0
18/28 18.0 28.0
17/11 17.0 11.0
34/9 34.0 9.0
8/18 8.0 18.0
33/18 33.0 18.0
22/26 22.0 26.0
9/30 9.0 30.0
21/15 21.0 15.0
14/2 14.0 2.0
10/5 10.0 5.0
14/12 14.0 12.0
22/8 22.0 8.0
24/14 24.0 14.0
11/5 11.0 5.0
32/26 32.0 26.0
40/9 40.0 9.0
28/25 28.0 25.0
31/12 31.0 12.0
40/24 40.0 24.0
5/19 5.0 19.0
32/18 32.0 18.0
32/8 32.0 8.0
14/28 14.0 28.0
29/13 29.0 13.0
33/20 33.0 20.0
28/27 28.0 27.0
33/13 33.0 13.0
19/17 19.0 17.0
21/8 21.0 8.0
28/10 28.0 10.0
25/4 25.0 4.0
39/11 39.0 11.0
4/5 4.0 5.0
6/12 6.0 12.0
5/3 5.0 3.0
10/20 10.0 20.0
10/22 10.0 22.0
31/28 31.0 28.0
39/27 39.0 27.0
34/18 34.0 18.0
37/2 37.0 2.0
39/6 39.0 6.0
35/15 35.0 15.0
37/25 37.0 25.0
4/19 4.0 19.0
22/2 22.0 2.0
14/18 14.0 18.0
25/22 25.0 22.0
13/25 13.0 25.0
29/14 29.0 14.0
40/26 40.0 26.0
6/18 6.0 18.0
27/17 27.0 17.0
31/26 31.0 26.0
37/10 37.0 10.0
10/21 10.0 21.0
31/17 31.0 17.0
29/7 29.0 7.0
5/9 5.0 9.0
11/9 11.0 9.0
36/20 36.0 20.0
8/5 8.0 5.0
22/10 22.0 10.0
24/26 24.0 26.0
34/11 34.0 11.0
22/25 22.0 25.0
38/9 38.0 9.0
9/5 9.0 5.0
39/28 39.0 28.0
13/2 13.0 2.0
13/10 13.0 10.0
3/12 3.0 12.0
5/20 5.0 20.0
25/29 25.0 29.0
26/9 26.0 9.0
13/9 13.0 9.0
6/5 6.0 5.0
8/21 8.0 21.0
20/18 20.0 18.0
22/13 22.0 13.0
5/5 5.0 5.0
22/28 22.0 28.0
3/1 3.0 1.0
25/7 25.0 7.0
16/16 16.0 16.0
16/13 16.0 13.0
8/19 8.0 19.0
3/11 3.0 11.0
23/18 23.0 18.0
23/14 23.0 14.0
17/27 17.0 27.0
13/15 13.0 15.0
34/13 34.0 13.0
15/24 15.0 24.0
29/30 29.0 30.0
34/17 34.0 17.0
30/27 30.0 27.0
2/13 2.0 13.0
3/18 3.0 18.0
5/10 5.0 10.0
37/17 37.0 17.0
38/21 38.0 21.0
30/12 30.0 12.0
19/13 19.0 13.0
20/26 20.0 26.0
33/29 33.0 29.0
16/4 16.0 4.0
12/9 12.0 9.0
30/30 30.0 30.0
32/20 32.0 20.0
1/10 1.0 10.0
17/16 17.0 16.0
20/27 20.0 27.0
13/16 13.0 16.0
27/8 27.0 8.0
39/9 39.0 9.0
6/3 6.0 3.0
7/13 7.0 13.0
16/23 16.0 23.0
17/30 17.0 30.0
4/15 4.0 15.0
24/11 24.0 11.0
30/21 30.0 21.0
35/8 35.0 8.0
12/17 12.0 17.0
25/3 25.0 3.0
11/26 11.0 26.0
19/23 19.0 23.0
31/6 31.0 6.0
1/8 1.0 8.0
11/3 11.0 3.0
8/14 8.0 14.0
36/11 36.0 11.0
35/6 35.0 6.0
19/4 19.0 4.0
36/24 36.0 24.0
7/21 7.0 21.0
40/3 40.0 3.0
3/28 3.0 28.0
35/11 35.0 11.0
32/30 32.0 30.0
19/21 19.0 21.0
11/27 11.0 27.0
15/6 15.0 6.0
8/20 8.0 20.0
39/18 39.0 18.0
38/24 38.0 24.0
28/28 28.0 28.0
14/25 14.0 25.0
37/27 37.0 27.0
31/27 31.0 27.0
35/9 35.0 9.0
38/29 38.0 29.0
10/27 10.0 27.0
22/24 22.0 24.0
4/10 4.0 10.0
37/22 37.0 22.0
40/10 40.0 10.0
16/12 16.0 12.0
35/30 35.0 30.0
24/1 24.0 1.0
40/1 40.0 1.0
14/6 14.0 6.0
35/10 35.0 10.0
1/16 1.0 16.0
10/29 10.0 29.0
11/1 11.0 1.0
1/25 1.0 25.0
7/19 7.0 19.0
8/22 8.0 22.0
31/3 31.0 3.0
30/16 30.0 16.0
28/17 28.0 17.0
26/10 26.0 10.0
40/21 40.0 21.0
7/6 7.0 6.0
18/27 18.0 27.0
18/20 18.0 20.0
30/20 30.0 20.0
15/4 15.0 4.0
31/29 31.0 29.0
23/12 23.0 12.0
32/11 32.0 11.0
34/1 34.0 1.0
19/18 19.0 18.0
7/2 7.0 2.0
27/25 27.0 25.0
34/2 34.0 2.0
7/12 7.0 12.0
11/15 11.0 15.0
34/26 34.0 26.0
15/14 15.0 14.0
22/9 22.0 9.0
4/27 4.0 27.0
8/7 8.0 7.0
37/19 37.0 19.0
9/17 9.0 17.0
13/8 13.0 8.0
23/16 23.0 16.0
22/14 22.0 14.0
30/6 30.0 6.0
14/13 14.0 13.0
15/10 15.0 10.0
16/11 16.0 11.0
21/2 21.0 2.0
17/28 17.0 28.0
31/11 31.0 11.0
32/28 32.0 28.0
7/20 7.0 20.0
21/29 21.0 29.0
34/25 34.0 25.0
5/27 5.0 27.0
17/26 17.0 26.0
38/25 38.0 25.0
25/30 25.0 30.0
27/24 27.0 24.0
5/14 5.0 14.0
18/4 18.0 4.0
26/19 26.0 19.0
32/17 32.0 17.0
16/22 16.0 22.0
23/27 23.0 27.0
23/23 23.0 23.0
32/5 32.0 5.0
12/7 12.0 7.0
9/3 9.0 3.0
13/11 13.0 11.0
10/18 10.0 18.0
18/2 18.0 2.0
33/15 33.0 15.0
28/18 28.0 18.0
20/30 20.0 30.0
20/14 20.0 14.0
22/30 22.0 30.0
40/16 40.0 16.0
1/17 1.0 17.0
21/27 21.0 27.0
16/25 16.0 25.0
22/1 22.0 1.0
36/18 36.0 18.0
40/2 40.0 2.0
36/9 36.0 9.0
20/13 20.0 13.0
4/28 4.0 28.0
31/9 31.0 9.0
32/14 32.0 14.0
26/29 26.0 29.0
12/6 12.0 6.0
15/20 15.0 20.0
24/22 24.0 22.0
18/15 18.0 15.0
3/15 3.0 15.0
39/21 39.0 21.0
16/8 16.0 8.0
32/15 32.0 15.0
1/15 1.0 15.0
31/20 31.0 20.0
18/14 18.0 14.0
33/10 33.0 10.0
36/3 36.0 3.0
30/29 30.0 29.0
35/4 35.0 4.0
11/4 11.0 4.0
36/28 36.0 28.0
26/14 26.0 14.0
18/11 18.0 11.0
23/21 23.0 21.0
16/10 16.0 10.0
35/29 35.0 29.0
15/27 15.0 27.0
17/18 17.0 18.0
26/17 26.0 17.0
27/21 27.0 21.0
36/8 36.0 8.0
4/20 4.0 20.0
22/3 22.0 3.0
7/10 7.0 10.0
14/24 14.0 24.0
15/28 15.0 28.0
4/24 4.0 24.0
8/9 8.0 9.0
25/1 25.0 1.0
35/18 35.0 18.0
14/8 14.0 8.0
18/21 18.0 21.0
26/23 26.0 23.0
21/13 21.0 13.0
39/20 39.0 20.0
8/10 8.0 10.0
13/17 13.0 17.0
31/4 31.0 4.0
1/18 1.0 18.0
37/15 37.0 15.0
9/16 9.0 16.0
32/2 32.0 2.0
20/24 20.0 24.0
19/16 19.0 16.0
12/11 12.0 11.0
33/23 33.0 23.0
25/17 25.0 17.0
12/25 12.0 25.0
26/16 26.0 16.0
35/2 35.0 2.0
12/18 12.0 18.0
39/12 39.0 12.0
37/24 37.0 24.0
37/20 37.0 20.0
36/4 36.0 4.0
11/21 11.0 21.0
2/18 2.0 18.0
4/16 4.0 16.0
30/23 30.0 23.0
35/26 35.0 26.0
31/1 31.0 1.0
38/26 38.0 26.0
2/28 2.0 28.0
23/17 23.0 17.0
23/30 23.0 30.0
2/11 2.0 11.0
4/17 4.0 17.0
6/20 6.0 20.0
12/13 12.0 13.0
23/19 23.0 19.0
29/9 29.0 9.0
28/23 28.0 23.0
14/27 14.0 27.0
36/30 36.0 30.0
14/10 14.0 10.0
3/23 3.0 23.0
17/23 17.0 23.0
24/23 24.0 23.0
12/21 12.0 21.0
20/19 20.0 19.0
17/10 17.0 10.0
18/13 18.0 13.0
1/13 1.0 13.0
5/15 5.0 15.0
18/1 18.0 1.0
31/13 31.0 13.0
3/2 3.0 2.0
21/10 21.0 10.0
29/11 29.0 11.0
12/15 12.0 15.0
20/28 20.0 28.0
2/22 2.0 22.0
21/17 21.0 17.0
30/11 30.0 11.0
20/25 20.0 25.0
32/4 32.0 4.0
2/17 2.0 17.0
13/7 13.0 7.0
17/21 17.0 21.0
18/3 18.0 3.0
2688
30/24 31/25
31/4 32/3
24/10 25/9
37/8 34/10
16/8 17/8
33/8 32/9
25/21 26/21
34/20 35/20
24/24 25/23
39/12 39/13
12/18 11/17
9/17 9/16
31/6 37/5
6/30 6/29
25/8 28/10
11/1 12/1
13/20 11/21
32/7 32/8
11/13 9/12
15/14 12/13
34/17 35/17
21/9 18/8
24/16 23/16
12/18 12/19
22/12 22/13
22/20 21/21
10/8 10/9
5/22 6/21
34/16 34/15
6/7 5/5
6/11 4/10
21/27 21/25
30/21 31/23
34/15 33/16
29/17 25/20
39/27 39/28
31/10 31/9
30/17 30/16
31/2 26/1
26/12 23/13
26/3 25/2
31/16 31/15
11/21 12/21
26/10 28/11
1/6 3/7
5/19 4/22
33/4 28/6
34/26 37/27
1/15 1/16
35/16 34/15
27/30 26/30
5/13 5/14
14/8 13/7
7/1 18/3
28/10 27/10
6/12 6/11
28/15 27/17
13/27 12/27
25/13 24/14
31/20 30/19
17/17 18/18
37/19 38/21
8/10 7/10
6/23 10/22
20/25 19/24
31/26 32/27
18/19 21/18
37/26 36/26
10/28 3/29
6/6 5/5
17/19 18/19
1/19 5/18
31/30 30/30
10/4 8/5
3/29 4/28
7/4 2/2
17/15 17/16
14/19 15/19
27/11 29/12
24/12 24/11
6/18 7/17
15/13 16/14
38/16 38/14
19/25 20/25
21/14 19/15
35/17 36/18
3/22 3/21
36/20 36/19
38/24 38/23
21/24 21/23
6/20 5/21
6/21 6/22
35/10 34/11
7/5 7/6
22/22 22/23
7/1 9/1
33/10 31/11
4/24 2/25
11/8 11/7
2/10 1/9
17/28 15/28
27/12 23/13
6/7 7/8
35/29 30/20
2/11 3/12
19/24 20/23
17/25 18/25
40/19 40/20
38/7 40/6
30/27 31/28
18/23 18/22
13/2 21/3
33/9 32/9
1/25 1/27
15/24 16/23
6/13 7/13
4/29 5/29
16/15 13/16
35/13 34/13
1/16 1/17
28/16 28/15
38/10 39/12
37/27 39/29
29/9 28/10
15/8 15/9
3/7 4/8
9/10 10/11
23/3 24/3
36/16 35/16
21/8 20/8
10/19 8/20
6/5 7/8
33/11 34/12
26/23 29/24
20/26 20/25
21/16 20/15
15/12 12/13
5/10 6/11
5/27 7/28
23/24 24/25
17/30 18/30
37/3 38/3
9/6 10/6
15/27 14/27
26/10 25/10
21/14 22/14
13/28 11/29
22/15 21/14
18/21 19/20
15/25 14/26
11/8 10/6
14/6 15/5
21/3 17/4
15/15 16/14
2/11 3/11
25/20 24/20
2/13 3/12
12/27 13/26
40/20 38/19
1/24 1/25
29/12 28/12
6/11 6/10
31/7 32/7
34/13 33/13
28/22 28/23
31/12 32/11
2/8 3/10
39/14 40/16
12/29 13/29
8/18 10/19
18/4 13/5
14/19 16/18
2/16 1/17
3/26 2/27
16/2 17/2
29/27 29/28
5/12 6/12
14/3 15/3
24/20 23/20
12/13 13/14
11/30 12/30
8/12 9/16
9/7 8/6
31/21 31/20
31/26 29/25
18/28 19/29
25/22 26/22
6/19 6/20
12/10 14/11
8/4 8/5
37/28 37/29
16/9 15/9
2/13 3/13
6/20 5/22
26/14 26/15
37/25 36/24
32/18 29/19
38/23 37/22
15/25 16/25
29/12 27/13
27/8 26/8
27/19 28/18
6/16 6/15
8/19 8/18
