11467 29342
27/65 27.0 65.0
18/5 18.0 5.0
14/65 14.0 65.0
18/17 18.0 17.0
25/47 25.0 47.0
33/88 33.0 88.0
73/74 73.0 74.0
31/62 31.0 62.0
12/41 12.0 41.0
33/47 33.0 47.0
84/94 84.0 94.0
24/46 24.0 46.0
73/96 73.0 96.0
91/56 91.0 56.0
58/75 58.0 75.0
64/47 64.0 47.0
42/97 42.0 97.0
82/84 82.0 84.0
57/52 57.0 52.0
4/101 4.0 101.0
27/90 27.0 90.0
37/107 37.0 107.0
96/56 96.0 56.0
14/54 14.0 54.0
80/2 80.0 2.0
51/97 51.0 97.0
24/80 24.0 80.0
71/93 71.0 93.0
80/16 80.0 16.0
6/95 6.0 95.0
13/12 13.0 12.0
47/87 47.0 87.0
79/13 79.0 13.0
78/12 78.0 12.0
82/97 82.0 97.0
9/8 9.0 8.0
5/29 5.0 29.0
27/98 27.0 98.0
49/70 49.0 70.0
93/88 93.0 88.0
59/94 59.0 94.0
80/43 80.0 43.0
90/89 90.0 89.0
83/55 83.0 55.0
35/85 35.0 85.0
19/101 19.0 101.0
21/57 21.0 57.0
67/34 67.0 34.0
107/2 107.0 2.0
85/31 85.0 31.0
103/87 103.0 87.0
44/32 44.0 32.0
72/79 72.0 79.0
37/56 37.0 56.0
67/25 67.0 25.0
105/15 105.0 15.0
28/13 28.0 13.0
3/96 3.0 96.0
22/24 22.0 24.0
84/10 84.0 10.0
11/24 11.0 24.0
55/51 55.0 51.0
55/31 55.0 31.0
57/55 57.0 55.0
36/34 36.0 34.0
34/21 34.0 21.0
42/111 42.0 111.0
8/35 8.0 35.0
7/105 7.0 105.0
46/93 46.0 93.0
110/57 110.0 57.0
74/88 74.0 88.0
42/41 42.0 41.0
65/83 65.0 83.0
46/105 46.0 105.0
85/87 85.0 87.0
21/61 21.0 61.0
47/34 47.0 34.0
11/103 11.0 103.0
29/37 29.0 37.0
67/29 67.0 29.0
69/38 69.0 38.0
35/50 35.0 50.0
67/24 67.0 24.0
84/82 84.0 82.0
44/47 44.0 47.0
37/38 37.0 38.0
84/9 84.0 9.0
17/90 17.0 90.0
84/69 84.0 69.0
92/87 92.0 87.0
84/91 84.0 91.0
48/47 48.0 47.0
24/23 24.0 23.0
81/23 81.0 23.0
8/111 8.0 111.0
38/55 38.0 55.0
81/27 81.0 27.0
62/44 62.0 44.0
95/98 95.0 98.0
66/44 66.0 44.0
94/111 94.0 111.0
13/109 13.0 109.0
97/39 97.0 39.0
26/42 26.0 42.0
29/80 29.0 80.0
13/13 13.0 13.0
110/84 110.0 84.0
14/88 14.0 88.0
71/47 71.0 47.0
43/35 43.0 35.0
87/79 87.0 79.0
61/71 61.0 71.0
66/62 66.0 62.0
38/25 38.0 25.0
99/1 99.0 1.0
34/42 34.0 42.0
60/44 60.0 44.0
102/89 102.0 89.0
14/99 14.0 99.0
23/15 23.0 15.0
18/102 18.0 102.0
48/5 48.0 5.0
28/94 28.0 94.0
71/31 71.0 31.0
54/72 54.0 72.0
94/17 94.0 17.0
27/74 27.0 74.0
29/71 29.0 71.0
53/39 53.0 39.0
73/103 73.0 103.0
82/51 82.0 51.0
33/6 33.0 6.0
76/105 76.0 105.0
101/32 101.0 32.0
39/76 39.0 76.0
17/14 17.0 14.0
32/107 32.0 107.0
80/22 80.0 22.0
80/25 80.0 25.0
91/34 91.0 34.0
58/65 58.0 65.0
45/57 45.0 57.0
1/76 1.0 76.0
94/27 94.0 27.0
4/9 4.0 9.0
39/78 39.0 78.0
73/52 73.0 52.0
100/58 100.0 58.0
9/80 9.0 80.0
108/60 108.0 60.0
94/96 94.0 96.0
24/64 24.0 64.0
57/49 57.0 49.0
111/101 111.0 101.0
1/75 1.0 75.0
32/111 32.0 111.0
110/97 110.0 97.0
80/68 80.0 68.0
68/30 68.0 30.0
89/14 89.0 14.0
84/12 84.0 12.0
81/69 81.0 69.0
72/107 72.0 107.0
59/15 59.0 15.0
5/79 5.0 79.0
19/59 19.0 59.0
54/57 54.0 57.0
54/23 54.0 23.0
111/84 111.0 84.0
32/64 32.0 64.0
90/103 90.0 103.0
43/78 43.0 78.0
53/77 53.0 77.0
103/62 103.0 62.0
66/104 66.0 104.0
44/111 44.0 111.0
43/22 43.0 22.0
96/103 96.0 103.0
36/83 36.0 83.0
106/61 106.0 61.0
50/108 50.0 108.0
29/56 29.0 56.0
62/71 62.0 71.0
73/76 73.0 76.0
91/33 91.0 33.0
103/89 103.0 89.0
15/44 15.0 44.0
62/19 62.0 19.0
18/23 18.0 23.0
21/56 21.0 56.0
61/21 61.0 21.0
96/96 96.0 96.0
107/85 107.0 85.0
38/93 38.0 93.0
31/10 31.0 10.0
6/66 6.0 66.0
67/51 67.0 51.0
24/107 24.0 107.0
22/97 22.0 97.0
31/19 31.0 19.0
31/82 31.0 82.0
12/51 12.0 51.0
31/18 31.0 18.0
59/86 59.0 86.0
91/24 91.0 24.0
1/66 1.0 66.0
10/22 10.0 22.0
37/59 37.0 59.0
41/110 41.0 110.0
24/40 24.0 40.0
43/81 43.0 81.0
10/104 10.0 104.0
70/54 70.0 54.0
25/104 25.0 104.0
8/74 8.0 74.0
1/21 1.0 21.0
60/52 60.0 52.0
87/88 87.0 88.0
101/58 101.0 58.0
72/81 72.0 81.0
41/111 41.0 111.0
83/2 83.0 2.0
103/78 103.0 78.0
63/51 63.0 51.0
79/107 79.0 107.0
18/47 18.0 47.0
17/100 17.0 100.0
96/38 96.0 38.0
19/29 19.0 29.0
61/28 61.0 28.0
63/67 63.0 67.0
87/25 87.0 25.0
93/94 93.0 94.0
88/79 88.0 79.0
24/39 24.0 39.0
44/99 44.0 99.0
76/42 76.0 42.0
22/76 22.0 76.0
37/53 37.0 53.0
19/107 19.0 107.0
107/100 107.0 100.0
15/11 15.0 11.0
62/60 62.0 60.0
86/86 86.0 86.0
7/66 7.0 66.0
18/63 18.0 63.0
84/90 84.0 90.0
20/33 20.0 33.0
33/26 33.0 26.0
70/92 70.0 92.0
3/70 3.0 70.0
65/59 65.0 59.0
95/32 95.0 32.0
11/89 11.0 89.0
84/21 84.0 21.0
61/58 61.0 58.0
62/109 62.0 109.0
77/54 77.0 54.0
79/67 79.0 67.0
33/31 33.0 31.0
102/16 102.0 16.0
25/69 25.0 69.0
57/56 57.0 56.0
58/97 58.0 97.0
34/48 34.0 48.0
16/31 16.0 31.0
36/39 36.0 39.0
48/60 48.0 60.0
97/18 97.0 18.0
67/8 67.0 8.0
109/9 109.0 9.0
109/75 109.0 75.0
72/32 72.0 32.0
54/39 54.0 39.0
60/49 60.0 49.0
22/64 22.0 64.0
59/49 59.0 49.0
102/101 102.0 101.0
26/58 26.0 58.0
28/57 28.0 57.0
45/51 45.0 51.0
90/9 90.0 9.0
65/48 65.0 48.0
101/62 101.0 62.0
49/69 49.0 69.0
13/4 13.0 4.0
20/18 20.0 18.0
53/60 53.0 60.0
62/32 62.0 32.0
26/11 26.0 11.0
85/41 85.0 41.0
81/55 81.0 55.0
16/110 16.0 110.0
75/110 75.0 110.0
24/74 24.0 74.0
83/85 83.0 85.0
42/21 42.0 21.0
84/24 84.0 24.0
66/38 66.0 38.0
64/1 64.0 1.0
82/24 82.0 24.0
48/55 48.0 55.0
48/42 48.0 42.0
11/20 11.0 20.0
57/1 57.0 1.0
59/1 59.0 1.0
59/107 59.0 107.0
68/18 68.0 18.0
40/78 40.0 78.0
68/70 68.0 70.0
46/73 46.0 73.0
6/83 6.0 83.0
83/61 83.0 61.0
22/2 22.0 2.0
79/10 79.0 10.0
51/11 51.0 11.0
84/76 84.0 76.0
91/9 91.0 9.0
91/91 91.0 91.0
24/7 24.0 7.0
44/108 44.0 108.0
52/104 52.0 104.0
3/26 3.0 26.0
18/86 18.0 86.0
71/26 71.0 26.0
66/8 66.0 8.0
19/65 19.0 65.0
28/84 28.0 84.0
61/34 61.0 34.0
74/61 74.0 61.0
3/20 3.0 20.0
91/110 91.0 110.0
12/60 12.0 60.0
21/76 21.0 76.0
108/65 108.0 65.0
49/89 49.0 89.0
13/78 13.0 78.0
4/15 4.0 15.0
110/62 110.0 62.0
33/64 33.0 64.0
1/30 1.0 30.0
10/85 10.0 85.0
34/82 34.0 82.0
35/89 35.0 89.0
81/59 81.0 59.0
71/109 71.0 109.0
93/52 93.0 52.0
77/42 77.0 42.0
20/49 20.0 49.0
57/87 57.0 87.0
107/23 107.0 23.0
68/103 68.0 103.0
14/8 14.0 8.0
13/102 13.0 102.0
101/60 101.0 60.0
79/63 79.0 63.0
27/77 27.0 77.0
67/87 67.0 87.0
30/43 30.0 43.0
61/1 61.0 1.0
94/64 94.0 64.0
3/65 3.0 65.0
41/86 41.0 86.0
82/27 82.0 27.0
60/104 60.0 104.0
67/42 67.0 42.0
89/85 89.0 85.0
50/79 50.0 79.0
79/5 79.0 5.0
88/94 88.0 94.0
79/34 79.0 34.0
54/78 54.0 78.0
50/76 50.0 76.0
21/50 21.0 50.0
84/17 84.0 17.0
105/37 105.0 37.0
60/103 60.0 103.0
104/21 104.0 21.0
8/19 8.0 19.0
26/44 26.0 44.0
109/21 109.0 21.0
59/14 59.0 14.0
60/20 60.0 20.0
53/58 53.0 58.0
37/64 37.0 64.0
10/100 10.0 100.0
10/25 10.0 25.0
20/36 20.0 36.0
54/77 54.0 77.0
66/4 66.0 4.0
99/32 99.0 32.0
20/56 20.0 56.0
81/9 81.0 9.0
50/105 50.0 105.0
103/21 103.0 21.0
12/64 12.0 64.0
88/74 88.0 74.0
94/36 94.0 36.0
58/5 58.0 5.0
46/43 46.0 43.0
111/98 111.0 98.0
25/17 25.0 17.0
96/44 96.0 44.0
61/53 61.0 53.0
23/48 23.0 48.0
67/11 67.0 11.0
10/101 10.0 101.0
108/29 108.0 29.0
110/60 110.0 60.0
75/50 75.0 50.0
100/6 100.0 6.0
28/25 28.0 25.0
85/76 85.0 76.0
40/92 40.0 92.0
78/78 78.0 78.0
18/111 18.0 111.0
87/58 87.0 58.0
7/97 7.0 97.0
32/26 32.0 26.0
83/11 83.0 11.0
8/8 8.0 8.0
81/40 81.0 40.0
106/77 106.0 77.0
97/30 97.0 30.0
64/34 64.0 34.0
58/23 58.0 23.0
16/44 16.0 44.0
110/14 110.0 14.0
35/38 35.0 38.0
57/31 57.0 31.0
92/58 92.0 58.0
11/31 11.0 31.0
105/57 105.0 57.0
75/92 75.0 92.0
4/63 4.0 63.0
17/67 17.0 67.0
9/90 9.0 90.0
16/3 16.0 3.0
106/98 106.0 98.0
94/29 94.0 29.0
31/56 31.0 56.0
90/33 90.0 33.0
99/30 99.0 30.0
107/99 107.0 99.0
28/3 28.0 3.0
75/88 75.0 88.0
31/40 31.0 40.0
75/21 75.0 21.0
89/19 89.0 19.0
77/37 77.0 37.0
37/90 37.0 90.0
5/40 5.0 40.0
19/19 19.0 19.0
88/76 88.0 76.0
6/20 6.0 20.0
68/80 68.0 80.0
91/53 91.0 53.0
77/59 77.0 59.0
106/57 106.0 57.0
39/53 39.0 53.0
66/53 66.0 53.0
78/60 78.0 60.0
6/2 6.0 2.0
29/15 29.0 15.0
23/73 23.0 73.0
81/53 81.0 53.0
100/95 100.0 95.0
103/95 103.0 95.0
37/48 37.0 48.0
41/79 41.0 79.0
51/63 51.0 63.0
88/88 88.0 88.0
61/77 61.0 77.0
5/74 5.0 74.0
97/36 97.0 36.0
46/13 46.0 13.0
71/43 71.0 43.0
110/8 110.0 8.0
37/45 37.0 45.0
85/16 85.0 16.0
82/109 82.0 109.0
38/18 38.0 18.0
39/9 39.0 9.0
64/104 64.0 104.0
10/27 10.0 27.0
72/74 72.0 74.0
107/61 107.0 61.0
84/55 84.0 55.0
84/65 84.0 65.0
102/7 102.0 7.0
45/70 45.0 70.0
96/79 96.0 79.0
63/33 63.0 33.0
38/108 38.0 108.0
94/106 94.0 106.0
77/75 77.0 75.0
110/102 110.0 102.0
32/59 32.0 59.0
5/86 5.0 86.0
70/102 70.0 102.0
102/6 102.0 6.0
43/80 43.0 80.0
75/111 75.0 111.0
49/83 49.0 83.0
82/16 82.0 16.0
93/3 93.0 3.0
31/6 31.0 6.0
93/93 93.0 93.0
100/32 100.0 32.0
63/37 63.0 37.0
27/86 27.0 86.0
96/5 96.0 5.0
56/83 56.0 83.0
88/86 88.0 86.0
74/36 74.0 36.0
76/86 76.0 86.0
109/86 109.0 86.0
88/89 88.0 89.0
18/107 18.0 107.0
43/93 43.0 93.0
6/29 6.0 29.0
32/100 32.0 100.0
59/68 59.0 68.0
29/103 29.0 103.0
51/78 51.0 78.0
32/58 32.0 58.0
39/96 39.0 96.0
6/3 6.0 3.0
27/40 27.0 40.0
110/101 110.0 101.0
95/97 95.0 97.0
2/9 2.0 9.0
92/9 92.0 9.0
110/95 110.0 95.0
9/88 9.0 88.0
77/84 77.0 84.0
2/36 2.0 36.0
38/73 38.0 73.0
103/55 103.0 55.0
72/60 72.0 60.0
14/107 14.0 107.0
9/60 9.0 60.0
40/49 40.0 49.0
42/74 42.0 74.0
18/95 18.0 95.0
20/31 20.0 31.0
74/85 74.0 85.0
73/5 73.0 5.0
79/50 79.0 50.0
105/94 105.0 94.0
46/107 46.0 107.0
98/38 98.0 38.0
73/19 73.0 19.0
13/90 13.0 90.0
62/46 62.0 46.0
6/22 6.0 22.0
109/22 109.0 22.0
16/59 16.0 59.0
56/74 56.0 74.0
74/28 74.0 28.0
35/44 35.0 44.0
67/86 67.0 86.0
97/71 97.0 71.0
90/11 90.0 11.0
80/111 80.0 111.0
65/66 65.0 66.0
2/66 2.0 66.0
22/45 22.0 45.0
91/74 91.0 74.0
26/13 26.0 13.0
63/87 63.0 87.0
81/48 81.0 48.0
89/93 89.0 93.0
74/81 74.0 81.0
11/96 11.0 96.0
16/42 16.0 42.0
69/47 69.0 47.0
78/27 78.0 27.0
48/23 48.0 23.0
75/28 75.0 28.0
95/60 95.0 60.0
44/5 44.0 5.0
42/56 42.0 56.0
18/9 18.0 9.0
70/99 70.0 99.0
68/21 68.0 21.0
14/79 14.0 79.0
54/26 54.0 26.0
92/81 92.0 81.0
89/21 89.0 21.0
48/99 48.0 99.0
19/45 19.0 45.0
90/1 90.0 1.0
91/96 91.0 96.0
23/39 23.0 39.0
92/110 92.0 110.0
69/100 69.0 100.0
51/89 51.0 89.0
84/36 84.0 36.0
23/43 23.0 43.0
76/56 76.0 56.0
81/86 81.0 86.0
6/59 6.0 59.0
26/71 26.0 71.0
56/77 56.0 77.0
65/69 65.0 69.0
4/42 4.0 42.0
33/90 33.0 90.0
49/82 49.0 82.0
73/48 73.0 48.0
84/32 84.0 32.0
1/97 1.0 97.0
59/34 59.0 34.0
63/93 63.0 93.0
87/106 87.0 106.0
94/32 94.0 32.0
57/34 57.0 34.0
97/2 97.0 2.0
11/9 11.0 9.0
23/2 23.0 2.0
57/35 57.0 35.0
90/110 90.0 110.0
51/21 51.0 21.0
103/9 103.0 9.0
1/55 1.0 55.0
110/17 110.0 17.0
57/21 57.0 21.0
13/96 13.0 96.0
5/100 5.0 100.0
76/26 76.0 26.0
97/84 97.0 84.0
31/31 31.0 31.0
67/36 67.0 36.0
20/91 20.0 91.0
77/95 77.0 95.0
18/24 18.0 24.0
55/62 55.0 62.0
14/7 14.0 7.0
88/30 88.0 30.0
111/20 111.0 20.0
6/53 6.0 53.0
91/70 91.0 70.0
11/42 11.0 42.0
19/46 19.0 46.0
111/86 111.0 86.0
58/32 58.0 32.0
86/111 86.0 111.0
30/2 30.0 2.0
82/22 82.0 22.0
70/73 70.0 73.0
12/57 12.0 57.0
85/33 85.0 33.0
7/110 7.0 110.0
107/96 107.0 96.0
106/94 106.0 94.0
21/20 21.0 20.0
111/18 111.0 18.0
12/72 12.0 72.0
48/50 48.0 50.0
17/22 17.0 22.0
6/110 6.0 110.0
33/39 33.0 39.0
7/9 7.0 9.0
106/73 106.0 73.0
104/17 104.0 17.0
50/67 50.0 67.0
79/7 79.0 7.0
111/50 111.0 50.0
19/22 19.0 22.0
36/62 36.0 62.0
44/30 44.0 30.0
50/19 50.0 19.0
74/27 74.0 27.0
94/63 94.0 63.0
94/62 94.0 62.0
80/41 80.0 41.0
86/6 86.0 6.0
111/58 111.0 58.0
39/46 39.0 46.0
43/36 43.0 36.0
64/67 64.0 67.0
12/104 12.0 104.0
96/64 96.0 64.0
95/108 95.0 108.0
35/37 35.0 37.0
78/72 78.0 72.0
99/47 99.0 47.0
96/105 96.0 105.0
56/70 56.0 70.0
51/38 51.0 38.0
76/43 76.0 43.0
49/33 49.0 33.0
65/64 65.0 64.0
26/47 26.0 47.0
31/67 31.0 67.0
88/6 88.0 6.0
25/86 25.0 86.0
7/101 7.0 101.0
97/67 97.0 67.0
19/103 19.0 103.0
88/103 88.0 103.0
82/26 82.0 26.0
13/15 13.0 15.0
56/88 56.0 88.0
106/90 106.0 90.0
91/98 91.0 98.0
20/55 20.0 55.0
24/71 24.0 71.0
5/60 5.0 60.0
18/74 18.0 74.0
65/51 65.0 51.0
78/56 78.0 56.0
87/60 87.0 60.0
65/44 65.0 44.0
14/11 14.0 11.0
109/25 109.0 25.0
52/89 52.0 89.0
36/2 36.0 2.0
81/68 81.0 68.0
90/15 90.0 15.0
103/6 103.0 6.0
74/24 74.0 24.0
62/37 62.0 37.0
94/23 94.0 23.0
49/91 49.0 91.0
92/54 92.0 54.0
51/55 51.0 55.0
59/54 59.0 54.0
17/105 17.0 105.0
19/2 19.0 2.0
54/37 54.0 37.0
25/99 25.0 99.0
95/67 95.0 67.0
99/66 99.0 66.0
47/17 47.0 17.0
84/81 84.0 81.0
74/101 74.0 101.0
94/15 94.0 15.0
28/58 28.0 58.0
66/75 66.0 75.0
81/89 81.0 89.0
90/92 90.0 92.0
111/27 111.0 27.0
56/81 56.0 81.0
71/75 71.0 75.0
5/85 5.0 85.0
45/95 45.0 95.0
58/30 58.0 30.0
65/108 65.0 108.0
4/97 4.0 97.0
7/11 7.0 11.0
17/7 17.0 7.0
38/57 38.0 57.0
73/90 73.0 90.0
34/61 34.0 61.0
104/12 104.0 12.0
49/67 49.0 67.0
95/63 95.0 63.0
86/54 86.0 54.0
53/107 53.0 107.0
60/42 60.0 42.0
51/81 51.0 81.0
60/32 60.0 32.0
4/49 4.0 49.0
11/102 11.0 102.0
102/97 102.0 97.0
94/4 94.0 4.0
29/5 29.0 5.0
86/34 86.0 34.0
22/51 22.0 51.0
30/96 30.0 96.0
80/14 80.0 14.0
96/32 96.0 32.0
5/107 5.0 107.0
7/7 7.0 7.0
43/29 43.0 29.0
43/68 43.0 68.0
19/24 19.0 24.0
15/5 15.0 5.0
21/38 21.0 38.0
85/42 85.0 42.0
72/105 72.0 105.0
36/26 36.0 26.0
54/45 54.0 45.0
89/92 89.0 92.0
7/74 7.0 74.0
86/24 86.0 24.0
67/26 67.0 26.0
35/100 35.0 100.0
23/78 23.0 78.0
99/87 99.0 87.0
88/34 88.0 34.0
76/93 76.0 93.0
50/27 50.0 27.0
3/30 3.0 30.0
82/3 82.0 3.0
23/84 23.0 84.0
55/111 55.0 111.0
37/63 37.0 63.0
94/89 94.0 89.0
28/88 28.0 88.0
5/93 5.0 93.0
86/35 86.0 35.0
5/110 5.0 110.0
42/43 42.0 43.0
70/27 70.0 27.0
58/80 58.0 80.0
111/83 111.0 83.0
96/71 96.0 71.0
68/72 68.0 72.0
30/47 30.0 47.0
10/51 10.0 51.0
38/72 38.0 72.0
89/66 89.0 66.0
37/110 37.0 110.0
76/4 76.0 4.0
29/65 29.0 65.0
78/51 78.0 51.0
71/57 71.0 57.0
4/20 4.0 20.0
45/82 45.0 82.0
99/26 99.0 26.0
3/52 3.0 52.0
18/37 18.0 37.0
8/20 8.0 20.0
47/81 47.0 81.0
60/4 60.0 4.0
92/57 92.0 57.0
103/67 103.0 67.0
6/69 6.0 69.0
32/3 32.0 3.0
58/2 58.0 2.0
28/43 28.0 43.0
107/68 107.0 68.0
29/69 29.0 69.0
55/104 55.0 104.0
69/6 69.0 6.0
52/69 52.0 69.0
6/51 6.0 51.0
18/65 18.0 65.0
74/21 74.0 21.0
32/90 32.0 90.0
48/84 48.0 84.0
23/105 23.0 105.0
79/52 79.0 52.0
5/14 5.0 14.0
103/75 103.0 75.0
69/106 69.0 106.0
74/89 74.0 89.0
104/73 104.0 73.0
30/100 30.0 100.0
27/107 27.0 107.0
18/2 18.0 2.0
104/111 104.0 111.0
38/40 38.0 40.0
68/89 68.0 89.0
9/39 9.0 39.0
87/13 87.0 13.0
97/86 97.0 86.0
17/104 17.0 104.0
6/78 6.0 78.0
41/109 41.0 109.0
86/48 86.0 48.0
44/43 44.0 43.0
66/84 66.0 84.0
5/92 5.0 92.0
91/103 91.0 103.0
53/59 53.0 59.0
18/78 18.0 78.0
88/72 88.0 72.0
47/96 47.0 96.0
40/24 40.0 24.0
64/50 64.0 50.0
40/16 40.0 16.0
8/87 8.0 87.0
91/8 91.0 8.0
110/27 110.0 27.0
4/90 4.0 90.0
4/33 4.0 33.0
60/65 60.0 65.0
83/49 83.0 49.0
44/58 44.0 58.0
6/90 6.0 90.0
55/25 55.0 25.0
18/89 18.0 89.0
56/23 56.0 23.0
19/71 19.0 71.0
19/97 19.0 97.0
25/78 25.0 78.0
94/50 94.0 50.0
107/32 107.0 32.0
11/91 11.0 91.0
57/100 57.0 100.0
48/31 48.0 31.0
83/24 83.0 24.0
54/104 54.0 104.0
40/50 40.0 50.0
22/59 22.0 59.0
46/95 46.0 95.0
84/34 84.0 34.0
18/45 18.0 45.0
66/3 66.0 3.0
93/62 93.0 62.0
84/93 84.0 93.0
17/58 17.0 58.0
24/77 24.0 77.0
24/54 24.0 54.0
73/54 73.0 54.0
16/80 16.0 80.0
76/41 76.0 41.0
96/62 96.0 62.0
98/31 98.0 31.0
31/25 31.0 25.0
40/95 40.0 95.0
43/98 43.0 98.0
43/51 43.0 51.0
56/35 56.0 35.0
61/86 61.0 86.0
91/94 91.0 94.0
4/5 4.0 5.0
34/4 34.0 4.0
50/26 50.0 26.0
55/2 55.0 2.0
61/40 61.0 40.0
64/95 64.0 95.0
91/69 91.0 69.0
65/41 65.0 41.0
84/103 84.0 103.0
51/27 51.0 27.0
7/111 7.0 111.0
16/5 16.0 5.0
57/32 57.0 32.0
90/87 90.0 87.0
16/81 16.0 81.0
80/28 80.0 28.0
64/52 64.0 52.0
74/57 74.0 57.0
44/81 44.0 81.0
39/38 39.0 38.0
46/108 46.0 108.0
89/49 89.0 49.0
63/86 63.0 86.0
84/63 84.0 63.0
87/65 87.0 65.0
53/9 53.0 9.0
69/40 69.0 40.0
69/4 69.0 4.0
77/83 77.0 83.0
26/45 26.0 45.0
72/87 72.0 87.0
26/30 26.0 30.0
82/18 82.0 18.0
8/83 8.0 83.0
31/52 31.0 52.0
3/28 3.0 28.0
79/100 79.0 100.0
44/16 44.0 16.0
36/90 36.0 90.0
97/66 97.0 66.0
28/106 28.0 106.0
103/54 103.0 54.0
73/92 73.0 92.0
21/12 21.0 12.0
8/57 8.0 57.0
42/47 42.0 47.0
93/13 93.0 13.0
9/109 9.0 109.0
56/34 56.0 34.0
56/46 56.0 46.0
84/87 84.0 87.0
70/86 70.0 86.0
97/78 97.0 78.0
51/65 51.0 65.0
19/42 19.0 42.0
85/111 85.0 111.0
8/90 8.0 90.0
105/58 105.0 58.0
14/37 14.0 37.0
26/81 26.0 81.0
79/37 79.0 37.0
107/26 107.0 26.0
111/95 111.0 95.0
60/13 60.0 13.0
60/79 60.0 79.0
