1417 1889
42/19 42.0 19.0
45/14 45.0 14.0
51/8 51.0 8.0
55/28 55.0 28.0
30/32 30.0 32.0
36/32 36.0 32.0
49/36 49.0 36.0
25/48 25.0 48.0
45/11 45.0 11.0
38/12 38.0 12.0
12/50 12.0 50.0
13/5 13.0 5.0
36/30 36.0 30.0
12/8 12.0 8.0
45/34 45.0 34.0
44/25 44.0 25.0
21/28 21.0 28.0
39/36 39.0 36.0
46/39 46.0 39.0
18/44 18.0 44.0
36/49 36.0 49.0
30/22 30.0 22.0
18/15 18.0 15.0
22/24 22.0 24.0
10/44 10.0 44.0
42/11 42.0 11.0
47/41 47.0 41.0
54/1 54.0 1.0
21/9 21.0 9.0
42/8 42.0 8.0
55/61 55.0 61.0
8/13 8.0 13.0
48/25 48.0 25.0
45/63 45.0 63.0
19/23 19.0 23.0
33/14 33.0 14.0
2/42 2.0 42.0
34/36 34.0 36.0
9/47 9.0 47.0
23/55 23.0 55.0
42/36 42.0 36.0
31/22 31.0 22.0
2/21 2.0 21.0
34/32 34.0 32.0
54/8 54.0 8.0
13/18 13.0 18.0
48/18 48.0 18.0
10/12 10.0 12.0
27/22 27.0 22.0
19/17 19.0 17.0
29/20 29.0 20.0
28/17 28.0 17.0
61/19 61.0 19.0
19/53 19.0 53.0
31/20 31.0 20.0
13/47 13.0 47.0
49/5 49.0 5.0
26/1 26.0 1.0
48/33 48.0 33.0
58/3 58.0 3.0
32/19 32.0 19.0
33/50 33.0 50.0
24/31 24.0 31.0
27/19 27.0 19.0
30/28 30.0 28.0
18/30 18.0 30.0
23/11 23.0 11.0
31/59 31.0 59.0
34/64 34.0 64.0
52/59 52.0 59.0
49/61 49.0 61.0
39/34 39.0 34.0
49/7 49.0 7.0
44/37 44.0 37.0
31/36 31.0 36.0
19/35 19.0 35.0
44/49 44.0 49.0
17/32 17.0 32.0
45/7 45.0 7.0
16/53 16.0 53.0
14/33 14.0 33.0
42/44 42.0 44.0
40/12 40.0 12.0
45/52 45.0 52.0
57/2 57.0 2.0
11/31 11.0 31.0
41/1 41.0 1.0
34/24 34.0 24.0
36/18 36.0 18.0
5/44 5.0 44.0
26/48 26.0 48.0
59/54 59.0 54.0
35/37 35.0 37.0
30/9 30.0 9.0
55/51 55.0 51.0
56/20 56.0 20.0
43/52 43.0 52.0
11/39 11.0 39.0
24/47 24.0 47.0
25/22 25.0 22.0
46/34 46.0 34.0
54/25 54.0 25.0
56/35 56.0 35.0
30/60 30.0 60.0
30/61 30.0 61.0
14/64 14.0 64.0
18/0 18.0 0.0
52/16 52.0 16.0
38/20 38.0 20.0
55/6 55.0 6.0
44/5 44.0 5.0
21/58 21.0 58.0
2/23 2.0 23.0
31/18 31.0 18.0
20/59 20.0 59.0
18/11 18.0 11.0
5/54 5.0 54.0
38/51 38.0 51.0
3/54 3.0 54.0
63/22 63.0 22.0
59/47 59.0 47.0
32/48 32.0 48.0
47/21 47.0 21.0
38/2 38.0 2.0
13/38 13.0 38.0
46/37 46.0 37.0
6/44 6.0 44.0
49/10 49.0 10.0
42/5 42.0 5.0
49/20 49.0 20.0
54/21 54.0 21.0
61/23 61.0 23.0
43/35 43.0 35.0
55/36 55.0 36.0
38/18 38.0 18.0
19/33 19.0 33.0
6/1 6.0 1.0
56/18 56.0 18.0
45/9 45.0 9.0
62/6 62.0 6.0
28/63 28.0 63.0
32/25 32.0 25.0
27/29 27.0 29.0
33/39 33.0 39.0
60/47 60.0 47.0
0/14 0.0 14.0
41/24 41.0 24.0
55/18 55.0 18.0
50/56 50.0 56.0
59/1 59.0 1.0
41/17 41.0 17.0
22/25 22.0 25.0
9/26 9.0 26.0
32/32 32.0 32.0
32/59 32.0 59.0
35/31 35.0 31.0
40/45 40.0 45.0
10/17 10.0 17.0
38/26 38.0 26.0
20/18 20.0 18.0
47/2 47.0 2.0
25/50 25.0 50.0
33/32 33.0 32.0
42/64 42.0 64.0
17/63 17.0 63.0
55/57 55.0 57.0
9/9 9.0 9.0
28/48 28.0 48.0
39/7 39.0 7.0
6/55 6.0 55.0
29/21 29.0 21.0
21/63 21.0 63.0
1/27 1.0 27.0
18/23 18.0 23.0
15/49 15.0 49.0
19/59 19.0 59.0
33/18 33.0 18.0
47/17 47.0 17.0
2/44 2.0 44.0
34/13 34.0 13.0
48/31 48.0 31.0
7/40 7.0 40.0
51/15 51.0 15.0
63/32 63.0 32.0
55/46 55.0 46.0
21/64 21.0 64.0
56/32 56.0 32.0
20/35 20.0 35.0
54/33 54.0 33.0
34/63 34.0 63.0
19/36 19.0 36.0
16/20 16.0 20.0
10/62 10.0 62.0
58/60 58.0 60.0
36/21 36.0 21.0
52/27 52.0 27.0
40/40 40.0 40.0
10/33 10.0 33.0
57/18 57.0 18.0
32/63 32.0 63.0
54/7 54.0 7.0
57/32 57.0 32.0
41/18 41.0 18.0
10/10 10.0 10.0
57/5 57.0 5.0
43/59 43.0 59.0
36/24 36.0 24.0
26/60 26.0 60.0
48/6 48.0 6.0
12/15 12.0 15.0
45/26 45.0 26.0
32/8 32.0 8.0
24/51 24.0 51.0
30/62 30.0 62.0
19/49 19.0 49.0
25/39 25.0 39.0
39/9 39.0 9.0
0/4 0.0 4.0
56/63 56.0 63.0
22/2 22.0 2.0
24/32 24.0 32.0
48/42 48.0 42.0
0/2 0.0 2.0
14/40 14.0 40.0
2/27 2.0 27.0
61/38 61.0 38.0
3/49 3.0 49.0
57/33 57.0 33.0
12/46 12.0 46.0
18/61 18.0 61.0
39/1 39.0 1.0
40/10 40.0 10.0
30/40 30.0 40.0
38/43 38.0 43.0
35/47 35.0 47.0
44/42 44.0 42.0
61/4 61.0 4.0
44/61 44.0 61.0
37/32 37.0 32.0
17/64 17.0 64.0
36/48 36.0 48.0
47/54 47.0 54.0
58/52 58.0 52.0
29/28 29.0 28.0
5/4 5.0 4.0
53/27 53.0 27.0
15/44 15.0 44.0
7/30 7.0 30.0
29/56 29.0 56.0
32/12 32.0 12.0
32/21 32.0 21.0
61/64 61.0 64.0
0/27 0.0 27.0
0/50 0.0 50.0
44/1 44.0 1.0
54/52 54.0 52.0
48/13 48.0 13.0
39/5 39.0 5.0
33/9 33.0 9.0
4/52 4.0 52.0
60/59 60.0 59.0
22/15 22.0 15.0
23/5 23.0 5.0
30/51 30.0 51.0
18/18 18.0 18.0
35/21 35.0 21.0
47/36 47.0 36.0
50/63 50.0 63.0
39/59 39.0 59.0
28/33 28.0 33.0
45/31 45.0 31.0
43/18 43.0 18.0
49/48 49.0 48.0
18/5 18.0 5.0
54/10 54.0 10.0
59/31 59.0 31.0
9/54 9.0 54.0
38/45 38.0 45.0
30/38 30.0 38.0
20/29 20.0 29.0
32/45 32.0 45.0
54/29 54.0 29.0
62/24 62.0 24.0
19/62 19.0 62.0
46/25 46.0 25.0
22/21 22.0 21.0
27/62 27.0 62.0
36/2 36.0 2.0
40/59 40.0 59.0
61/52 61.0 52.0
5/63 5.0 63.0
33/8 33.0 8.0
46/64 46.0 64.0
39/29 39.0 29.0
33/48 33.0 48.0
57/60 57.0 60.0
35/42 35.0 42.0
11/42 11.0 42.0
28/23 28.0 23.0
47/11 47.0 11.0
34/29 34.0 29.0
33/6 33.0 6.0
30/26 30.0 26.0
15/40 15.0 40.0
40/5 40.0 5.0
33/46 33.0 46.0
18/17 18.0 17.0
21/40 21.0 40.0
14/5 14.0 5.0
24/37 24.0 37.0
63/15 63.0 15.0
20/5 20.0 5.0
2/22 2.0 22.0
22/64 22.0 64.0
59/57 59.0 57.0
16/14 16.0 14.0
14/54 14.0 54.0
37/10 37.0 10.0
21/18 21.0 18.0
41/41 41.0 41.0
44/21 44.0 21.0
37/35 37.0 35.0
47/0 47.0 0.0
36/22 36.0 22.0
39/42 39.0 42.0
6/33 6.0 33.0
26/62 26.0 62.0
57/4 57.0 4.0
60/48 60.0 48.0
48/62 48.0 62.0
49/27 49.0 27.0
20/49 20.0 49.0
45/32 45.0 32.0
43/23 43.0 23.0
34/43 34.0 43.0
27/21 27.0 21.0
11/2 11.0 2.0
47/39 47.0 39.0
48/10 48.0 10.0
33/22 33.0 22.0
40/28 40.0 28.0
26/7 26.0 7.0
64/47 64.0 47.0
29/29 29.0 29.0
8/52 8.0 52.0
20/57 20.0 57.0
25/24 25.0 24.0
50/5 50.0 5.0
63/48 63.0 48.0
47/31 47.0 31.0
43/39 43.0 39.0
56/43 56.0 43.0
38/36 38.0 36.0
49/0 49.0 0.0
55/27 55.0 27.0
16/25 16.0 25.0
52/10 52.0 10.0
14/45 14.0 45.0
52/19 52.0 19.0
37/2 37.0 2.0
25/59 25.0 59.0
25/32 25.0 32.0
21/2 21.0 2.0
58/64 58.0 64.0
44/45 44.0 45.0
51/13 51.0 13.0
51/64 51.0 64.0
37/24 37.0 24.0
38/37 38.0 37.0
0/33 0.0 33.0
31/2 31.0 2.0
12/52 12.0 52.0
60/33 60.0 33.0
41/59 41.0 59.0
32/40 32.0 40.0
13/14 13.0 14.0
19/55 19.0 55.0
6/7 6.0 7.0
44/3 44.0 3.0
13/55 13.0 55.0
44/24 44.0 24.0
15/16 15.0 16.0
50/14 50.0 14.0
15/46 15.0 46.0
27/63 27.0 63.0
49/52 49.0 52.0
25/5 25.0 5.0
27/3 27.0 3.0
51/20 51.0 20.0
39/37 39.0 37.0
21/55 21.0 55.0
52/31 52.0 31.0
22/20 22.0 20.0
63/47 63.0 47.0
40/61 40.0 61.0
52/9 52.0 9.0
8/19 8.0 19.0
19/12 19.0 12.0
22/14 22.0 14.0
40/31 40.0 31.0
28/13 28.0 13.0
11/24 11.0 24.0
39/35 39.0 35.0
47/52 47.0 52.0
57/45 57.0 45.0
48/60 48.0 60.0
6/23 6.0 23.0
55/56 55.0 56.0
33/63 33.0 63.0
25/41 25.0 41.0
42/57 42.0 57.0
18/29 18.0 29.0
43/7 43.0 7.0
49/49 49.0 49.0
60/52 60.0 52.0
32/9 32.0 9.0
30/52 30.0 52.0
18/42 18.0 42.0
42/39 42.0 39.0
7/7 7.0 7.0
15/64 15.0 64.0
42/34 42.0 34.0
4/43 4.0 43.0
1/18 1.0 18.0
61/32 61.0 32.0
35/22 35.0 22.0
55/8 55.0 8.0
5/36 5.0 36.0
5/34 5.0 34.0
26/2 26.0 2.0
30/37 30.0 37.0
44/64 44.0 64.0
7/45 7.0 45.0
56/30 56.0 30.0
13/19 13.0 19.0
0/10 0.0 10.0
51/58 51.0 58.0
32/11 32.0 11.0
53/5 53.0 5.0
18/1 18.0 1.0
14/49 14.0 49.0
46/9 46.0 9.0
29/31 29.0 31.0
18/22 18.0 22.0
0/28 0.0 28.0
49/32 49.0 32.0
28/57 28.0 57.0
45/24 45.0 24.0
9/2 9.0 2.0
56/19 56.0 19.0
20/1 20.0 1.0
2/54 2.0 54.0
19/39 19.0 39.0
60/41 60.0 41.0
25/51 25.0 51.0
43/25 43.0 25.0
25/35 25.0 35.0
6/29 6.0 29.0
52/1 52.0 1.0
2/52 2.0 52.0
25/19 25.0 19.0
40/42 40.0 42.0
28/36 28.0 36.0
50/27 50.0 27.0
38/64 38.0 64.0
14/30 14.0 30.0
21/60 21.0 60.0
21/45 21.0 45.0
24/16 24.0 16.0
50/1 50.0 1.0
52/0 52.0 0.0
41/27 41.0 27.0
60/43 60.0 43.0
17/47 17.0 47.0
58/37 58.0 37.0
57/55 57.0 55.0
50/6 50.0 6.0
51/51 51.0 51.0
31/40 31.0 40.0
48/35 48.0 35.0
44/20 44.0 20.0
13/43 13.0 43.0
52/45 52.0 45.0
52/23 52.0 23.0
61/5 61.0 5.0
23/42 23.0 42.0
44/44 44.0 44.0
15/8 15.0 8.0
21/26 21.0 26.0
50/64 50.0 64.0
57/19 57.0 19.0
54/4 54.0 4.0
50/16 50.0 16.0
0/54 0.0 54.0
12/11 12.0 11.0
24/17 24.0 17.0
28/21 28.0 21.0
23/54 23.0 54.0
52/15 52.0 15.0
43/49 43.0 49.0
12/37 12.0 37.0
47/7 47.0 7.0
50/17 50.0 17.0
16/49 16.0 49.0
19/1 19.0 1.0
39/26 39.0 26.0
30/30 30.0 30.0
21/44 21.0 44.0
59/39 59.0 39.0
0/11 0.0 11.0
57/42 57.0 42.0
0/47 0.0 47.0
23/16 23.0 16.0
39/3 39.0 3.0
33/51 33.0 51.0
2/26 2.0 26.0
56/41 56.0 41.0
45/10 45.0 10.0
42/28 42.0 28.0
38/21 38.0 21.0
40/52 40.0 52.0
64/32 64.0 32.0
50/2 50.0 2.0
22/13 22.0 13.0
52/46 52.0 46.0
19/21 19.0 21.0
15/52 15.0 52.0
40/23 40.0 23.0
0/60 0.0 60.0
30/17 30.0 17.0
50/0 50.0 0.0
33/28 33.0 28.0
44/50 44.0 50.0
57/15 57.0 15.0
63/12 63.0 12.0
53/32 53.0 32.0
7/52 7.0 52.0
23/58 23.0 58.0
50/52 50.0 52.0
52/28 52.0 28.0
2/12 2.0 12.0
32/3 32.0 3.0
40/39 40.0 39.0
49/9 49.0 9.0
48/63 48.0 63.0
53/2 53.0 2.0
56/52 56.0 52.0
42/20 42.0 20.0
11/30 11.0 30.0
53/41 53.0 41.0
25/37 25.0 37.0
20/14 20.0 14.0
39/64 39.0 64.0
1/11 1.0 11.0
10/11 10.0 11.0
12/20 12.0 20.0
16/30 16.0 30.0
11/25 11.0 25.0
0/24 0.0 24.0
32/31 32.0 31.0
41/9 41.0 9.0
15/32 15.0 32.0
61/30 61.0 30.0
32/10 32.0 10.0
28/51 28.0 51.0
59/41 59.0 41.0
40/8 40.0 8.0
63/27 63.0 27.0
41/32 41.0 32.0
18/31 18.0 31.0
41/58 41.0 58.0
26/9 26.0 9.0
41/39 41.0 39.0
28/0 28.0 0.0
39/58 39.0 58.0
49/40 49.0 40.0
18/2 18.0 2.0
31/64 31.0 64.0
23/17 23.0 17.0
58/47 58.0 47.0
53/42 53.0 42.0
42/7 42.0 7.0
0/9 0.0 9.0
16/10 16.0 10.0
5/14 5.0 14.0
31/27 31.0 27.0
17/26 17.0 26.0
36/17 36.0 17.0
59/40 59.0 40.0
26/18 26.0 18.0
30/15 30.0 15.0
10/50 10.0 50.0
59/60 59.0 60.0
17/38 17.0 38.0
63/46 63.0 46.0
39/43 39.0 43.0
35/13 35.0 13.0
17/4 17.0 4.0
59/7 59.0 7.0
32/58 32.0 58.0
27/54 27.0 54.0
13/52 13.0 52.0
51/12 51.0 12.0
36/45 36.0 45.0
49/11 49.0 11.0
42/16 42.0 16.0
18/25 18.0 25.0
54/34 54.0 34.0
43/30 43.0 30.0
46/35 46.0 35.0
1/40 1.0 40.0
56/62 56.0 62.0
43/31 43.0 31.0
57/40 57.0 40.0
51/37 51.0 37.0
41/50 41.0 50.0
12/49 12.0 49.0
23/28 23.0 28.0
58/8 58.0 8.0
6/8 6.0 8.0
23/33 23.0 33.0
44/38 44.0 38.0
8/36 8.0 36.0
15/5 15.0 5.0
37/17 37.0 17.0
35/26 35.0 26.0
21/61 21.0 61.0
32/24 32.0 24.0
29/23 29.0 23.0
20/34 20.0 34.0
42/25 42.0 25.0
32/44 32.0 44.0
4/35 4.0 35.0
21/7 21.0 7.0
42/58 42.0 58.0
34/56 34.0 56.0
47/53 47.0 53.0
20/36 20.0 36.0
14/56 14.0 56.0
39/32 39.0 32.0
35/12 35.0 12.0
1/35 1.0 35.0
15/54 15.0 54.0
44/15 44.0 15.0
14/25 14.0 25.0
2/30 2.0 30.0
22/7 22.0 7.0
47/25 47.0 25.0
27/61 27.0 61.0
28/28 28.0 28.0
5/7 5.0 7.0
25/11 25.0 11.0
61/27 61.0 27.0
51/10 51.0 10.0
55/1 55.0 1.0
1/15 1.0 15.0
19/40 19.0 40.0
5/59 5.0 59.0
55/39 55.0 39.0
0/13 0.0 13.0
8/10 8.0 10.0
31/56 31.0 56.0
10/22 10.0 22.0
53/60 53.0 60.0
56/47 56.0 47.0
21/47 21.0 47.0
23/32 23.0 32.0
20/26 20.0 26.0
20/55 20.0 55.0
56/11 56.0 11.0
37/8 37.0 8.0
9/44 9.0 44.0
35/64 35.0 64.0
46/15 46.0 15.0
11/43 11.0 43.0
55/34 55.0 34.0
10/32 10.0 32.0
17/15 17.0 15.0
20/63 20.0 63.0
52/24 52.0 24.0
21/4 21.0 4.0
39/63 39.0 63.0
45/38 45.0 38.0
35/33 35.0 33.0
33/17 33.0 17.0
0/49 0.0 49.0
33/27 33.0 27.0
24/14 24.0 14.0
19/20 19.0 20.0
10/16 10.0 16.0
20/7 20.0 7.0
16/52 16.0 52.0
8/24 8.0 24.0
39/6 39.0 6.0
50/49 50.0 49.0
23/13 23.0 13.0
3/22 3.0 22.0
17/19 17.0 19.0
50/20 50.0 20.0
42/31 42.0 31.0
22/55 22.0 55.0
8/51 8.0 51.0
34/22 34.0 22.0
21/36 21.0 36.0
22/40 22.0 40.0
33/3 33.0 3.0
12/18 12.0 18.0
28/49 28.0 49.0
13/34 13.0 34.0
44/28 44.0 28.0
48/27 48.0 27.0
47/13 47.0 13.0
23/41 23.0 41.0
41/63 41.0 63.0
9/7 9.0 7.0
27/34 27.0 34.0
9/24 9.0 24.0
32/56 32.0 56.0
7/37 7.0 37.0
41/45 41.0 45.0
43/2 43.0 2.0
36/11 36.0 11.0
58/50 58.0 50.0
41/34 41.0 34.0
52/36 52.0 36.0
15/24 15.0 24.0
54/20 54.0 20.0
20/51 20.0 51.0
28/54 28.0 54.0
29/3 29.0 3.0
17/5 17.0 5.0
41/30 41.0 30.0
11/47 11.0 47.0
29/63 29.0 63.0
27/11 27.0 11.0
52/49 52.0 49.0
49/55 49.0 55.0
14/55 14.0 55.0
29/54 29.0 54.0
48/37 48.0 37.0
8/21 8.0 21.0
36/31 36.0 31.0
29/32 29.0 32.0
50/18 50.0 18.0
14/4 14.0 4.0
53/37 53.0 37.0
51/32 51.0 32.0
47/63 47.0 63.0
55/5 55.0 5.0
11/46 11.0 46.0
49/21 49.0 21.0
24/11 24.0 11.0
52/58 52.0 58.0
40/22 40.0 22.0
46/22 46.0 22.0
59/32 59.0 32.0
25/47 25.0 47.0
0/45 0.0 45.0
62/49 62.0 49.0
25/60 25.0 60.0
8/30 8.0 30.0
19/58 19.0 58.0
56/6 56.0 6.0
53/9 53.0 9.0
58/42 58.0 42.0
30/14 30.0 14.0
38/25 38.0 25.0
52/2 52.0 2.0
13/15 13.0 15.0
7/13 7.0 13.0
55/17 55.0 17.0
26/47 26.0 47.0
58/10 58.0 10.0
15/53 15.0 53.0
17/42 17.0 42.0
33/10 33.0 10.0
50/15 50.0 15.0
42/15 42.0 15.0
43/19 43.0 19.0
39/21 39.0 21.0
60/64 60.0 64.0
62/33 62.0 33.0
47/1 47.0 1.0
16/47 16.0 47.0
23/26 23.0 26.0
49/22 49.0 22.0
36/10 36.0 10.0
29/33 29.0 33.0
49/64 49.0 64.0
12/27 12.0 27.0
38/57 38.0 57.0
23/8 23.0 8.0
45/35 45.0 35.0
29/62 29.0 62.0
17/18 17.0 18.0
15/57 15.0 57.0
13/59 13.0 59.0
24/21 24.0 21.0
50/30 50.0 30.0
38/32 38.0 32.0
52/6 52.0 6.0
57/20 57.0 20.0
2/16 2.0 16.0
11/56 11.0 56.0
38/13 38.0 13.0
19/63 19.0 63.0
7/8 7.0 8.0
0/20 0.0 20.0
24/9 24.0 9.0
61/47 61.0 47.0
48/2 48.0 2.0
31/63 31.0 63.0
21/3 21.0 3.0
38/42 38.0 42.0
21/8 21.0 8.0
27/28 27.0 28.0
25/14 25.0 14.0
52/8 52.0 8.0
15/43 15.0 43.0
55/49 55.0 49.0
7/48 7.0 48.0
34/17 34.0 17.0
63/52 63.0 52.0
57/47 57.0 47.0
40/18 40.0 18.0
34/23 34.0 23.0
2/15 2.0 15.0
13/23 13.0 23.0
11/50 11.0 50.0
58/40 58.0 40.0
48/48 48.0 48.0
14/52 14.0 52.0
55/9 55.0 9.0
43/32 43.0 32.0
39/28 39.0 28.0
52/18 52.0 18.0
58/14 58.0 14.0
19/16 19.0 16.0
24/64 24.0 64.0
35/30 35.0 30.0
7/64 7.0 64.0
27/32 27.0 32.0
39/60 39.0 60.0
21/56 21.0 56.0
33/20 33.0 20.0
33/34 33.0 34.0
22/1 22.0 1.0
53/1 53.0 1.0
5/31 5.0 31.0
51/2 51.0 2.0
22/62 22.0 62.0
56/38 56.0 38.0
54/64 54.0 64.0
17/33 17.0 33.0
27/45 27.0 45.0
55/25 55.0 25.0
21/42 21.0 42.0
15/35 15.0 35.0
52/33 52.0 33.0
57/30 57.0 30.0
63/54 63.0 54.0
16/59 16.0 59.0
36/25 36.0 25.0
57/3 57.0 3.0
41/22 41.0 22.0
0/29 0.0 29.0
4/54 4.0 54.0
25/54 25.0 54.0
31/55 31.0 55.0
52/13 52.0 13.0
15/25 15.0 25.0
41/12 41.0 12.0
59/61 59.0 61.0
16/54 16.0 54.0
49/19 49.0 19.0
47/6 47.0 6.0
18/19 18.0 19.0
35/2 35.0 2.0
45/27 45.0 27.0
33/55 33.0 55.0
46/11 46.0 11.0
18/56 18.0 56.0
58/55 58.0 55.0
26/38 26.0 38.0
20/40 20.0 40.0
26/28 26.0 28.0
15/28 15.0 28.0
40/14 40.0 14.0
52/52 52.0 52.0
40/13 40.0 13.0
33/36 33.0 36.0
63/19 63.0 19.0
25/16 25.0 16.0
47/26 47.0 26.0
14/20 14.0 20.0
29/53 29.0 53.0
46/38 46.0 38.0
63/45 63.0 45.0
30/19 30.0 19.0
37/33 37.0 33.0
31/16 31.0 16.0
60/42 60.0 42.0
11/40 11.0 40.0
40/37 40.0 37.0
42/32 42.0 32.0
32/16 32.0 16.0
35/38 35.0 38.0
23/61 23.0 61.0
51/29 51.0 29.0
45/2 45.0 2.0
29/12 29.0 12.0
41/2 41.0 2.0
56/39 56.0 39.0
12/5 12.0 5.0
29/22 29.0 22.0
35/44 35.0 44.0
8/4 8.0 4.0
56/27 56.0 27.0
27/23 27.0 23.0
17/46 17.0 46.0
2/35 2.0 35.0
0/3 0.0 3.0
61/24 61.0 24.0
0/34 0.0 34.0
39/11 39.0 11.0
36/35 36.0 35.0
54/53 54.0 53.0
18/43 18.0 43.0
33/43 33.0 43.0
27/41 27.0 41.0
14/41 14.0 41.0
46/2 46.0 2.0
37/59 37.0 59.0
37/64 37.0 64.0
32/57 32.0 57.0
49/63 49.0 63.0
41/20 41.0 20.0
48/61 48.0 61.0
56/45 56.0 45.0
28/18 28.0 18.0
37/40 37.0 40.0
48/20 48.0 20.0
48/0 48.0 0.0
9/50 9.0 50.0
40/11 40.0 11.0
8/8 8.0 8.0
54/14 54.0 14.0
40/27 40.0 27.0
31/13 31.0 13.0
23/21 23.0 21.0
36/23 36.0 23.0
48/64 48.0 64.0
40/33 40.0 33.0
56/5 56.0 5.0
29/24 29.0 24.0
20/24 20.0 24.0
12/17 12.0 17.0
52/38 52.0 38.0
24/5 24.0 5.0
63/56 63.0 56.0
8/47 8.0 47.0
28/42 28.0 42.0
45/33 45.0 33.0
30/12 30.0 12.0
17/43 17.0 43.0
16/17 16.0 17.0
22/10 22.0 10.0
60/54 60.0 54.0
11/48 11.0 48.0
17/14 17.0 14.0
28/59 28.0 59.0
